Body name,Body,Service Area Categorisation,Cost Centre Description,Detailed Expenses Type,Expense Code,Date,Transaction Number,Amount,Supplier Name,Supplier ID
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768907,563.58,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768886,304.51,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768886,468.36,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,13/09/2010,2769108,261.01,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,13/09/2010,2769108,401.45,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768889,401.45,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768889,261.01,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768892,401.45,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,10/09/2010,2768892,261.01,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,13/09/2010,2769162,366.42,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,13/09/2010,2769162,133.58,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,27/09/2010,2780787,83.58,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC 18+,Other Contracted Services,E29000,27/09/2010,2780787,366.42,Centrion,241769
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC Team,Cleaning Contracts,B40001,07/09/2010,2762949,423.13,Connaught Environmental Ltd,244613
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC Team,Cleaning Contracts,B40001,13/09/2010,2769695,423.13,Connaught Environmental Ltd,244613
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC Team,Grant & Subscription (SCITT),D92000,10/09/2010,2768349,8000,TCS Services Ltd,119844
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC Team,Agency Staff,A35000,21/09/2010,2775136,1243.52,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC Team,Agency Staff,A35000,21/09/2010,2775137,582.9,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780674,3835.71,By The Bridge,108127
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780709,3835.71,By The Bridge,108127
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780673,3835.71,By The Bridge,108127
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780679,3835.71,By The Bridge,108127
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780681,3643.93,By The Bridge,108127
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770474,3549.6,Nexus Fostering Ltd,136875
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770703,3474.3,Fostering Solutions,107905
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770708,3474.3,Fostering Solutions,107905
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770705,3439.8,Fostering Solutions,107905
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780851,3424.2,Independent Childcare Group Of Schools Ltd,248683
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770718,3268.33,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770712,3268.33,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770676,3192.86,Pathway Care (Midlands) Ltd,107381
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770678,3192.86,Pathway Care (Midlands) Ltd,107381
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770489,3191.45,Compass Childrens Services Ltd,87908
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770720,3173.78,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770722,3173.78,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770628,3167.14,Jay Fostering Ltd,102062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770633,3167.14,Jay Fostering Ltd,102062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770668,3167.14,Jay Fostering Ltd,102062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770639,3167.14,Jay Fostering Ltd,102062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770666,3167.14,Jay Fostering Ltd,102062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770671,3167.14,Jay Fostering Ltd,102062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770485,3126.31,Compass Childrens Services Ltd,87908
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770488,3095.35,Compass Childrens Services Ltd,87908
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770727,3081.4,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770726,3081.4,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770697,1668.64,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770723,1228.56,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770695,948.87,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,14/09/2010,2770704,819.04,National Fostering Agency,103588
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780930,3077.99,Tact,68002
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780934,3077.99,Tact,68002
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780926,3077.99,Tact,68002
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,Privately Rented Accommodation,E29008,15/09/2010,2771080,22227,West Sussex County Council,70389
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780763,3266.66,Father Hudsons Society,5479
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780763,3079.71,Father Hudsons Society,5479
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,UASC U16,External Fostering,E29006,27/09/2010,2780785,2797.84,Father Hudsons Society,5479
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley,Hardware,Y13001,24/09/2010,2780111,14500,Launch Systems Ltd,80048
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley,Software,Y13002,24/09/2010,2780110,3430,Launch Systems Ltd,80048
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley C. Centre,Other Premise Costs,B43000,17/09/2010,2773848,605,Patrol Alarm Systems Ltd,7199
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,IT Equipment & Software,D32000,24/09/2010,2780109,1522,Launch Systems Ltd,80048
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,IT Equipment & Software,D32000,24/09/2010,2780108,795,Launch Systems Ltd,80048
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Building Maint Planned,B31002,24/09/2010,2780003,980,Deakin & Greenway Electrical,197198
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Building Maint Day To Day,B31001,02/09/2010,2759295,508.92,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Internal Building Maintenance,H20908,02/09/2010,2759295,50.89,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Photocopying,D40001,10/09/2010,2768319,472,CIT Vendor Finance (UK) Ltd,109763
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Maintenance Of Grounds,B30000,10/09/2010,2768321,980,Paul Chadderton Contracting,96281
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Maintenance Of Grounds,B30000,10/09/2010,2768323,500,Paul Chadderton Contracting,96281
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Printing,D40000,24/09/2010,2780106,680,Print Design Team,136552
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Ulverley J&I,Health & Safety,B43003,03/09/2010,2760870,3272.2,Fingershield (Safety UK),78384
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Unallocated,Furniture & Equipment,D10000,23/09/2010,2779496,1942,Central Kitchen Solutions,272502
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Union Support,Agency Staff,A35000,30/09/2010,2783788,1978.88,Solihull Community Housing,102685
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Union Support,Agency Staff,A35000,09/09/2010,2767793,1978.88,Solihull Community Housing,102685
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Urban Traffic Control,Other Contracted Services,E29000,02/09/2010,2760771,2202,British Telecommunications PLC,25251
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Urban Traffic Control,Other Contracted Services,E29000,10/09/2010,2768417,655,British Telecommunications PLC,25251
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Urban Traffic Control,Other Contracted Services,E29000,02/09/2010,2760770,554,British Telecommunications PLC,25251
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Valley Inf,IT Equipment & Software,D32000,22/09/2010,2776133,546,XMA Ltd,8744
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Valley Inf,Maintenance Of Grounds,B30000,10/09/2010,2768394,790.11,REDACTED PERSONAL DATA,40099
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Valley Inf,Professional Fees,D51000,10/09/2010,2768358,1400,The Football Development Scheme,7881
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Valley Inf,Refuse Collection,B43001,10/09/2010,2768392,758.45,SITA,68424
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Value Added Project,Professional Fees,D51000,10/09/2010,2768684,2955,Fischer Education Project Ltd,87536
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Environmental & Regulatory Services,Vehicle Licensing,Other Employee Costs,A39000,10/09/2010,2768807,1512,Criminal  Records  Bureau,205951
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Environmental & Regulatory Services,Vehicle Licensing,Furniture & Equipment,D10000,14/09/2010,2770472,9862.6,Newauto Ltd,33153
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Environmental & Regulatory Services,Vehicle Licensing,Furniture & Equipment,D10000,29/09/2010,2782043,4372,Newauto Ltd,33153
