DEPARTMENT,ENTITY,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",30/08/2014,MILEAGE ALLOWANCE,63523,Support Services,EMPLOYEE EXPENSES,100736589,63.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,OTHER EMPLOYEE EXPENSES,23105,Fusion,EMPLOYEE EXPENSES,100739129,63.42,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,OTHER EMPLOYEE EXPENSES,23109,Fusion,EMPLOYEE EXPENSES,100739131,63.42,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,RAIL TRAVEL,23109,Fusion,EMPLOYEE EXPENSES,100739134,63.49,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,RAIL TRAVEL,25205,Fusion,EMPLOYEE EXPENSES,100736912,63.96,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",30/08/2014,RAIL TRAVEL,63523,Support Services,EMPLOYEE EXPENSES,100736588,64.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,MILEAGE ALLOWANCE,23119,Fusion,EMPLOYEE EXPENSES,100736922,66.60,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,MILEAGE ALLOWANCE,23119,Fusion,EMPLOYEE EXPENSES,100739123,66.60,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,TAXIS,25603,Fusion,EMPLOYEE EXPENSES,100739058,67.85,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,TAXIS,25821,Fusion,EMPLOYEE EXPENSES,100739130,69.04,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,MILEAGE ALLOWANCE,23127,Fusion,EMPLOYEE EXPENSES,100739124,69.75,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,ROAD TRAVEL,29001,Fusion,EMPLOYEE EXPENSES,100739064,70.40,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,ROAD TRAVEL,23109,Fusion,EMPLOYEE EXPENSES,100739134,70.42,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25501,Fusion,EMPLOYEE EXPENSES,100736780,70.58,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,MILEAGE ALLOWANCE,21034,Fusion,EMPLOYEE EXPENSES,100736792,72.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,OTHER EMPLOYEE EXPENSES,23131,Fusion,EMPLOYEE EXPENSES,100739050,73.91,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,OTHER EMPLOYEE EXPENSES,25821,Fusion,EMPLOYEE EXPENSES,100739127,76.75,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,OTHER EFDA COST,23900,Fusion,EMPLOYEE EXPENSES,1900060290,77.99,CUL13673,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,MILEAGE ALLOWANCE,21034,Fusion,EMPLOYEE EXPENSES,100739120,79.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,MILEAGE ALLOWANCE,25204,Fusion,EMPLOYEE EXPENSES,100736800,81.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,MILEAGE ALLOWANCE,29200,Fusion,EMPLOYEE EXPENSES,100739068,81.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",04/09/2014,TAXIS,23128,Fusion,EMPLOYEE EXPENSES,100736712,83.38,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,SUBSISTENCE,25205,Fusion,EMPLOYEE EXPENSES,100736912,83.46,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,PROFESSIONAL SUBSCRIPTION,21032,Support Services,EMPLOYEE EXPENSES,100736727,86.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",30/08/2014,PROFESSIONAL SUBSCRIPTION,25821,Fusion,EMPLOYEE EXPENSES,100736590,87.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,MILEAGE ALLOWANCE,25103,Fusion,EMPLOYEE EXPENSES,100736796,88.20,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,SUBSISTENCE,23151,Fusion,EMPLOYEE EXPENSES,100736724,88.43,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",30/08/2014,MILEAGE ALLOWANCE,23150,Fusion,EMPLOYEE EXPENSES,100736586,88.77,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,PROFESSIONAL SUBSCRIPTION,21033,Support Services,EMPLOYEE EXPENSES,100736798,90.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,21034,Fusion,EMPLOYEE EXPENSES,100739119,91.67,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25103,Fusion,EMPLOYEE EXPENSES,100736790,92.17,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,MILEAGE ALLOWANCE,25403,Fusion,EMPLOYEE EXPENSES,100739066,94.95,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,26000,,EMPLOYEE EXPENSES,100739117,97.86,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,AIR TRAVEL,25700,Fusion,EMPLOYEE EXPENSES,100739038,97.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,PROFESSIONAL SUBSCRIPTION,21033,Support Services,EMPLOYEE EXPENSES,100739057,98.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25204,Fusion,EMPLOYEE EXPENSES,100736800,100.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,PROFESSIONAL SUBSCRIPTION,23105,Fusion,EMPLOYEE EXPENSES,100736917,101.25,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,PROFESSIONAL SUBSCRIPTION,25403,Fusion,EMPLOYEE EXPENSES,100736923,103.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,25700,Fusion,EMPLOYEE EXPENSES,100739048,111.65,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,PROFESSIONAL SUBSCRIPTION,23151,Fusion,EMPLOYEE EXPENSES,100736795,112.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,29001,Fusion,EMPLOYEE EXPENSES,100739065,123.83,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,SUBSISTENCE,25603,Fusion,EMPLOYEE EXPENSES,100736910,128.69,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,MILEAGE ALLOWANCE,26000,,EMPLOYEE EXPENSES,100739118,131.40,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,SUBSISTENCE,29001,Fusion,EMPLOYEE EXPENSES,100736915,132.04,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,RAIL TRAVEL,25501,Fusion,EMPLOYEE EXPENSES,100739126,139.14,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25205,Fusion,EMPLOYEE EXPENSES,100739133,140.07,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25603,Fusion,EMPLOYEE EXPENSES,100739133,140.07,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,PROFESSIONAL SUBSCRIPTION,21032,Support Services,EMPLOYEE EXPENSES,100736921,143.10,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,PROFESSIONAL SUBSCRIPTION,21032,Support Services,EMPLOYEE EXPENSES,100736924,143.10,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,MILEAGE ALLOWANCE,25501,Fusion,EMPLOYEE EXPENSES,100739049,144.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,23617,Fusion,EMPLOYEE EXPENSES,100739133,144.32,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,PROFESSIONAL SUBSCRIPTION,21033,Support Services,EMPLOYEE EXPENSES,100736793,145.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,TRAINING COURSE FEES,25204,Fusion,EMPLOYEE EXPENSES,100736800,145.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",30/08/2014,AIR TRAVEL,25700,Fusion,EMPLOYEE EXPENSES,100736585,148.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,29001,Fusion,EMPLOYEE EXPENSES,100739121,153.72,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",04/09/2014,MILEAGE ALLOWANCE,21033,Support Services,EMPLOYEE EXPENSES,100736709,156.15,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,26000,,EMPLOYEE EXPENSES,100739037,156.65,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,29060,Fusion,EMPLOYEE EXPENSES,100736782,163.73,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,SUBSISTENCE,25700,Fusion,EMPLOYEE EXPENSES,100736908,173.02,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,ROAD TRAVEL,25403,Fusion,EMPLOYEE EXPENSES,100739039,174.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,RAIL TRAVEL,25700,Fusion,EMPLOYEE EXPENSES,100736789,183.76,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,PROFESSIONAL SUBSCRIPTION,23168,Fusion,EMPLOYEE EXPENSES,100736916,197.30,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,MILEAGE ALLOWANCE,21034,Fusion,EMPLOYEE EXPENSES,100739119,198.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,AIR TRAVEL,25403,Fusion,EMPLOYEE EXPENSES,100739039,199.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,PROFESSIONAL SUBSCRIPTION,23119,Fusion,EMPLOYEE EXPENSES,100736726,202.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,SUBSISTENCE,23700,Fusion,EMPLOYEE EXPENSES,1900060354,212.93,CUL13739,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,23128,Fusion,EMPLOYEE EXPENSES,100736791,223.15,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,RAIL TRAVEL,25403,Fusion,EMPLOYEE EXPENSES,100736794,227.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25205,Fusion,EMPLOYEE EXPENSES,100736787,229.39,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,SUBSISTENCE,23128,Fusion,EMPLOYEE EXPENSES,100736729,232.23,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,CAR HIRE,21033,Support Services,EMPLOYEE EXPENSES,100739042,241.87,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25403,Fusion,EMPLOYEE EXPENSES,100736794,243.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,25811,Fusion,EMPLOYEE EXPENSES,100739053,243.29,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",30/08/2014,AIR TRAVEL,26000,,EMPLOYEE EXPENSES,100736585,249.79,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,SUBSISTENCE,25501,Fusion,EMPLOYEE EXPENSES,100736919,249.93,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,23128,Fusion,EMPLOYEE EXPENSES,100736791,267.78,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,CAR HIRE,25403,Fusion,EMPLOYEE EXPENSES,100739039,268.53,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",04/09/2014,SUBSISTENCE,25700,Fusion,EMPLOYEE EXPENSES,100736710,304.43,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,OTHER EMPLOYEE EXPENSES,25402,Fusion,EMPLOYEE EXPENSES,100736733,305.77,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,SUBSISTENCE,25205,Fusion,EMPLOYEE EXPENSES,100736723,312.73,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",04/09/2014,SUBSISTENCE,23128,Fusion,EMPLOYEE EXPENSES,100736712,314.27,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25205,Fusion,EMPLOYEE EXPENSES,100739137,322.51,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,29001,Fusion,EMPLOYEE EXPENSES,100739062,335.15,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",18/09/2014,SUBSISTENCE,21033,Support Services,EMPLOYEE EXPENSES,1900060318,356.85,CUL13705,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,EFDA TRAVEL EXPENSES,26900,,EMPLOYEE EXPENSES,100736725,357.91,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,EFDA TRAVEL EXPENSES,26900,,EMPLOYEE EXPENSES,100736731,365.53,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,25603,Fusion,EMPLOYEE EXPENSES,100739058,366.35,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,OTHER EMPLOYEE EXPENSES,21034,Fusion,EMPLOYEE EXPENSES,100736792,400.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,CAR HIRE,29001,Fusion,EMPLOYEE EXPENSES,100739062,432.25,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,23109,Fusion,EMPLOYEE EXPENSES,100739134,529.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25501,Fusion,EMPLOYEE EXPENSES,100739136,552.78,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25821,Fusion,EMPLOYEE EXPENSES,100739130,555.69,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,23105,Fusion,EMPLOYEE EXPENSES,100739128,562.78,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,23109,Fusion,EMPLOYEE EXPENSES,100739131,566.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,23105,Fusion,EMPLOYEE EXPENSES,100739129,568.40,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25501,Fusion,EMPLOYEE EXPENSES,100739135,572.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25821,Fusion,EMPLOYEE EXPENSES,100739127,594.36,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25402,Fusion,EMPLOYEE EXPENSES,100736786,595.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,25501,Fusion,EMPLOYEE EXPENSES,100739125,616.93,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",12/09/2014,SUBSISTENCE,25700,Fusion,EMPLOYEE EXPENSES,100736789,619.46,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,SUBSISTENCE,25402,Fusion,EMPLOYEE EXPENSES,100736732,646.23,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,21033,Support Services,EMPLOYEE EXPENSES,100739042,676.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",06/09/2014,SUBSISTENCE,25402,Fusion,EMPLOYEE EXPENSES,100736730,730.41,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",19/09/2014,SUBSISTENCE,25700,Fusion,EMPLOYEE EXPENSES,100736909,785.46,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/09/2014,SUBSISTENCE,23150,Fusion,EMPLOYEE EXPENSES,100739132,840.02,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,SUBSISTENCE,25402,Fusion,EMPLOYEE EXPENSES,1900060329,880.00,CUL13710,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,SUBSISTENCE,25403,Fusion,EMPLOYEE EXPENSES,100739039,"1,219.42",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,25103,Fusion,ENSINGER LTD,5100308464,136.27,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,23621,Fusion,ERODEX UK LTD,5100309344,"5,769.26",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23104,Fusion,EVEREST VIT (UK) LTD,5100310005,120.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,21033,Support Services,EXCEL GLOBAL LTD,5100308911,790.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",16/09/2014,PLANT & EQUIPMENT,23150,Fusion,Fabrite Plastics Ltd,1900060306,401.00,CUL13683,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,REPAIRS & MAINTENANCE,23161,Fusion,FACTAIR LTD,5100309636,245.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,REPAIRS & MAINTENANCE,23151,Fusion,FACTAIR LTD,5100307968,360.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,REPAIRS & MAINTENANCE,23151,Fusion,FACTAIR LTD,5100308681,570.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,REPAIRS & MAINTENANCE,23151,Fusion,FACTAIR LTD,5100309555,836.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23129,Fusion,FARNELL ELECTRONIC,5100308748,-113.15,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23129,Fusion,FARNELL ELECTRONIC,5100309173,-61.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23128,Fusion,FARNELL ELECTRONIC,5100308740,-30.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23129,Fusion,FARNELL ELECTRONIC,5100309174,-26.69,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23129,Fusion,FARNELL ELECTRONIC,5100309176,-3.36,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25103,Fusion,FARNELL ELECTRONIC,5100309046,1.00,,
