Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",16/08/2016,Computer Consumables,"Finance, Commercial & Digital Transformation - Digital Directorate",XMA LTD,159812,7020.00,FCDT Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",16/08/2016,Computer Consumables,"Finance, Commercial & Digital Transformation - Digital Directorate",XMA LTD,159813,216.00,FCDT Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Staff Welfare Costs,"People, Strategy and Higher Education - Human Resources",STTRS DIRECT,159814,411.60,PSHE Non Devolved Admin-Other Staff Welfare Costs,RG12 9TY,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,159815,45.94,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,159815,203.76,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159816,10.00,RD: Timber Regulations-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Rail Travel Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159816,10.20,RD: Timber Regulations-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Telephone Costs,Business and Science - DG/Finance & Corporate Planning,"Personal Expense, Name Withheld",159817,6.50,B&S Devolved Admin-Other Telephone Costs,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159818,107.60,Foresight: Skills-R & D Other Professional Services,DE4 3LZ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159819,55.90,Foresight: Skills-R & D Other Professional Services,CV8 3DE,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Taxi Services Uk,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159820,51.00,Foresight: Skills-Taxi Services UK,LA1 4YX,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",30/08/2016,Current Grants To Private Sector - Npish,Shareholder Executive - British Business Bank,THE START-UP LOANS COMPANY,159821,1475000.00,Start Up Loans-Current Grants To Private Sector - NPISH,WC2B 6UF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",30/08/2016,Capital Grants To Private Sector - Companies,Shareholder Executive - British Business Bank,THE START-UP LOANS COMPANY,159821,3500000.00,Start Up Loans-Capital Grants to Private Sector - Companies,WC2B 6UF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159826,48.00,Foresight: Skills-R & D Other Professional Services,CB11 4AH,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159827,4.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159827,46.93,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Leasing Of Motor Vehicles,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159827,50.12,Default-Leasing of Motor Vehicles,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Mileage Allowance Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159827,108.00,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159828,44.60,RD: Calibation Services-Subsistence UK,TW11 0JZ,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Internal Training,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159830,107.50,Foresight: Skills-R & D Internal Training,EH3 5AQ,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159831,25.00,Foresight: Skills-R & D Other Professional Services,EH3 5AQ,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159832,87.90,Foresight: Skills-R & D Other Professional Services,CV4 7AL,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",159833,23.20,Foresight: Skills-R & D Other Professional Services,CB2 3EB,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,159838,364.82,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,159839,199.97,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,159841,647.95,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Courier Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",DHL INTERNATIONAL (UK) LTD,159843,33.48,RD: Timber Regulations-Courier Services,TW3 9LP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Courier Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Streetwise Couriers Surrey Ltd,159844,8.59,RD: Calibation Services-Courier Services,KT6 7LD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Telecoms,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",BRITISH TELECOMMUNICATIONS plc (BT),159845,109.80,RD: Central/Core-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Service Charges,"Finance, Commercial & Digital Transformation - Estates",HOMES & COMMUNITIES AGENCY,159851,9653.40,FCDT Devolved Admin-Service Charges,NE11 0NA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159856,5.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Postage,Legal Services - Legal Services,"Personal Expense, Name Withheld",159856,5.22,Legal Services Admin-Postage,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159856,17.10,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Rail Travel Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159856,31.80,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Travel,Business and Science - Science and Research,"Personal Expense, Name Withheld",159857,7.49,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,Business and Science - Science and Research,"Personal Expense, Name Withheld",159857,15.00,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,Business and Science - Science and Research,"Personal Expense, Name Withheld",159857,34.98,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Taxi Services Uk,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",159858,8.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",159858,15.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hotel & Accommodation Uk,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",159858,83.50,BLG Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159860,5.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159860,71.10,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Travel,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Withheld",159861,3.00,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Withheld",159861,5.00,PSHE Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Taxi Services Uk,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Withheld",159861,6.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,Business and Science - Business Innovation,"Personal Expense, Name Withheld",159862,3.84,Public Weather Service: Contract-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",159862,15.05,Public Weather Service: Contract-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Uk,Business and Science - Business Innovation,"Personal Expense, Name Withheld",159862,22.95,Public Weather Service: Contract-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Taxi Services Uk,"Finance, Commercial & Digital Transformation - Finance Directoreate","Personal Expense, Name Withheld",159863,360.00,FCDT Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
