Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Mileage Allowances,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287821,483.81,,BS1 6EH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Office Supplies,UK Trade & Investment - Trade Development,BANNER BUSINESS SERVICES LTD,1069765,47.84,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287827,34.19,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287834,190.16,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287835,60.03,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287836,63.07,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287838,66.83,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other UK Travel & Subsistence,UK Trade & Investment - Strategic Relationship Management,"Personal Expense, Name Witheld",10287819,289.15,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287821,8.4,,BS1 6EH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Other UK Travel & Subsistence,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287838,3,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Professional Subscriptions,UK Trade & Investment - Chief Operating Officer,"Personal Expense, Name Witheld",10287814,205,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Professional Subscriptions,UK Trade & Investment - Chief Operating Officer,"Personal Expense, Name Witheld",10287815,320,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Publications,UK Trade & Investment - Investment Group,JONES YARRELL LEADENHALL,1068895,48.76,,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,"Purchase of Equipment < £3,000",UK Trade & Investment - Chief Operating Officer,SPECIALIST COMPUTER CENTRES PLC,1069843,777.31,,B11 2LE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Rail Fares,UK Trade & Investment - Strategic Relationship Management,"Personal Expense, Name Witheld",10287820,14.3,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Rail Fares,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287827,18.9,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Rail Fares Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287836,1.68,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Stationery,UK Trade & Investment - Investment Group,BANNER BUSINESS SERVICES LTD,1069767,53.38,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Stationery,UK Trade & Investment - Trade Development,BANNER BUSINESS SERVICES LTD,1069838,195.47,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Stationery,UK Trade & Investment - Strategic Trade,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1069874,140.11,,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287817,27.55,,WA4 4AD,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287818,23.3,,WA4 4AD,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Subsistence Payments,UK Trade & Investment - Strategic Relationship Management,"Personal Expense, Name Witheld",10287820,34.95,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287821,6.72,,BS1 6EH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Subsistence Payments Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287835,36.22,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Subsistence Payments Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287838,26.85,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Taxis,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287827,20,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Taxis,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287835,90,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Taxis,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287836,90,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Taxis,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287838,34,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Taxis Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287838,15.17,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/15/2012,Telecommunications,UK Trade & Investment - Trade Development,TALKTALK COMMUNICATIONS LTD T/A TALKTALK BUSINESS,1069721,187.27,,WA3 7WU,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Air Fares,UK Trade & Investment - Strategic Trade,STATESMAN TRAVEL LTD,1069929,479.3,,WC2H 8JR,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Air Fares,UK Trade & Investment - Strategic Trade,STATESMAN TRAVEL LTD,1069930,2477.49,,WC2H 8JR,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Air Fares,UK Trade & Investment - Strategic Trade,STATESMAN TRAVEL LTD,1069931,2445.19,,WC2H 8JR,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Hotels,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287839,48.25,,BS1 6EH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Mileage Allowances,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287839,228.6,,BS1 6EH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Mileage Allowances,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287854,8.1,,SW1E 6SW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Mileage Allowances,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287855,34.2,,SW1E 6SW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Mileage Allowances,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287856,16.2,,SW1E 6SW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Mileage Allowances,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287858,16.2,,SW1E 6SW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Mobile Call Charges,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10287853,72.75,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Other Training Costs,UK Trade & Investment - Chief Operating Officer,BUSINESS NAVIGATORS (EUROPE) LTD,1069910,7428.33,,HG4 2PW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Other UK Travel & Subsistence,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10287851,430.53,,G2 8LG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Stationery,UK Trade & Investment - Investment Group,BANNER BUSINESS SERVICES LTD,1069769,65.09,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Stationery,UK Trade & Investment - Trade Development,BANNER BUSINESS SERVICES LTD,1069920,97.73,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287839,14.64,,BS1 6EH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Subsistence Payments,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287857,15,,SW1E 6SW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,Telecommunications,UK Trade & Investment - Investment Group,ACT TELECONFERENCING LTD,1069835,177.06,,HA1 1BE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,UK Advances,Corporate Payments,"Personal Expense, Name Witheld",10287851,-130.53,,G2 8LG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,UK Advances,Corporate Payments,"Personal Expense, Name Witheld",10287851,130.53,,G2 8LG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,UK Advances,Corporate Payments,"Personal Expense, Name Witheld",10287851,-300,,G2 8LG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,UK Advances,Corporate Payments,"Personal Expense, Name Witheld",10287851,300,,G2 8LG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/16/2012,UK Advances,Corporate Payments,"Personal Expense, Name Witheld",10287851,-300,,G2 8LG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/19/2012,Air Fares,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287893,157.99,,BS40 5RH,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/19/2012,Air Fares Overseas,UK Trade & Investment - Strategic Trade,STATESMAN TRAVEL LTD,1069955,1824.49,,WC2H 8JR,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/19/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Strategic Trade,BROOK STREET (UK) LTD,1069853,491.95,,AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/19/2012,Hire of Conference Facilities,UK Trade & Investment - Chief Operating Officer,CHURCH HOUSE CONFERENCE CENTRE LTD,1069962,-875,,SW1P 3NZ,,,,Administration
