objectid,par16cd,par16nm,par16nmw,lad16cd,lad16nm,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
3247,E04004311,Longhope, ,E07000080,Forest of Dean,368759,219412,-2.45516992,51.87239838,12253105.4148517,15017.8742196511
3248,E04004312,Lydbrook, ,E07000080,Forest of Dean,360259,216000,-2.57823992,51.84120178,4933810.9024868,13077.1958523791
3249,E04004313,Lydney, ,E07000080,Forest of Dean,363650,203155,-2.52766991,51.72589874,20900330.0453785,25072.8624429875
3250,E04004314,Mitcheldean, ,E07000080,Forest of Dean,366162,218050,-2.49275994,51.86000061,10387663.6675528,17479.5435313721
3251,E04004315,Newent, ,E07000080,Forest of Dean,372942,226254,-2.39495993,51.9341011,26459852.2213925,38685.7248014998
3252,E04004316,Newland, ,E07000080,Forest of Dean,355617,208055,-2.6445899,51.76940155,19275775.1283378,23336.265276705
3253,E04004317,Newnham, ,E07000080,Forest of Dean,368033,211401,-2.46497989,51.8003006,8201144.35476156,16146.6650157214
3254,E04004318,Oxenhall, ,E07000080,Forest of Dean,370154,227171,-2.43559003,51.94219971,9084541.29647342,14989.6399244456
3255,E04004319,Pauntley, ,E07000080,Forest of Dean,373800,229122,-2.38269997,51.95999908,7730046.5166645,19345.2441349563
3256,E04004320,Redmarley D'Abitot, ,E07000080,Forest of Dean,375654,230863,-2.35583997,51.97570038,15316232.5963329,21748.8494576903
3257,E04004321,Ruardean, ,E07000080,Forest of Dean,361806,217238,-2.55591989,51.85240173,5925798.85161103,14006.8093408061
3258,E04004322,Rudford and Highleadon, ,E07000080,Forest of Dean,377273,222505,-2.3317101,51.90060043,5277036.5748935,13798.0756668119
3259,E04004323,Ruspidge and Soudley, ,E07000080,Forest of Dean,364878,210915,-2.51067996,51.79579926,14853830.9087068,19687.4191897534
3260,E04004324,St. Briavels, ,E07000080,Forest of Dean,356231,204182,-2.63520002,51.73460007,18647429.5075356,23226.5701601155
3261,E04004325,Staunton, ,E07000080,Forest of Dean,377829,229470,-2.32407999,51.9632988,6022761.67883695,12395.4839679334
3262,E04004326,Staunton Coleford, ,E07000080,Forest of Dean,354845,212258,-2.65633011,51.80709839,6191690.97656969,13127.2715784127
3263,E04004327,Taynton, ,E07000080,Forest of Dean,373131,222032,-2.39188004,51.89619827,10282932.2570616,18174.739060107
3264,E04004328,Tibberton, ,E07000080,Forest of Dean,375636,221658,-2.35544991,51.89289856,5672090.20095784,15134.9217947993
3265,E04004329,Tidenham, ,E07000080,Forest of Dean,355357,197043,-2.64693999,51.67039871,26248520.7173338,34220.0670659466
3266,E04004330,Upleadon, ,E07000080,Forest of Dean,375911,226645,-2.35179996,51.93780136,6455599.8981996,13950.9896899316
3267,E04004331,Westbury-on-Severn, ,E07000080,Forest of Dean,372377,214551,-2.40223002,51.82889938,33592794.7115804,28846.0596031026
3268,E04004332,West Dean, ,E07000080,Forest of Dean,361432,208428,-2.56036997,51.77320099,45085808.2264767,49908.6369390482
3269,E04004333,Woolaston, ,E07000080,Forest of Dean,358607,199432,-2.60022998,51.69210052,11466775.0573656,16455.2876090431
3270,E04004334,Gorsley and Kilcot, ,E07000080,Forest of Dean,369361,225500,-2.44696999,51.92720032,3579802.47429566,12854.7245513355
3271,E04004335,Quedgeley, ,E07000081,Gloucester,380869,214188,-2.27899003,51.82600021,5763958.00078063,11309.1235953292
3272,E04004336,Alderley, ,E07000082,Stroud,377317,190862,-2.329,51.61610031,3309522.30615077,11295.0218118216
3273,E04004337,Alkington, ,E07000082,Stroud,370693,196819,-2.42516994,51.66939926,16638546.4801835,23803.8263110924
3274,E04004338,Arlingham, ,E07000082,Stroud,371430,210970,-2.41567993,51.79660034,10131077.6923863,14140.316673496
3275,E04004339,Berkeley, ,E07000082,Stroud,368302,199616,-2.46000004,51.69440079,1179321.63374204,5062.42143109938
3276,E04004340,Bisley-with-Lypiatt, ,E07000082,Stroud,389868,205883,-2.14815998,51.75149918,29223414.0784688,31328.192296106
3277,E04004341,Brookthorpe-with-Whaddon, ,E07000082,Stroud,383763,212628,-2.23692012,51.81200027,6575178.80463833,14126.7379565971
3278,E04004342,Cainscross, ,E07000082,Stroud,382754,205171,-2.25117993,51.74499893,1812476.15181087,6501.57721487792
3279,E04004343,Cam, ,E07000082,Stroud,375141,200244,-2.36109996,51.70040131,11805536.8185929,26199.0298112331
3280,E04004344,Chalford, ,E07000082,Stroud,389415,203170,-2.15463996,51.72710037,4680478.26226985,10455.2365683954
3281,E04004345,Coaley, ,E07000082,Stroud,376878,202009,-2.33608007,51.71630096,9715167.11005048,18807.4738732111
3282,E04004346,Cranham, ,E07000082,Stroud,389705,212454,-2.15071988,51.81060028,7736463.02194889,16129.2222264586
3283,E04004347,Dursley, ,E07000082,Stroud,375676,198127,-2.35320997,51.6814003,4623413.14524379,11136.8392759096
3284,E04004348,Eastington, ,E07000082,Stroud,378024,206114,-2.31975007,51.75329971,8181039.50630802,16394.7901861185
3285,E04004349,Elmore, ,E07000082,Stroud,377941,215258,-2.32154012,51.83549881,7429513.36022181,15645.5473555489
3286,E04004350,Frampton on Severn, ,E07000082,Stroud,375338,206856,-2.35872006,51.75979996,9497680.67907147,14170.6011006193
3287,E04004351,Fretherne with Saul, ,E07000082,Stroud,374358,209198,-2.37309003,51.78079987,4612580.65610924,9434.27660341829
3288,E04004352,Frocester, ,E07000082,Stroud,378374,202982,-2.31449008,51.72510147,7567676.6661467,15388.7443489938
3289,E04004353,Ham and Stone, ,E07000082,Stroud,366296,197299,-2.48879004,51.67340088,17916444.5065647,24177.1976469374
3290,E04004354,Hamfallow, ,E07000082,Stroud,369872,201313,-2.4374299,51.70970154,15567028.1337018,31635.7291136761
3291,E04004355,Hardwicke, ,E07000082,Stroud,379114,212873,-2.30436993,51.81409836,8137435.50051207,19685.1337274344
3292,E04004356,Harescombe, ,E07000082,Stroud,384143,210432,-2.23130989,51.79230118,5464780.30673219,12967.9362059448
3293,E04004357,Haresfield, ,E07000082,Stroud,381003,210463,-2.27683997,51.79249954,9497796.95625717,17425.0129757285
3294,E04004358,Hillesley and Tresham, ,E07000082,Stroud,379531,190304,-2.29698992,51.61119843,13690649.4018682,25718.6400540287
3295,E04004359,Hinton, ,E07000082,Stroud,368277,202489,-2.46061993,51.72019958,7791667.52624595,19604.345445584
3296,E04004360,Horsley, ,E07000082,Stroud,384003,197729,-2.23274994,51.67810059,12409354.9220716,17188.110311659
3297,E04004361,King's Stanley, ,E07000082,Stroud,382127,203115,-2.26015997,51.72650146,6709932.65048037,12263.1777476288
3298,E04004362,Kingswood, ,E07000082,Stroud,374085,190885,-2.37567997,51.61619949,9556111.74983419,16682.7194287734
3299,E04004363,Leonard Stanley, ,E07000082,Stroud,379885,203441,-2.29263997,51.72930145,3329581.08404662,11290.4833111038
3300,E04004364,Longney and Epney, ,E07000082,Stroud,376594,212338,-2.34088993,51.80920029,7463880.6160345,19189.0025642121
3301,E04004365,Minchinhampton, ,E07000082,Stroud,388046,200620,-2.17438006,51.70420074,19113787.392547,24415.0898135741
3302,E04004366,Miserden, ,E07000082,Stroud,392294,209493,-2.11310005,51.7840004,11307437.451229,18241.030370796
3303,E04004367,Moreton Valence, ,E07000082,Stroud,377894,210620,-2.32191992,51.79380035,6615338.98925987,13699.1105700532
3304,E04004368,Nailsworth, ,E07000082,Stroud,384390,199661,-2.22724009,51.69549942,6027129.71195422,14072.3488887502
3305,E04004369,North Nibley, ,E07000082,Stroud,374385,195462,-2.37168002,51.65729904,13202939.479373,28024.0651865959
3306,E04004370,Nympsfield, ,E07000082,Stroud,380999,199994,-2.27631998,51.69839859,6420852.46081667,12251.960028608
3307,E04004371,Owlpen, ,E07000082,Stroud,380320,198696,-2.28607011,51.68669891,3104463.82898706,14296.5876832994
3308,E04004372,Painswick, ,E07000082,Stroud,387500,209424,-2.18260002,51.78329849,25473226.2521277,29039.0488949568
3309,E04004373,Pitchcombe, ,E07000082,Stroud,384873,208053,-2.22061992,51.77090073,2017624.54546847,5564.55288592106
3310,E04004374,Randwick and Westrip, ,E07000082,Stroud,382579,206336,-2.25377989,51.75540161,1973047.65799307,8088.69255659378
3311,E04004375,Rodborough, ,E07000082,Stroud,384980,203591,-2.21886992,51.73080063,4934971.26086751,10814.2195120508
3312,E04004376,Slimbridge, ,E07000082,Stroud,373132,203750,-2.39043999,51.73180008,16337850.4651897,21297.1876950564
3313,E04004377,Standish, ,E07000082,Stroud,381199,208128,-2.27386999,51.77149963,11716509.4414218,15122.7734234195
3314,E04004378,Stinchcombe, ,E07000082,Stroud,372771,198976,-2.3952899,51.68889999,7782879.70886532,18005.9262527262
3315,E04004379,Stonehouse, ,E07000082,Stroud,380310,205443,-2.28660011,51.74729919,4939319.99882258,11337.6416278893
3316,E04004380,Stroud, ,E07000082,Stroud,385462,205259,-2.21196008,51.74580002,7366432.48346811,13970.1767258053
3317,E04004381,Brimscombe and Thrupp, ,E07000082,Stroud,387021,203339,-2.18931007,51.72859955,3608462.26372787,9183.67589151315
3318,E04004382,Uley, ,E07000082,Stroud,378223,198534,-2.31639004,51.68510056,6133941.84172482,14931.3349813189
3319,E04004383,Upton St. Leonards, ,E07000082,Stroud,386801,214039,-2.19290996,51.82479858,9841659.318654,14055.8362948075
3320,E04004384,Whiteshill and Ruscombe, ,E07000082,Stroud,383991,207292,-2.23336005,51.76409912,1710191.332548,6805.33941390642
3321,E04004385,Whitminster, ,E07000082,Stroud,377132,208207,-2.33280993,51.77209854,4794364.29265744,10218.093796692
3322,E04004386,Woodchester, ,E07000082,Stroud,383035,202128,-2.24695992,51.71760178,5077729.74858657,13382.7434730614
3323,E04004387,Wotton-under-Edge, ,E07000082,Stroud,376991,193463,-2.33387995,51.63949966,18932516.7068801,26322.5454005978
3324,E04004388,Alderton, ,E07000083,Tewkesbury,399625,232386,-2.00686002,51.98989868,7860269.72584201,16231.3814876111
3325,E04004389,Ashleworth, ,E07000083,Tewkesbury,381315,225706,-2.27313995,51.92959976,7158350.24990414,15632.9510338234
3326,E04004390,Badgeworth, ,E07000083,Tewkesbury,391367,216896,-2.12672997,51.8506012,13292552.255152,23860.6986390163
3327,E04004391,Bishop's Cleeve, ,E07000083,Tewkesbury,395044,227385,-2.07349992,51.94490051,8002672.78141788,13833.1636039962
3328,E04004392,Boddington, ,E07000083,Tewkesbury,389185,224572,-2.15864992,51.91960144,8005585.12332415,16911.1521531607
3329,E04004393,Brockworth, ,E07000083,Tewkesbury,389104,216120,-2.15955997,51.84360123,8314665.92282299,13972.7792646506
3330,E04004394,Buckland, ,E07000083,Tewkesbury,406988,236342,-1.89954996,52.02550125,9204171.94492259,17141.4891195224
3331,E04004395,Chaceley, ,E07000083,Tewkesbury,385144,230571,-2.21765995,51.97340012,6684493.61279398,12725.0200830287
3332,E04004396,Churchdown, ,E07000083,Tewkesbury,387950,220530,-2.17646003,51.8832016,10225573.3408054,18858.3989756916
3333,E04004397,Deerhurst, ,E07000083,Tewkesbury,387299,228288,-2.18620992,51.95289993,12262960.0238355,16731.1351485851
3334,E04004398,Down Hatherley, ,E07000083,Tewkesbury,386732,222895,-2.19425011,51.90439987,3445931.07396933,11545.9659784484
3335,E04004399,Dumbleton, ,E07000083,Tewkesbury,400961,235330,-1.98739004,52.01639938,17089177.6945175,25252.7467923188
3336,E04004400,Elmstone Hardwicke, ,E07000083,Tewkesbury,390802,227027,-2.13520002,51.94169998,7485957.90790324,13843.5967866759
3337,E04004401,Forthampton, ,E07000083,Tewkesbury,386164,232153,-2.20287991,51.98770142,5078664.58440914,13239.2850356794
3338,E04004402,Gotherington, ,E07000083,Tewkesbury,395794,229218,-2.06260991,51.96139908,6648796.76395779,15749.4059759107
3339,E04004403,Great Witcombe, ,E07000083,Tewkesbury,391276,214574,-2.12799001,51.82970047,3803816.16530447,8848.91651972667
3340,E04004404,Hasfield, ,E07000083,Tewkesbury,382689,227756,-2.2532599,51.94800186,5838854.38928167,18509.4758000614
3341,E04004405,Hawling, ,E07000083,Tewkesbury,407543,223124,-1.89174998,51.90660095,13646659.9501364,22718.3977159736
3342,E04004406,Highnam, ,E07000083,Tewkesbury,379412,219915,-2.30047011,51.87739944,10426062.1484539,15149.8775440037
3343,E04004407,Hucclecote, ,E07000083,Tewkesbury,387618,218523,-2.18121004,51.86520004,2891018.63516909,11554.0145520646
3344,E04004408,Innsworth, ,E07000083,Tewkesbury,385740,221315,-2.20860004,51.89020157,3425544.98909455,12007.2216571909
3345,E04004409,Leigh, ,E07000083,Tewkesbury,387306,226319,-2.18602991,51.93519974,6078583.04136418,12941.3698915686
3346,E04004410,Longford, ,E07000083,Tewkesbury,383637,220634,-2.23913002,51.88399887,1959516.18093598,7948.8052253003
3347,E04004411,Maisemore, ,E07000083,Tewkesbury,381282,221957,-2.2734201,51.89590073,7525754.75524865,18459.629769844
3348,E04004412,Minsterworth, ,E07000083,Tewkesbury,379139,216773,-2.30425,51.8492012,7322800.99633229,15064.495119212
3349,E04004413,Norton, ,E07000083,Tewkesbury,385753,224590,-2.20854998,51.91970062,7983825.9627181,17674.0690310217
3350,E04004414,Oxenton, ,E07000083,Tewkesbury,395802,231348,-2.06252003,51.98059845,7684238.64601459,13381.6401077377
3351,E04004415,Prescott, ,E07000083,Tewkesbury,399111,229362,-2.01432991,51.96269989,5205421.55607549,13031.9598466351
3352,E04004416,Sandhurst, ,E07000083,Tewkesbury,383045,223149,-2.24784994,51.90660095,8761757.16912925,14271.1745348227
3353,E04004417,Shurdington, ,E07000083,Tewkesbury,393041,218923,-2.10245991,51.86880112,8127101.17542927,15366.6466734024
3354,E04004418,Snowshill, ,E07000083,Tewkesbury,411028,233673,-1.84075999,52.00139999,9392377.61631488,14862.5476032892
3355,E04004419,Southam, ,E07000083,Tewkesbury,398442,225367,-2.02405,51.92679977,16284781.1252062,26523.3926451197
3356,E04004420,Stanton, ,E07000083,Tewkesbury,406366,234417,-1.90865004,52.0082016,7330276.92338067,13705.1973331185
3357,E04004421,Stanway, ,E07000083,Tewkesbury,406223,231193,-1.91078997,51.97919846,18294972.2799271,24062.4492804221
3358,E04004422,Staverton, ,E07000083,Tewkesbury,389228,222884,-2.15796995,51.90439987,4177348.97421962,9866.85933444191
3359,E04004423,Stoke Orchard, ,E07000083,Tewkesbury,392195,228660,-2.11497998,51.95640182,10117540.9302514,14820.0832417142
3360,E04004424,Sudeley, ,E07000083,Tewkesbury,403473,225088,-1.95088995,51.92430115,15900741.862771,21593.911393194
3361,E04004425,Teddington, ,E07000083,Tewkesbury,397014,233124,-2.04488993,51.9966011,7053094.32361135,13477.285668484
3362,E04004426,Tewkesbury, ,E07000083,Tewkesbury,389347,232332,-2.1565299,51.98929977,12340575.9457674,27249.1033766086
3363,E04004427,Tirley, ,E07000083,Tewkesbury,384197,228317,-2.23134995,51.9530983,7765933.19705738,15807.232810406
3364,E04004428,Toddington, ,E07000083,Tewkesbury,402984,232788,-1.95793998,51.99349976,11346442.3500366,19688.7685072638
3365,E04004429,Twigworth, ,E07000083,Tewkesbury,384501,222248,-2.22665,51.89860153,1996557.5996569,6506.99485652776
3366,E04004430,Twyning, ,E07000083,Tewkesbury,389849,236778,-2.14935994,52.02930069,12898438.2001943,17959.5488775034
3367,E04004431,Uckington, ,E07000083,Tewkesbury,391756,225472,-2.12128997,51.92770004,3572059.44498659,9518.65141335924
3368,E04004432,Winchcombe, ,E07000083,Tewkesbury,402322,228793,-1.96759999,51.95759964,18226256.7226525,27627.248382242
3369,E04004433,Woodmancote, ,E07000083,Tewkesbury,397758,227582,-2.03400993,51.94670105,3537869.75923683,9476.96392067135
3370,E04004434,Gretton, ,E07000083,Tewkesbury,401010,230635,-1.98669004,51.9742012,4280190.1042786,8942.64172221806
3371,E04004435,Ashchurch Rural, ,E07000083,Tewkesbury,392935,232795,-2.10429001,51.99359894,15314155.9197963,24493.2376927779
3372,E04004436,Northway, ,E07000083,Tewkesbury,392122,234153,-2.11616993,52.00579834,1763298.97135261,5834.73103147898
3373,E04004437,Wheatpieces, ,E07000083,Tewkesbury,390327,231846,-2.14225006,51.98500061,1355987.79446993,5480.50723195404
3374,E04004438,Ashford Hill with Headley, ,E07000084,Basingstoke and Deane,453919,161787,-1.22709,51.3526001,16628178.7164903,21619.0085121935
3375,E04004439,Ashmansworth, ,E07000084,Basingstoke and Deane,442162,157193,-1.39645004,51.31230164,11889725.051258,18969.1465309814
3376,E04004440,Baughurst, ,E07000084,Basingstoke and Deane,456653,158622,-1.18833005,51.32389832,15933159.1556497,21060.9133660456
3377,E04004441,Bradley, ,E07000084,Basingstoke and Deane,463561,142575,-1.09205997,51.17890167,6300654.08087544,12951.7331866416
3378,E04004442,Bramley, ,E07000084,Basingstoke and Deane,465328,158544,-1.06386995,51.32229996,11902201.2031766,19952.4256056355
3379,E04004443,Burghclere, ,E07000084,Basingstoke and Deane,447349,159520,-1.32173002,51.33280182,21218205.3782115,25058.2170242975
3380,E04004444,Candovers, ,E07000084,Basingstoke and Deane,457992,140929,-1.17198002,51.16469955,20090213.8903855,23406.7038138726
3381,E04004445,Chineham, ,E07000084,Basingstoke and Deane,465924,155064,-1.05596006,51.29090118,2185592.69491423,6552.04927286287
3382,E04004446,Cliddesden, ,E07000084,Basingstoke and Deane,463721,148787,-1.08867002,51.23469925,4538551.55743332,11841.752305751
3383,E04004447,Deane, ,E07000084,Basingstoke and Deane,455386,149916,-1.20785999,51.24570084,6842284.72074268,17390.4556809827
3384,E04004448,Dummer, ,E07000084,Basingstoke and Deane,458671,146002,-1.16145003,51.21020126,10519023.0275086,16841.9717385584
3385,E04004449,East Woodhay, ,E07000084,Basingstoke and Deane,441808,161264,-1.40104997,51.34889984,17644594.1438548,20501.9838398285
3386,E04004450,"Ecchinswell, Sydmonton and Bishops Green", ,E07000084,Basingstoke and Deane,449518,159141,-1.29065001,51.32920074,18014148.6466749,26962.7841064909
3387,E04004451,Ellisfield, ,E07000084,Basingstoke and Deane,463684,145645,-1.08975005,51.20650101,9476910.85010955,13258.4665798479
3388,E04004452,Farleigh Wallop, ,E07000084,Basingstoke and Deane,462006,147370,-1.11346996,51.22219849,7200822.74174684,11923.5279602472
3389,E04004453,Hannington, ,E07000084,Basingstoke and Deane,454355,154805,-1.22188997,51.28979874,21917189.4313434,21069.2289961136
3390,E04004454,Hartley Wespall, ,E07000084,Basingstoke and Deane,470027,157698,-0.99660999,51.31409836,5406856.25621157,15896.662413365
3391,E04004455,Herriard, ,E07000084,Basingstoke and Deane,467079,145621,-1.04117,51.20589828,12039954.0773277,15589.2728645381
3392,E04004456,Highclere, ,E07000084,Basingstoke and Deane,444362,159856,-1.36456001,51.33610153,16529874.9538363,23069.1990317251
3393,E04004457,Hurstbourne Priors, ,E07000084,Basingstoke and Deane,444328,148007,-1.36651003,51.22949982,19543731.6238163,32051.1463582875
3394,E04004458,Kingsclere, ,E07000084,Basingstoke and Deane,452781,157840,-1.24400997,51.31719971,21732084.609871,27357.8538211723
3395,E04004459,Laverstoke, ,E07000084,Basingstoke and Deane,449794,146816,-1.28840005,51.21839905,13483680.8031613,20202.8507786166
3396,E04004460,Litchfield and Woodcott, ,E07000084,Basingstoke and Deane,445419,154576,-1.35005999,51.28850174,14555632.2559352,21567.4582947436
