Supplier,Amount,Payment Date
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1833.57,15/04/2013
REDACT PERSONAL INFORMATION,1474.94,15/04/2013
REDACT PERSONAL INFORMATION,1530,15/04/2013
REDACT PERSONAL INFORMATION,1680.57,15/04/2013
REDACT PERSONAL INFORMATION,1833.57,15/04/2013
REDACT PERSONAL INFORMATION,1457.14,15/04/2013
REDACT PERSONAL INFORMATION,1530,15/04/2013
REDACT PERSONAL INFORMATION,1474.94,15/04/2013
REDACT PERSONAL INFORMATION,1515.34,15/04/2013
REDACT PERSONAL INFORMATION,1457.14,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1474.94,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1474.94,15/04/2013
REDACT PERSONAL INFORMATION,1474.94,15/04/2013
REDACT PERSONAL INFORMATION,1474.94,15/04/2013
REDACT PERSONAL INFORMATION,1087.43,15/04/2013
REDACT PERSONAL INFORMATION,985.6,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,1087.43,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,1186.43,15/04/2013
REDACT PERSONAL INFORMATION,954.38,15/04/2013
REDACT PERSONAL INFORMATION,990,15/04/2013
REDACT PERSONAL INFORMATION,1087.43,15/04/2013
REDACT PERSONAL INFORMATION,1186.43,15/04/2013
REDACT PERSONAL INFORMATION,942.86,15/04/2013
REDACT PERSONAL INFORMATION,990,15/04/2013
REDACT PERSONAL INFORMATION,954.38,15/04/2013
REDACT PERSONAL INFORMATION,993.46,15/04/2013
REDACT PERSONAL INFORMATION,942.86,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,593.14,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,954.38,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,774.71,15/04/2013
REDACT PERSONAL INFORMATION,954.38,15/04/2013
REDACT PERSONAL INFORMATION,954.38,15/04/2013
REDACT PERSONAL INFORMATION,954.38,15/04/2013
REDACT PERSONAL INFORMATION,2250,18/04/2013
REDACT PERSONAL INFORMATION,4071.43,25/04/2013
REDACT PERSONAL INFORMATION,4093.63,25/04/2013
REDACT PERSONAL INFORMATION,2571.43,26/04/2013
REDACT PERSONAL INFORMATION,2852.83,26/04/2013
REDACT PERSONAL INFORMATION,2315.64,11/04/2013
REDACT PERSONAL INFORMATION,578.91,11/04/2013
REDACT PERSONAL INFORMATION,2563.74,11/04/2013
REDACT PERSONAL INFORMATION,2315.64,11/04/2013
REDACT PERSONAL INFORMATION,2400,16/04/2013
REDACT PERSONAL INFORMATION,2563.74,16/04/2013
REDACT PERSONAL INFORMATION,2481.04,16/04/2013
REDACT PERSONAL INFORMATION,2563.74,16/04/2013
REDACT PERSONAL INFORMATION,1984.83,16/04/2013
REDACT PERSONAL INFORMATION,1157.82,18/04/2013
REDACT PERSONAL INFORMATION,578.91,18/04/2013
REDACT PERSONAL INFORMATION,62500,10/04/2013
REDACT PERSONAL INFORMATION,1127.79,18/04/2013
REDACT PERSONAL INFORMATION,2105.2,18/04/2013
REDACT PERSONAL INFORMATION,2330.76,18/04/2013
REDACT PERSONAL INFORMATION,2026.54,25/04/2013
REDACT PERSONAL INFORMATION,2143.29,25/04/2013
REDACT PERSONAL INFORMATION,1950.34,05/04/2013
REDACT PERSONAL INFORMATION,1697.89,05/04/2013
REDACT PERSONAL INFORMATION,1697.89,05/04/2013
REDACT PERSONAL INFORMATION,679.15,05/04/2013
REDACT PERSONAL INFORMATION,679.15,05/04/2013
REDACT PERSONAL INFORMATION,933.84,10/04/2013
REDACT PERSONAL INFORMATION,1443.2,10/04/2013
REDACT PERSONAL INFORMATION,795.04,12/04/2013
REDACT PERSONAL INFORMATION,2024,12/04/2013
REDACT PERSONAL INFORMATION,795.04,12/04/2013
REDACT PERSONAL INFORMATION,2024,12/04/2013
REDACT PERSONAL INFORMATION,795.04,12/04/2013
REDACT PERSONAL INFORMATION,795.04,12/04/2013
REDACT PERSONAL INFORMATION,3856.46,18/04/2013
REDACT PERSONAL INFORMATION,3326.85,18/04/2013
REDACT PERSONAL INFORMATION,3326.85,18/04/2013
REDACT PERSONAL INFORMATION,642.74,18/04/2013
REDACT PERSONAL INFORMATION,554.47,18/04/2013
REDACT PERSONAL INFORMATION,554.47,18/04/2013
REDACT PERSONAL INFORMATION,2377.04,30/04/2013
REDACT PERSONAL INFORMATION,2275.4,30/04/2013
REDACT PERSONAL INFORMATION,2377.04,30/04/2013
REDACT PERSONAL INFORMATION,854.5,04/04/2013
REDACT PERSONAL INFORMATION,854.4,04/04/2013
REDACT PERSONAL INFORMATION,625.22,04/04/2013
REDACT PERSONAL INFORMATION,622.6,04/04/2013
REDACT PERSONAL INFORMATION,900.96,04/04/2013
REDACT PERSONAL INFORMATION,539.34,05/04/2013
REDACT PERSONAL INFORMATION,710.64,05/04/2013
REDACT PERSONAL INFORMATION,624.32,05/04/2013
REDACT PERSONAL INFORMATION,522.8,05/04/2013
REDACT PERSONAL INFORMATION,761.4,05/04/2013
REDACT PERSONAL INFORMATION,533,05/04/2013
REDACT PERSONAL INFORMATION,812.16,05/04/2013
REDACT PERSONAL INFORMATION,850.24,05/04/2013
REDACT PERSONAL INFORMATION,787.26,05/04/2013
REDACT PERSONAL INFORMATION,878.2,05/04/2013
REDACT PERSONAL INFORMATION,584.6,05/04/2013
REDACT PERSONAL INFORMATION,569.68,05/04/2013
REDACT PERSONAL INFORMATION,1824.5,05/04/2013
REDACT PERSONAL INFORMATION,2717.4,05/04/2013
REDACT PERSONAL INFORMATION,2922.4,05/04/2013
REDACT PERSONAL INFORMATION,1002,05/04/2013
REDACT PERSONAL INFORMATION,668,05/04/2013
REDACT PERSONAL INFORMATION,1017.2,05/04/2013
REDACT PERSONAL INFORMATION,522.8,05/04/2013
REDACT PERSONAL INFORMATION,761.4,05/04/2013
REDACT PERSONAL INFORMATION,1019,09/04/2013
REDACT PERSONAL INFORMATION,1317.25,09/04/2013
REDACT PERSONAL INFORMATION,688.6,09/04/2013
REDACT PERSONAL INFORMATION,1700,09/04/2013
REDACT PERSONAL INFORMATION,668,09/04/2013
REDACT PERSONAL INFORMATION,743.6,09/04/2013
REDACT PERSONAL INFORMATION,747.5,09/04/2013
REDACT PERSONAL INFORMATION,554,09/04/2013
REDACT PERSONAL INFORMATION,2498.2,09/04/2013
REDACT PERSONAL INFORMATION,587,09/04/2013
REDACT PERSONAL INFORMATION,668,09/04/2013
REDACT PERSONAL INFORMATION,712,09/04/2013
REDACT PERSONAL INFORMATION,850,09/04/2013
REDACT PERSONAL INFORMATION,2004.6,10/04/2013
REDACT PERSONAL INFORMATION,1060.57,10/04/2013
REDACT PERSONAL INFORMATION,637.6,10/04/2013
REDACT PERSONAL INFORMATION,693.21,10/04/2013
REDACT PERSONAL INFORMATION,854.57,10/04/2013
REDACT PERSONAL INFORMATION,1418.57,10/04/2013
REDACT PERSONAL INFORMATION,789.6,10/04/2013
REDACT PERSONAL INFORMATION,558.2,10/04/2013
REDACT PERSONAL INFORMATION,3002,10/04/2013
REDACT PERSONAL INFORMATION,1336,10/04/2013
REDACT PERSONAL INFORMATION,8380.62,10/04/2013
REDACT PERSONAL INFORMATION,1533,12/04/2013
REDACT PERSONAL INFORMATION,535.5,12/04/2013
REDACT PERSONAL INFORMATION,799.47,12/04/2013
REDACT PERSONAL INFORMATION,691.75,12/04/2013
REDACT PERSONAL INFORMATION,691.5,22/04/2013
REDACT PERSONAL INFORMATION,4683.04,23/04/2013
REDACT PERSONAL INFORMATION,1006.28,23/04/2013
REDACT PERSONAL INFORMATION,1071,23/04/2013
REDACT PERSONAL INFORMATION,804.3,22/04/2013
REDACT PERSONAL INFORMATION,3437.01,10/04/2013
REDACT PERSONAL INFORMATION,4875,10/04/2013
REDACT PERSONAL INFORMATION,13031.93,22/04/2013
REDACT PERSONAL INFORMATION,719.42,04/04/2013
REDACT PERSONAL INFORMATION,599.52,04/04/2013
REDACT PERSONAL INFORMATION,712,04/04/2013
REDACT PERSONAL INFORMATION,1194,04/04/2013
REDACT PERSONAL INFORMATION,599.52,04/04/2013
REDACT PERSONAL INFORMATION,719.36,04/04/2013
REDACT PERSONAL INFORMATION,3021.73,25/04/2013
REDACT PERSONAL INFORMATION,1445.04,26/04/2013
REDACT PERSONAL INFORMATION,3538.6,30/04/2013
REDACT PERSONAL INFORMATION,3538.6,30/04/2013
REDACT PERSONAL INFORMATION,3769.38,04/04/2013
REDACT PERSONAL INFORMATION,2763.12,18/04/2013
REDACT PERSONAL INFORMATION,2540.72,18/04/2013
REDACT PERSONAL INFORMATION,2606.3,18/04/2013
REDACT PERSONAL INFORMATION,5757.84,18/04/2013
REDACT PERSONAL INFORMATION,924.82,23/04/2013
REDACT PERSONAL INFORMATION,2522.23,23/04/2013
REDACT PERSONAL INFORMATION,785.29,23/04/2013
REDACT PERSONAL INFORMATION,2355.86,23/04/2013
REDACT PERSONAL INFORMATION,1492.04,23/04/2013
REDACT PERSONAL INFORMATION,2355.86,23/04/2013
REDACT PERSONAL INFORMATION,3533.79,23/04/2013
REDACT PERSONAL INFORMATION,2434.39,23/04/2013
REDACT PERSONAL INFORMATION,3219.68,23/04/2013
REDACT PERSONAL INFORMATION,2522.23,25/04/2013
REDACT PERSONAL INFORMATION,2522.23,25/04/2013
REDACT PERSONAL INFORMATION,2142.86,25/04/2013
REDACT PERSONAL INFORMATION,2522.23,25/04/2013
REDACT PERSONAL INFORMATION,4600.11,25/04/2013
REDACT PERSONAL INFORMATION,2355.86,25/04/2013
REDACT PERSONAL INFORMATION,2522.23,25/04/2013
REDACT PERSONAL INFORMATION,2355.86,25/04/2013
REDACT PERSONAL INFORMATION,2105.57,25/04/2013
REDACT PERSONAL INFORMATION,2316.6,26/04/2013
REDACT PERSONAL INFORMATION,2522.23,26/04/2013
REDACT PERSONAL INFORMATION,4108.71,26/04/2013
REDACT PERSONAL INFORMATION,2355.86,26/04/2013
REDACT PERSONAL INFORMATION,2355.86,26/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,4325.49,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,2120.23,29/04/2013
REDACT PERSONAL INFORMATION,2120.23,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2673.99,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2673.99,29/04/2013
REDACT PERSONAL INFORMATION,2673.99,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2673.99,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,2673.99,29/04/2013
REDACT PERSONAL INFORMATION,2673.99,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,2458.76,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,2522.23,29/04/2013
REDACT PERSONAL INFORMATION,2355.86,29/04/2013
REDACT PERSONAL INFORMATION,3986.24,30/04/2013
REDACT PERSONAL INFORMATION,6712.5,25/04/2013
REDACT PERSONAL INFORMATION,5236.5,30/04/2013
REDACT PERSONAL INFORMATION,3491.1,30/04/2013
REDACT PERSONAL INFORMATION,10050,25/04/2013
REDACT PERSONAL INFORMATION,2644.5,25/04/2013
REDACT PERSONAL INFORMATION,6517.2,25/04/2013
REDACT PERSONAL INFORMATION,2142.86,25/04/2013
REDACT PERSONAL INFORMATION,2277,25/04/2013
REDACT PERSONAL INFORMATION,1985.7,25/04/2013
REDACT PERSONAL INFORMATION,2241.51,25/04/2013
REDACT PERSONAL INFORMATION,2105.57,25/04/2013
REDACT PERSONAL INFORMATION,1701.63,18/04/2013
REDACT PERSONAL INFORMATION,936.06,15/04/2013
REDACT PERSONAL INFORMATION,9500,10/04/2013
REDACT PERSONAL INFORMATION,7304,18/04/2013
REDACT PERSONAL INFORMATION,9336.64,18/04/2013
REDACT PERSONAL INFORMATION,4357.5,26/04/2013
REDACT PERSONAL INFORMATION,5035.8,26/04/2013
REDACT PERSONAL INFORMATION,2125.42,15/04/2013
REDACT PERSONAL INFORMATION,2125.42,15/04/2013
REDACT PERSONAL INFORMATION,1006.78,15/04/2013
REDACT PERSONAL INFORMATION,1006.78,15/04/2013
REDACT PERSONAL INFORMATION,2500,15/04/2013
REDACT PERSONAL INFORMATION,1500,15/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,924.6,16/04/2013
REDACT PERSONAL INFORMATION,924.58,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,1006.78,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,1951.88,16/04/2013
REDACT PERSONAL INFORMATION,1951.9,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,2125.42,16/04/2013
REDACT PERSONAL INFORMATION,757.74,04/04/2013
REDACT PERSONAL INFORMATION,745.14,04/04/2013
REDACT PERSONAL INFORMATION,1438.14,12/04/2013
REDACT PERSONAL INFORMATION,883.14,15/04/2013
REDACT PERSONAL INFORMATION,1169.34,16/04/2013
REDACT PERSONAL INFORMATION,1562.04,18/04/2013
REDACT PERSONAL INFORMATION,1432.44,18/04/2013
REDACT PERSONAL INFORMATION,532.14,18/04/2013
REDACT PERSONAL INFORMATION,1124.34,30/04/2013
REDACT PERSONAL INFORMATION,4676.61,26/04/2013
REDACT PERSONAL INFORMATION,4222.2,29/04/2013
REDACT PERSONAL INFORMATION,2724,10/04/2013
REDACT PERSONAL INFORMATION,3128.52,10/04/2013
REDACT PERSONAL INFORMATION,3128.52,10/04/2013
REDACT PERSONAL INFORMATION,1972.99,15/04/2013
REDACT PERSONAL INFORMATION,2301.19,15/04/2013
REDACT PERSONAL INFORMATION,610.26,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3417.46,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,2685.14,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3661.56,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3661.56,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3417.46,16/04/2013
REDACT PERSONAL INFORMATION,3783.61,16/04/2013
REDACT PERSONAL INFORMATION,3055.54,17/04/2013
REDACT PERSONAL INFORMATION,2289.84,17/04/2013
REDACT PERSONAL INFORMATION,2535.18,17/04/2013
REDACT PERSONAL INFORMATION,701.59,17/04/2013
REDACT PERSONAL INFORMATION,1293.7,18/04/2013
REDACT PERSONAL INFORMATION,774.62,18/04/2013
REDACT PERSONAL INFORMATION,1361.08,18/04/2013
REDACT PERSONAL INFORMATION,1918.78,18/04/2013
REDACT PERSONAL INFORMATION,3029.2,18/04/2013
REDACT PERSONAL INFORMATION,2736.05,18/04/2013
REDACT PERSONAL INFORMATION,3029.2,18/04/2013
REDACT PERSONAL INFORMATION,2736.05,18/04/2013
REDACT PERSONAL INFORMATION,2149.75,18/04/2013
REDACT PERSONAL INFORMATION,3029.2,18/04/2013
REDACT PERSONAL INFORMATION,5080.4,18/04/2013
REDACT PERSONAL INFORMATION,4153.68,18/04/2013
REDACT PERSONAL INFORMATION,1055.96,18/04/2013
REDACT PERSONAL INFORMATION,2922.9,18/04/2013
REDACT PERSONAL INFORMATION,905.04,18/04/2013
REDACT PERSONAL INFORMATION,905.04,18/04/2013
REDACT PERSONAL INFORMATION,935.21,18/04/2013
REDACT PERSONAL INFORMATION,844.7,18/04/2013
REDACT PERSONAL INFORMATION,935.21,18/04/2013
REDACT PERSONAL INFORMATION,5012.42,22/04/2013
REDACT PERSONAL INFORMATION,3263.9,22/04/2013
REDACT PERSONAL INFORMATION,815.98,22/04/2013
REDACT PERSONAL INFORMATION,3273.65,22/04/2013
REDACT PERSONAL INFORMATION,7891.23,30/04/2013
REDACT PERSONAL INFORMATION,4730.12,30/04/2013
REDACT PERSONAL INFORMATION,2328,16/04/2013
REDACT PERSONAL INFORMATION,997.5,18/04/2013
REDACT PERSONAL INFORMATION,25000,18/04/2013
REDACT PERSONAL INFORMATION,2313.64,26/04/2013
REDACT PERSONAL INFORMATION,880.89,26/04/2013
REDACT PERSONAL INFORMATION,661.25,12/04/2013
REDACT PERSONAL INFORMATION,1463.6,12/04/2013
REDACT PERSONAL INFORMATION,1377.64,12/04/2013
REDACT PERSONAL INFORMATION,1645.2,12/04/2013
REDACT PERSONAL INFORMATION,504.64,12/04/2013
REDACT PERSONAL INFORMATION,727.98,12/04/2013
REDACT PERSONAL INFORMATION,875.86,12/04/2013
REDACT PERSONAL INFORMATION,752.95,12/04/2013
REDACT PERSONAL INFORMATION,2265.16,12/04/2013
REDACT PERSONAL INFORMATION,553.63,12/04/2013
REDACT PERSONAL INFORMATION,2148.68,12/04/2013
REDACT PERSONAL INFORMATION,939.33,12/04/2013
REDACT PERSONAL INFORMATION,1320.1,12/04/2013
REDACT PERSONAL INFORMATION,782.42,12/04/2013
REDACT PERSONAL INFORMATION,870.82,12/04/2013
REDACT PERSONAL INFORMATION,3457.54,12/04/2013
REDACT PERSONAL INFORMATION,506,12/04/2013
REDACT PERSONAL INFORMATION,2421.75,12/04/2013
REDACT PERSONAL INFORMATION,1490.63,12/04/2013
REDACT PERSONAL INFORMATION,2797.39,12/04/2013
REDACT PERSONAL INFORMATION,683.26,12/04/2013
REDACT PERSONAL INFORMATION,896.61,12/04/2013
REDACT PERSONAL INFORMATION,1136,12/04/2013
REDACT PERSONAL INFORMATION,654.13,12/04/2013
REDACT PERSONAL INFORMATION,504.65,12/04/2013
REDACT PERSONAL INFORMATION,802.75,12/04/2013
REDACT PERSONAL INFORMATION,561.75,12/04/2013
REDACT PERSONAL INFORMATION,2022.94,12/04/2013
REDACT PERSONAL INFORMATION,587.15,12/04/2013
REDACT PERSONAL INFORMATION,1465.95,12/04/2013
REDACT PERSONAL INFORMATION,641.2,12/04/2013
REDACT PERSONAL INFORMATION,501.89,12/04/2013
REDACT PERSONAL INFORMATION,536.52,12/04/2013
REDACT PERSONAL INFORMATION,544.76,12/04/2013
REDACT PERSONAL INFORMATION,660.52,12/04/2013
REDACT PERSONAL INFORMATION,676.12,12/04/2013
REDACT PERSONAL INFORMATION,2278.86,12/04/2013
REDACT PERSONAL INFORMATION,1646.36,17/04/2013
REDACT PERSONAL INFORMATION,1571.51,17/04/2013
REDACT PERSONAL INFORMATION,2981.91,17/04/2013
REDACT PERSONAL INFORMATION,898.02,17/04/2013
REDACT PERSONAL INFORMATION,1275.2,17/04/2013
REDACT PERSONAL INFORMATION,912.49,17/04/2013
REDACT PERSONAL INFORMATION,786.81,17/04/2013
REDACT PERSONAL INFORMATION,871.86,17/04/2013
REDACT PERSONAL INFORMATION,2214.28,10/04/2013
REDACT PERSONAL INFORMATION,1856.24,10/04/2013
REDACT PERSONAL INFORMATION,2086.39,10/04/2013
REDACT PERSONAL INFORMATION,1930.86,10/04/2013
REDACT PERSONAL INFORMATION,2001.71,10/04/2013
REDACT PERSONAL INFORMATION,2103.57,10/04/2013
REDACT PERSONAL INFORMATION,1860.71,10/04/2013
REDACT PERSONAL INFORMATION,2103.57,16/04/2013
REDACT PERSONAL INFORMATION,538.66,04/04/2013
REDACT PERSONAL INFORMATION,4210.11,04/04/2013
REDACT PERSONAL INFORMATION,4112.61,26/04/2013
REDACT PERSONAL INFORMATION,529.33,17/04/2013
REDACT PERSONAL INFORMATION,529.32,17/04/2013
REDACT PERSONAL INFORMATION,2612.5,26/04/2013
REDACT PERSONAL INFORMATION,3620.27,26/04/2013
REDACT PERSONAL INFORMATION,6856.97,26/04/2013
REDACT PERSONAL INFORMATION,3535.71,26/04/2013
REDACT PERSONAL INFORMATION,5272.78,26/04/2013
REDACT PERSONAL INFORMATION,2038.01,25/04/2013
REDACT PERSONAL INFORMATION,2258.17,25/04/2013
REDACT PERSONAL INFORMATION,3070.73,26/04/2013
REDACT PERSONAL INFORMATION,5734.68,04/04/2013
REDACT PERSONAL INFORMATION,6144.3,29/04/2013
REDACT PERSONAL INFORMATION,13750,10/04/2013
REDACT PERSONAL INFORMATION,8000,23/04/2013
REDACT PERSONAL INFORMATION,1936.8,25/04/2013
REDACT PERSONAL INFORMATION,750,18/04/2013
REDACT PERSONAL INFORMATION,1028.84,22/04/2013
REDACT PERSONAL INFORMATION,3377.14,26/04/2013
REDACT PERSONAL INFORMATION,5065.71,26/04/2013
REDACT PERSONAL INFORMATION,43896,11/04/2013
REDACT PERSONAL INFORMATION,3949.29,25/04/2013
REDACT PERSONAL INFORMATION,3640.58,26/04/2013
REDACT PERSONAL INFORMATION,2226.42,10/04/2013
REDACT PERSONAL INFORMATION,2176.67,29/04/2013
REDACT PERSONAL INFORMATION,2688.81,25/04/2013
REDACT PERSONAL INFORMATION,1766.06,11/04/2013
REDACT PERSONAL INFORMATION,706.42,11/04/2013
REDACT PERSONAL INFORMATION,11100,16/04/2013
REDACT PERSONAL INFORMATION,4842.9,29/04/2013
REDACT PERSONAL INFORMATION,2400,29/04/2013
REDACT PERSONAL INFORMATION,2207.57,25/04/2013
REDACT PERSONAL INFORMATION,2550.43,25/04/2013
REDACT PERSONAL INFORMATION,3499.54,25/04/2013
REDACT PERSONAL INFORMATION,829.8,22/04/2013
REDACT PERSONAL INFORMATION,3599.7,24/04/2013
REDACT PERSONAL INFORMATION,2964.47,24/04/2013
REDACT PERSONAL INFORMATION,2964.47,24/04/2013
REDACT PERSONAL INFORMATION,2964.47,24/04/2013
REDACT PERSONAL INFORMATION,3599.7,25/04/2013
REDACT PERSONAL INFORMATION,6595.71,25/04/2013
REDACT PERSONAL INFORMATION,3565.71,25/04/2013
REDACT PERSONAL INFORMATION,10886.96,26/04/2013
REDACT PERSONAL INFORMATION,5520.64,26/04/2013
REDACT PERSONAL INFORMATION,1740,10/04/2013
REDACT PERSONAL INFORMATION,1751.34,26/04/2013
REDACT PERSONAL INFORMATION,1751.34,26/04/2013
REDACT PERSONAL INFORMATION,4438.41,25/04/2013
REDACT PERSONAL INFORMATION,4142.52,25/04/2013
REDACT PERSONAL INFORMATION,4371.43,26/04/2013
REDACT PERSONAL INFORMATION,2000.08,05/04/2013
REDACT PERSONAL INFORMATION,2214.33,05/04/2013
REDACT PERSONAL INFORMATION,2214.33,05/04/2013
REDACT PERSONAL INFORMATION,2000.08,05/04/2013
REDACT PERSONAL INFORMATION,2142.9,25/04/2013
REDACT PERSONAL INFORMATION,2142.9,25/04/2013
REDACT PERSONAL INFORMATION,4607.1,25/04/2013
REDACT PERSONAL INFORMATION,3602.7,26/04/2013
REDACT PERSONAL INFORMATION,3642.9,26/04/2013
REDACT PERSONAL INFORMATION,4220.87,25/04/2013
REDACT PERSONAL INFORMATION,1607.14,25/04/2013
REDACT PERSONAL INFORMATION,9742.99,04/04/2013
REDACT PERSONAL INFORMATION,10853.64,12/04/2013
REDACT PERSONAL INFORMATION,5562.9,26/04/2013
REDACT PERSONAL INFORMATION,5562.9,26/04/2013
REDACT PERSONAL INFORMATION,5562.9,26/04/2013
REDACT PERSONAL INFORMATION,7928.7,26/04/2013
REDACT PERSONAL INFORMATION,5562.9,26/04/2013
REDACT PERSONAL INFORMATION,5229.13,26/04/2013
REDACT PERSONAL INFORMATION,5229.13,26/04/2013
REDACT PERSONAL INFORMATION,5229.13,26/04/2013
REDACT PERSONAL INFORMATION,5229.13,26/04/2013
REDACT PERSONAL INFORMATION,5229.13,26/04/2013
REDACT PERSONAL INFORMATION,514.29,05/04/2013
REDACT PERSONAL INFORMATION,4105.71,05/04/2013
REDACT PERSONAL INFORMATION,1838.57,25/04/2013
REDACT PERSONAL INFORMATION,3487.5,11/04/2013
REDACT PERSONAL INFORMATION,502.2,11/04/2013
REDACT PERSONAL INFORMATION,2511,11/04/2013
REDACT PERSONAL INFORMATION,1647,23/04/2013
REDACT PERSONAL INFORMATION,4552.2,23/04/2013
REDACT PERSONAL INFORMATION,5138.32,04/04/2013
REDACT PERSONAL INFORMATION,1167.8,18/04/2013
REDACT PERSONAL INFORMATION,3036.28,18/04/2013
REDACT PERSONAL INFORMATION,934.24,22/04/2013
REDACT PERSONAL INFORMATION,5647.89,26/04/2013
REDACT PERSONAL INFORMATION,2178.32,04/04/2013
REDACT PERSONAL INFORMATION,4141.24,16/04/2013
REDACT PERSONAL INFORMATION,562.15,16/04/2013
REDACT PERSONAL INFORMATION,4010.35,30/04/2013
REDACT PERSONAL INFORMATION,3841.41,30/04/2013
REDACT PERSONAL INFORMATION,2108.05,30/04/2013
REDACT PERSONAL INFORMATION,4007.65,30/04/2013
REDACT PERSONAL INFORMATION,4010.35,30/04/2013
REDACT PERSONAL INFORMATION,2108.05,30/04/2013
REDACT PERSONAL INFORMATION,3010.35,30/04/2013
REDACT PERSONAL INFORMATION,2108.05,30/04/2013
REDACT PERSONAL INFORMATION,4010.36,30/04/2013
