ID,LSOA11CD,FTL_ADULT|2010,FTL_ADULT|2011,FTL_ADULT|2012,FTL_ADULT|2013,FTL_ADULT|2014,FTL_CHILD|2010,FTL_CHILD|2011,FTL_CHILD|2012,FTL_CHILD|2013,FTL_CHILD|2014,SER_ADULT|2010,SER_ADULT|2011,SER_ADULT|2012,SER_ADULT|2013,SER_ADULT|2014,SER_CHILD|2010,SER_CHILD|2011,SER_CHILD|2012,SER_CHILD|2013,SER_CHILD|2014,SLT_ADULT|2010,SLT_ADULT|2011,SLT_ADULT|2012,SLT_ADULT|2013,SLT_ADULT|2014,SLT_CHILD|2010,SLT_CHILD|2011,SLT_CHILD|2012,SLT_CHILD|2013,SLT_CHILD|2014,CAS_TOTAL|2010,CAS_TOTAL|2011,CAS_TOTAL|2012,CAS_TOTAL|2013,CAS_TOTAL|2014,PED_ADULT|2010,PED_ADULT|2011,PED_ADULT|2012,PED_ADULT|2013,PED_ADULT|2014,PED_CHILD|2010,PED_CHILD|2011,PED_CHILD|2012,PED_CHILD|2013,PED_CHILD|2014,CYC_ADULT|2010,CYC_ADULT|2011,CYC_ADULT|2012,CYC_ADULT|2013,CYC_ADULT|2014,CYC_CHILD|2010,CYC_CHILD|2011,CYC_CHILD|2012,CYC_CHILD|2013,CYC_CHILD|2014,NO_INCID|2010,NO_INCID|2011,NO_INCID|2012,NO_INCID|2013,NO_INCID|2014
708,E01025577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,2,0,1,0,0,0,0,0,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2
852,E01033224,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,20,3,17,8,11,2,1,1,0,0,23,5,20,9,13,2,3,6,6,6,0,0,0,0,0,1,0,3,1,2,2,0,1,0,0,14,5,17,9,11
892,E01025509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,0,0,0,0,0,0,3,2,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,2,0
902,E01025513,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0,0,3,6,0,9,6,2,1,0,1,0,7,7,0,13,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,3,0,9,9
624,E01025556,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,3,3,4,9,0,1,1,2,0,2,6,5,7,9,0,1,0,0,2,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,2,4,2,5,8
713,E01025578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,3,1,2,2,0,0,3,4,4,0,3,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,3,4,4,0,3
719,E01025579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,3,0,2,0,0,1,3,3,1,2,4,0,0,1,1,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,3,3,1,2,4
721,E01025580,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,4,7,6,6,7,0,0,2,1,0,4,8,10,9,9,0,1,0,1,0,0,0,2,1,0,0,1,1,3,2,0,0,0,0,0,4,8,7,7,8
743,E01025584,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,5,12,3,2,5,0,1,0,0,0,9,14,3,4,5,2,1,0,1,0,0,2,0,0,0,0,2,1,1,2,0,0,0,0,0,6,12,3,4,4
918,E01025520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
255,E01025526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,2,6,0,0,3,1,0,2,3,7,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,4
725,E01025581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0,1,1,0,2,2,2,1,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3
732,E01025582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,2,3,1,5,1,1,1,0,1,11,4,4,1,6,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,8,4,3,1,6
262,E01025527,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,4,1,0,0,0,0,4,1,0,2,5,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,2,4
266,E01025528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,3,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1,0,2,3
632,E01025558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,0
636,E01025559,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,0,0,0,0,0,4,11,12,3,8,0,2,2,0,0,5,15,15,6,11,0,2,3,1,1,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,5,13,10,4,7
736,E01025583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
746,E01025585,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,8,9,5,6,2,0,1,1,0,1,9,10,8,8,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,6,6,6,5
751,E01025586,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,1,2,3,2,2,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,3,2,2,1
757,E01025587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,0,0,0,2,1,3,2,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,3,1,2
759,E01025588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,0,0,0,0,0,1,3,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,3
761,E01025589,0,0,0,0,0,0,0,0,0,0,3,5,3,2,0,0,0,0,2,0,7,3,3,9,7,0,0,1,1,0,10,8,7,14,7,1,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,9,5,5,11,6
764,E01025590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,2,1,0,2,0,0,1,1,7,1,2,2,0,0,0,0,1,0,0,0,0,0,1,3,1,2,0,0,0,0,0,1,1,5,1,2,2
768,E01025591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
775,E01025593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,1,1,0,0,1,0,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,1,2,1
778,E01025594,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,1,2,1,1,0,0,0,0,7,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,2,1
780,E01025595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,4,1,0,0,2,0,0,0,6,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,6,5,4,1,0
784,E01025596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0
790,E01025598,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,5,4,2,1,0,0,2,0,1,6,6,6,3,2,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,4,3,3,2
795,E01025600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
799,E01025601,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,6,12,6,7,3,0,1,0,0,16,6,13,7,8,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,9,6,10,6,5
805,E01025603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,2,0,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,3
810,E01025605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,2,1,0,0,0,0,0,4,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1
817,E01025608,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,5,3,5,1,2,1,0,1,1,0,7,4,6,4,2,1,0,1,2,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,6,3,5,4,1
821,E01025609,0,0,0,0,0,0,0,0,0,0,2,4,4,3,5,0,0,3,0,0,7,18,19,11,5,0,1,2,0,0,9,23,28,14,10,1,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,9,11,15,11,9
290,E01025530,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,1,1,2,0,0,4,3,3,1,0,0,2,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,1,0
310,E01025532,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,1,2,5,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,2
646,E01025561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,1,1,1,2,0,0,0,0,4,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,2,1
652,E01025562,0,2,1,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,3,14,6,8,4,0,1,0,0,0,3,20,9,10,7,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,13,6,7,5
660,E01025563,0,1,0,0,0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,0,6,0,7,4,6,1,0,0,0,0,8,1,9,8,8,2,0,1,0,0,0,0,0,0,0,2,0,1,1,4,1,0,0,0,0,7,1,7,7,7
669,E01025565,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,6,4,4,4,0,0,0,0,0,6,6,4,4,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,3
671,E01025566,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,2,7,2,6,0,0,0,1,2,5,3,8,4,8,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,4,2,4,4,5
673,E01025567,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,11,3,7,3,2,2,0,0,2,12,13,3,9,6,1,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,2,7,4
676,E01025568,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,3,1,3,5,2,0,0,0,0,9,4,1,4,5,1,0,0,0,1,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,8,4,1,4,5
679,E01025569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,4,1,0,0,0,3,0,2,1,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2
697,E01025575,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,1,9,2,3,8,1,0,0,0,1,0,11,3,6,10,2,1,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,9,3,6,7,2
704,E01025576,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,0,0,9,11,6,8,11,1,1,0,1,1,10,14,8,13,14,0,0,0,2,0,1,0,0,0,1,0,0,1,1,3,0,1,0,0,0,9,10,5,8,11
771,E01025592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
788,E01025597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
830,E01032928,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,1,0,1,0,15,7,8,9,7,0,0,0,0,0,19,9,8,13,7,0,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0,11,6,6,11,3
841,E01033072,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,0,0,0,0,0,25,14,15,5,14,2,3,1,0,0,29,18,18,6,17,0,0,1,0,1,0,1,0,0,0,0,1,3,1,1,0,0,0,0,0,18,13,14,5,12
860,E01033231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,6,6,2,5,2,2,3,1,0,3,10,9,4,9,5,1,1,2,0,0,3,0,1,4,2,1,0,0,1,0,0,0,1,0,0,7,5,4,8,3
864,E01033281,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,1,1,0,1,11,20,21,19,16,2,2,0,2,1,13,26,24,24,19,2,1,2,4,3,1,3,1,0,0,1,5,2,1,3,1,0,0,0,1,13,22,14,15,17
328,E01025536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,1,1,3,0,0,0,0,6,1,1,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,3,1,1,2,2
448,E01025550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,2,1,0,1,0,1,0,3,2,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2
793,E01025599,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,6,0,5,4,2,0,0,0,0,0,7,1,7,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,6,5,2
801,E01025602,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,11,8,12,14,5,0,0,1,0,2,11,8,14,16,8,0,0,1,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,10,6,11,10,6
457,E01025551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
627,E01025557,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,2,2,0,1,0,0,1,1,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,2,3
806,E01025604,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,8,4,6,3,10,1,0,0,0,2,9,5,6,5,16,1,1,3,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,7,4,6,4,9
814,E01025606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
640,E01025560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,1,2,0,0,1,0,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1
681,E01025570,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,11,6,5,9,2,0,0,1,0,0,12,8,6,11,2,4,3,1,7,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,10,6,5,9,2
815,E01025607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,2,0,0,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,1
684,E01025571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2,1,1,0,1,0,0,0,1,7,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,2,1,2
688,E01025572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
832,E01032929,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,1,5,0,5,1,0,0,0,0,3,2,5,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5
835,E01033071,0,0,0,0,0,0,0,0,0,0,3,5,3,4,6,0,0,0,0,0,21,36,24,23,18,2,1,2,1,3,27,42,29,28,27,8,14,8,8,10,0,0,0,1,2,8,9,9,8,4,1,0,0,0,0,25,32,24,22,20
666,E01025564,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,2,7,1,6,1,1,0,1,1,3,5,7,5,7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,6,3,4
691,E01025573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,2,1
846,E01033073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,2,5,7,4,1,0,0,0,1,4,2,6,7,7,0,1,1,0,0,1,0,0,0,0,1,0,4,5,2,0,0,0,0,1,3,2,6,6,7
848,E01033223,0,0,0,0,0,0,0,0,0,0,3,7,4,0,3,2,0,0,0,0,39,34,38,26,20,7,4,1,0,5,51,45,43,26,28,15,15,15,10,11,2,4,0,0,0,0,4,3,4,1,0,0,0,0,2,35,36,29,23,21
366,E01025313,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,0,0,0,0,5,9,15,8,21,0,3,1,2,1,7,14,20,10,24,2,1,5,1,3,0,0,1,1,0,0,1,3,1,1,0,0,0,0,0,6,6,17,7,14
377,E01025314,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,15,17,17,12,10,0,1,1,0,1,18,20,18,12,11,2,2,4,1,0,0,0,1,0,0,2,3,3,0,1,0,0,0,0,0,14,12,15,9,8
481,E01025335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,3,4,3,3,0,1,1,1,6,5,4,5,4,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,5,3,4,5,3
485,E01025336,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,9,3,2,0,1,2,0,0,0,9,11,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5,1,2,1
486,E01025337,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,4,13,3,2,4,1,3,0,0,0,6,16,6,3,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,4,2,5
491,E01025338,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,3,7,2,2,1,0,0,1,2,4,4,9,3,0,1,1,5,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,2,4,4,7,3
492,E01025339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
493,E01025340,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,4,3,11,5,5,0,0,2,1,0,5,5,13,9,6,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,10,5,4
495,E01025341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,2
499,E01025342,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,1,0,10,0,0,2,10,0,0,0,0,0,14,1,0,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,7
502,E01025343,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,1,2,2,0,0,0,1,1,0,5,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3
508,E01025345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,0
512,E01025346,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,1,1,9,7,6,4,3,1,0,0,0,0,12,8,8,5,6,3,4,1,1,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,10,7,5,5,6
756,E01025488,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,15,18,7,9,12,0,3,0,0,0,17,21,8,9,13,5,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,13,6,6,9
760,E01025489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,6,0,1,2,0,3,1,2,4,2,10,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,4,2,3
497,E01025434,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,11,3,12,1,4,2,0,0,0,0,13,4,13,1,6,0,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,5,2,7,1,5
500,E01025435,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,10,4,9,12,4,2,0,1,0,2,13,5,10,12,8,1,2,2,4,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,9,5,6,8,8
505,E01025436,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,3,1,8,8,2,1,1,1,0,11,4,2,10,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5,4,2,6,5
509,E01025437,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,2,2,1,1,0,0,0,1,8,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,4,2,3,2
514,E01025438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
518,E01025439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,5,2,2,1,5,1,0,0,0,0,6,3,2,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,4,3,1,3,5
520,E01025440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0
522,E01025441,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,2,6,2,1,0,0,0,0,2,2,4,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,3,3
433,E01025198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,4,0,2,1,3,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,0,2,1,3
455,E01025201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,E01025194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2
405,E01025318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,1,2,0,0,0,0,0,1,5,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1
453,E01025325,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,1,4,0,0,0,0,0,2,3,2,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,4
516,E01025347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,6,1,6,0,0,0,0,0,2,7,6,1,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,4,1,5
526,E01025348,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,3,5,3,1,2,0,1,0,0,1,3,9,4,2,4,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,2,5,2,2,2
529,E01025349,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,0,0,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,4,3,3
