DEPARTMENT,ENTITY,DATE OF PAYMENT,EXPENSE TYPE,EXPENSE AREA,SUPPLIER,TRANSACTION NUMBER,AMOUNT
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,NEW PIG LTD,5100340085,828.15
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,HUTTON ENGINEERING (PRECISION) LTD,5100340139,1710.33
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340248,678.55
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,AUDIT FEES,SUPPORT SERVICES,AFAQ-EAQA LTD,5100340290,6170.83
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,ONE FIX RECRUITMENT,5100340300,350
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340304,295
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340307,49.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340310,240
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,TLC DIRECT,5100340311,50
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,INSIGHT DIRECT LTD,5100340312,-231.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340333,344.51
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340335,201
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,NEW PIG LTD,5100340393,676.05
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100340395,41
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ALLECTRA LTD,5100340402,135.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,AMODIL SUPPLIES LTD,5100340418,1800
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,RADIOCARBON DATING,5100340420,20167
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,STORAGE,FUSION,PENTALVER TRANSPORT LTD,5100340422,4425
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CATERING SUPPLIES,SUPPORT SERVICES,BWT UK LTD,5100340433,936.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CATERING SUPPLIES,SUPPORT SERVICES,BWT UK LTD,5100340434,183.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,SIGMA - ALDRICH CO LTD,5100340436,49.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340460,72.05
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340496,34.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,CSE INDUSTRIAL ELECTRICAL DISTRIBUT,5100340499,958.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340507,38.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340509,32.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,NU START ELECTONICS,5100340510,1344.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340514,32.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340516,34.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340519,106.17
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100340524,211.19
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340528,22
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,SOFTWARE,FUSION,TRANSCENDATA EUROPE LIMITED,5100340556,2483.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,PROPERTY,INSULATION CONTRACTING SERVICES,5100340557,2824.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340571,158.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100340588,472.27
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100340589,242.83
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,BEACON GROUP INTERNATIONAL LTD,5100340598,1702.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,A W CLARKE,5100340607,331.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,A W CLARKE,5100340608,149.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,LEWVAC LLP,5100340610,1219
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100340611,160
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,VWR INTERNATIONAL LTD,5100340621,550.15
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PUBLICATIONS,SUPPORT SERVICES,IOP PUBLISHING LTD,5100340623,2956
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ACRONA ENGINEERING LTD,5100340628,146.01
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,EDM PRECISION TECHNOLOGIES,5100340629,575
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,EDM PRECISION TECHNOLOGIES,5100340630,233
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CONSUMABLES,FUSION,STRUERS LTD,5100340638,98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,SWAGELOK LONDON,5100340650,116.82
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340654,135.16
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,AMODIL SUPPLIES LTD,5100340663,630
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,NUCLEAR MANAGEMENT CONSULTANCE LTD,5100340664,912
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS: NON-HAZARDOUS,FUSION,ILF LTD,5100340666,254
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,HUTTON ENGINEERING (PRECISION) LTD,5100340667,373.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,METHODS ADVISORY LTD,5100340677,11000
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,SUPPORT SERVICES,WOODSTOCK INDUSTRIAL SUPPLIES LTD,5100340678,164.23
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ACRONA ENGINEERING LTD,5100340679,1000.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CITY ELECTRICAL FACTORS,5100340680,1520.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ACRONA ENGINEERING LTD,5100340681,532.76
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,METSPIN LTD,5100340682,774.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ACRONA ENGINEERING LTD,5100340683,1492.56
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,NW KEYS LTD,5100340684,17.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,SECURITY & EMERGENCY,PROPERTY,TRINITY PROTETION SYSTEMS,5100340685,782.46
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROSSMAN ENGINEERING,5100340686,939
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HIRED STAFF,FUSION,PELICAN SOFTWARE LTD,5100340687,5819.45
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HIRED STAFF,FUSION,PELICAN SOFTWARE LTD,5100340688,324.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HIRED STAFF,FUSION,PELICAN SOFTWARE LTD,5100340689,171.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HIRED STAFF,FUSION,PELICAN SOFTWARE LTD,5100340690,4971.23
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100340692,1600.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,SCHROFF UK LTD,5100340693,264.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100340694,25.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,VAT VACUUM PRODUCTS LTD,5100340695,22880
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ANIXTER (UK) LTD,5100340696,810.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,R&M ELECTRICAL GROUP LTD,5100340698,1021.15
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PERSONAL PROTECTIVE EQUIPMENT,SUPPORT SERVICES,ARCO LTD,5100340703,697.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PERSONAL PROTECTIVE EQUIPMENT,SUPPORT SERVICES,ARCO LTD,5100340704,34.11
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,KURT J LESKER,5100340711,104.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,JOHNSON MATTHEY PLC,5100340714,479.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100340715,75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100340716,99.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100340717,19.14
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340718,384
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,STATIONERY,FUSION,SPRINGFIELD BUSINESS PAPERS LTD,5100340719,380
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340721,216.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340722,89.77
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340723,28.37
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340724,82.72
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340725,46.55
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340726,65.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340727,285.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340728,270.74
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340729,482.34
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,PROPERTY,BRITISH GAS BUSINESS,5100340730,314.19
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340732,130.1
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,CONDEC INDUSTRIAL MAINTENANCE,5100340733,1515
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,CONDEC INDUSTRIAL MAINTENANCE,5100340735,2220
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340736,7.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,MSC/J & L INDUSTRIAL SUPPLY,5100340737,96.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340738,120.94
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340739,34.89
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100340740,11.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100340741,204.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100340742,26.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100340743,52.54
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,CSE INDUSTRIAL ELECTRICAL DISTRIBUT,5100340744,404.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340745,818.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340746,10.58
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340747,195.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340748,35.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340749,790.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340750,158.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340751,462.35
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340752,45.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340753,45.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,SWAGELOK LONDON,5100340754,8436.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,STATIONERY,FUSION,SPRINGFIELD BUSINESS PAPERS LTD,5100340755,1700
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340760,177.87
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,SCIENCE AND TECHNOLOGY FACILITIES,5100340761,364
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UTILITIES/ELECTRICITY,FUSION,EDF ENERGY,5100340763,137669.16
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340764,67.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340765,911.71
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,B&M ENGINEERING LTD,5100340766,120
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,B&M ENGINEERING LTD,5100340767,200
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,B&M ENGINEERING LTD,5100340768,815
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340769,239.31
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,B&M ENGINEERING LTD,5100340770,260
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,B&M ENGINEERING LTD,5100340771,245
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,B&M ENGINEERING LTD,5100340772,180
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,EUROPEAN INSTRUMENTS,5100340773,303.84
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HEALTH PHYSICS,SUPPORT SERVICES,CAPITAL BUSINESS SERVICES LTD,5100340774,785.37
