Adm Org,Sat Name,Long Nom,Band,Status,Visable in UK
F,MCSAT-2 W084,-84,Ka BSS,API,N
F,MCSAT-2 W090,-90,Ka BSS,API,N
F,MCSAT-2 W096,-96,Ka BSS,API,N
F,MCSAT-2 W102,-102,Ka BSS,API,N
F,MCSAT-2 W108,-108,Ka BSS,API,N
F,MCSAT-2 W114,-114,Ka BSS,API,N
F,MCSAT-2 W120,-120,Ka BSS,API,N
F,MCSAT-2 W126,-126,Ka BSS,API,N
F,MCSAT-2 W132,-132,Ka BSS,API,N
F,MCSAT-2 W138,-138,Ka BSS,API,N
F,MCSAT-2 W144,-144,Ka BSS,API,N
F,MCSAT-2 W150,-150,Ka BSS,API,N
F,MCSAT-2 W156,-156,Ka BSS,API,N
F,MCSAT-2 W162,-162,Ka BSS,API,N
F,MCSAT-2 W168,-168,Ka BSS,API,N
F,MCSAT-2 W174,-174,Ka BSS,API,N
F,MCSAT3-174W,-174,Ka BSS,API,N
F,MCSAT-3E000,0,Ka BSS,API,Y
F,MCSAT-3E006,6,Ka BSS,API,Y
F,MCSAT-3E012,12,Ka BSS,API,Y
F,MCSAT-3E018,18,Ka BSS,API,Y
F,MCSAT-3E024,24,Ka BSS,API,Y
F,MCSAT-3E030,30,Ka BSS,API,Y
F,MCSAT-3E036,36,Ka BSS,API,Y
F,MCSAT-3E042,42,Ka BSS,API,Y
F,MCSAT-3E048,48,Ka BSS,API,Y
F,MCSAT-3E054,54,Ka BSS,API,Y
F,MCSAT-3E060,60,Ka BSS,API,Y
F,MCSAT-3E066,66,Ka BSS,API,N
F,MCSAT-3E072,72,Ka BSS,API,N
F,MCSAT-3E078,78,Ka BSS,API,N
F,MCSAT-3E084,84,Ka BSS,API,N
F,MCSAT-3E090,90,Ka BSS,API,N
F,MCSAT-3E096,96,Ka BSS,API,N
F,MCSAT-3E102,102,Ka BSS,API,N
F,MCSAT-3E108,108,Ka BSS,API,N
F,MCSAT-3E114,114,Ka BSS,API,N
F,MCSAT-3E120,120,Ka BSS,API,N
F,MCSAT-3E126,126,Ka BSS,API,N
F,MCSAT-3E132,132,Ka BSS,API,N
F,MCSAT-3E138,138,Ka BSS,API,N
F,MCSAT-3E144,144,Ka BSS,API,N
F,MCSAT-3E150,150,Ka BSS,API,N
F,MCSAT-3E156,156,Ka BSS,API,N
F,MCSAT-3E162,162,Ka BSS,API,N
F,MCSAT-3E168,168,Ka BSS,API,N
F,MCSAT-3E174,174,Ka BSS,API,N
F,MCSAT-3E180,180,Ka BSS,API,N
F,MCSAT-3W006,-6,Ka BSS,API,Y
F,MCSAT-3W012,-12,Ka BSS,API,Y
F,MCSAT-3W018,-18,Ka BSS,API,Y
F,MCSAT-3W024,-24,Ka BSS,API,Y
F,MCSAT-3W030,-30,Ka BSS,API,Y
F,MCSAT-3W036,-36,Ka BSS,API,Y
F,MCSAT-3W042,-42,Ka BSS,API,Y
F,MCSAT-3W048,-48,Ka BSS,API,Y
F,MCSAT-3W054,-54,Ka BSS,API,Y
F,MCSAT-3W060,-60,Ka BSS,API,Y
F,MCSAT-3W066,-66,Ka BSS,API,N
F,MCSAT-3W072,-72,Ka BSS,API,N
F,MCSAT3W078,-78,Ka BSS,API,N
F,MCSAT-3W084,-84,Ka BSS,API,N
F,MCSAT-3W090,-90,Ka BSS,API,N
F,MCSAT-3W096,-96,Ka BSS,API,N
F,MCSAT-3W102,-102,Ka BSS,API,N
F,MCSAT-3W108,-108,Ka BSS,API,N
F,MCSAT-3W114,-114,Ka BSS,API,N
F,MCSAT-3W120,-120,Ka BSS,API,N
F,MCSAT-3W126,-126,Ka BSS,API,N
F,MCSAT-3W132,-132,Ka BSS,API,N
F,MCSAT-3W138,-138,Ka BSS,API,N
F,MCSAT-3W144,-144,Ka BSS,API,N
F,MCSAT-3W150,-150,Ka BSS,API,N
F,MCSAT-3W156,-156,Ka BSS,API,N
F,MCSAT-3W162,-162,Ka BSS,API,N
F,MCSAT-3W168,-168,Ka BSS,API,N
F,MM 10.25W,-10.25,Ka BSS,Coordination Request,Y
F,MM 74.75W,-74.75,Ka BSS,API,N
F,MR-T-SAT-25E,25,Ka BSS,Coordination Request,Y
F/EUT,EUTELSAT-B1-13E,13,Ka BSS,Notification,Y
F/EUT,EUTELSAT-B1-16E,16,Ka BSS,Notification,Y
F/EUT,EUTELSAT-B1-7E,7,Ka BSS,Notification,Y
G,ECHOSTAR-SM1,17.2,Ka BSS,API,Y
G,ECHOSTAR-SM2,22,Ka BSS,API,Y
G,ECHOSTAR-SM3,10.25,Ka BSS,API,Y
G,GIBSAT-108.2E,108.2,Ka BSS,Coordination Request,N
G,GIBSAT-108.4E,108.4,Ka BSS,Coordination Request,N
G,GIBSAT-72.5W,-72.5,Ka BSS,API,N
G,GIBSAT-G14-2,-135,Ka BSS,API,N
G,UKJKSAT-2,21.5,Ka BSS,Coordination Request,Y
G,UK-KUKA-1,-1,Ka BSS,API,Y
G,UK-KUKA-2,19,Ka BSS,API,Y
G,UK-KUKA-3,23.3,Ka BSS,API,Y
G,UKMMSAT-A,-41,Ka BSS,Coordination Request,Y
G,UKMMSAT-A1,-41,Ka BSS,Coordination Request,Y
G,UKMMSAT-A2,-33.5,Ka BSS,Coordination Request,Y
G,UKMMSAT-B,-33.5,Ka BSS,Coordination Request,Y
G,UKMMSAT-B1,31,Ka BSS,Coordination Request,Y
G,UKMMSAT-B2,39,Ka BSS,Coordination Request,Y
G,UKMMSAT-B3,31,Ka BSS,Coordination Request,Y
G,UKMMSAT-C,31,Ka BSS,Coordination Request,Y
G,UKMMSAT-C0,31.1,Ka BSS,API,Y
G,UKMMSAT-C1,55,Ka BSS,Coordination Request,Y
G,UKMMSAT-C2,61.5,Ka BSS,Coordination Request,N
G,UKMMSAT-D,39,Ka BSS,Coordination Request,Y
G,UKMMSAT-E,55,Ka BSS,Coordination Request,Y
G,UKMMSAT-F,61.5,Ka BSS,Coordination Request,N
G,UKNETSAT-18W,-18,Ka BSS,Coordination Request,Y
G,UKPAC-1,174,Ka BSS,API,N
HOL,NSS-G2-1,-177,Ka BSS,Coordination Request,N
HOL,NSS-G2-11,-22,Ka BSS,Coordination Request,Y
HOL,NSS-G2-12,-20,Ka BSS,Coordination Request,Y
HOL,NSS-G2-13,1,Ka BSS,Coordination Request,Y
HOL,NSS-G2-15,42.5,Ka BSS,Coordination Request,Y
HOL,NSS-G2-16,50.5,Ka BSS,Coordination Request,Y
HOL,NSS-G2-17,57,Ka BSS,Coordination Request,Y
HOL,NSS-G2-18,95,Ka BSS,Coordination Request,N
HOL,NSS-G2-19,107.7,Ka BSS,Coordination Request,N
HOL,NSS-G2-20,142,Ka BSS,Coordination Request,N
HOL,NSS-G3-12,-20,Ka BSS,Coordination Request,Y
HOL,NSS-G3-21,108.2,Ka BSS,API,N
HOL,NSS-G3-8,-47.5,Ka BSS,Coordination Request,Y
HOL,NSS-G3-9,-40.5,Ka BSS,Coordination Request,Y
HOL,NSS-G4-1,-177,Ka BSS,Coordination Request,N
HOL,NSS-G4-10,-85,Ka BSS,Coordination Request,N
HOL,NSS-G4-11,-72,Ka BSS,API,N
HOL,NSS-G4-12,-68.7,Ka BSS,API,N
HOL,NSS-G4-13,-58,Ka BSS,Coordination Request,Y
HOL,NSS-G4-14,-47.5,Ka BSS,API,Y
HOL,NSS-G4-15,-40.5,Ka BSS,API,Y
HOL,NSS-G4-16,-37.5,Ka BSS,API,Y
HOL,NSS-G4-17,-22,Ka BSS,Coordination Request,Y
HOL,NSS-G4-18,-20,Ka BSS,Coordination Request,Y
HOL,NSS-G4-19,1,Ka BSS,API,Y
HOL,NSS-G4-2,-157,Ka BSS,Coordination Request,N
HOL,NSS-G4-20,35.5,Ka BSS,API,Y
HOL,NSS-G4-21,42.5,Ka BSS,API,Y
HOL,NSS-G4-22,50.5,Ka BSS,Coordination Request,Y
HOL,NSS-G4-23,57,Ka BSS,Coordination Request,Y
HOL,NSS-G4-24,65,Ka BSS,API,N
HOL,NSS-G4-25,85.2,Ka BSS,Coordination Request,N
HOL,NSS-G4-26,95,Ka BSS,Coordination Request,N
HOL,NSS-G4-27,108.2,Ka BSS,Coordination Request,N
HOL,NSS-G4-28,113.5,Ka BSS,API,N
HOL,NSS-G4-29,124,Ka BSS,API,N
HOL,NSS-G4-3,-148,Ka BSS,API,N
HOL,NSS-G4-30,130,Ka BSS,API,N
HOL,NSS-G4-31,142,Ka BSS,API,N
HOL,NSS-G4-32,148,Ka BSS,Coordination Request,N
HOL,NSS-G4-33,155,Ka BSS,API,N
HOL,NSS-G4-34,175,Ka BSS,API,N
HOL,NSS-G4-4,-143,Ka BSS,API,N
HOL,NSS-G4-5,-137,Ka BSS,API,N
HOL,NSS-G4-6,-131,Ka BSS,Coordination Request,N
HOL,NSS-G4-7,-105,Ka BSS,API,N
HOL,NSS-G4-8,-101,Ka BSS,API,N
HOL,NSS-G4-9,-86.5,Ka BSS,Coordination Request,N
HOL,NSS-G5-1,-169.5,Ka BSS,Coordination Request,N
HOL,NSS-G5-10,-68.7,Ka BSS,API,N
HOL,NSS-G5-11,-58,Ka BSS,API,Y
HOL,NSS-G5-12,-47.5,Ka BSS,API,Y
HOL,NSS-G5-13,-40.5,Ka BSS,API,Y
HOL,NSS-G5-14,-22,Ka BSS,API,Y
HOL,NSS-G5-15,-20,Ka BSS,API,Y
HOL,NSS-G5-16,42.5,Ka BSS,API,Y
HOL,NSS-G5-17,50.5,Ka BSS,API,Y
HOL,NSS-G5-18,57,Ka BSS,API,Y
HOL,NSS-G5-19,95,Ka BSS,API,N
HOL,NSS-G5-2,60,Ka BSS,Coordination Request,Y
HOL,NSS-G5-20,108.2,Ka BSS,API,N
HOL,NSS-G5-21,113,Ka BSS,API,N
HOL,NSS-G5-22,142,Ka BSS,API,N
HOL,NSS-G5-23,175,Ka BSS,API,N
HOL,NSS-G5-3,-101,Ka BSS,Coordination Request,N
HOL,NSS-G5-4,-103,Ka BSS,Coordination Request,N
HOL,NSS-G5-5,-177,Ka BSS,API,N
HOL,NSS-G5-6,-157,Ka BSS,API,N
HOL,NSS-G5-7,-131,Ka BSS,API,N
HOL,NSS-G5-8,-86.5,Ka BSS,API,N
HOL,NSS-G5-9,-85,Ka BSS,API,N
I,INTERACT-KA,9,Ka BSS,Coordination Request,Y
I,NEWSAT-1A,1,Ka BSS,Coordination Request,Y
I,NEWSAT-1C-27W,-27,Ka BSS,Coordination Request,Y
I,NEWSAT-1D-41E,41,Ka BSS,Coordination Request,Y
I,NEWSAT-1E-46E,46,Ka BSS,Coordination Request,Y
I,NEWSAT-1F-38W,-38,Ka BSS,API,Y
I,NEWSAT-1G-48W,-48,Ka BSS,API,Y
F,ATHENA-FIDUS-23.7E,23.7,Ka Mil,API,Y
F,ATHENA-FIDUS-25E,25,Ka Mil,API,Y
F,ATHENA-FIDUS-31E,31,Ka Mil,API,Y
F,ATHENA-FIDUS-36.5E,36.5,Ka Mil,API,Y
F,ATHENA-FIDUS-38E,38,Ka Mil,Coordination Request,Y
F,ATHENA-FIDUS-49E,49,Ka Mil,API,Y
F,F-MILSATCOM2-25E,25,Ka Mil,Coordination Request,Y
F,F-MILSATCOM2-3E,3,Ka Mil,Coordination Request,Y
F,F-MILSATCOM2-45E,45,Ka Mil,Coordination Request,Y
F,F-MILSATCOM2-47E,47,Ka Mil,Coordination Request,Y
F,F-MILSATCOM-25E,25,Ka Mil,Coordination Request,Y
F,F-MILSATCOM2-5W,-5,Ka Mil,Coordination Request,Y
F,F-MILSATCOM2-8W,-8,Ka Mil,Coordination Request,Y
F,F-MILSATCOM3-25E,25,Ka Mil,API,Y
F,F-MILSATCOM3-3E,3,Ka Mil,API,Y
F,F-MILSATCOM3-45E,45,Ka Mil,API,Y
F,F-MILSATCOM3-47E,47,Ka Mil,API,Y
F,F-MILSATCOM3-5W,-5,Ka Mil,API,Y
F,F-MILSATCOM3-8W,-8,Ka Mil,API,Y
F,F-MILSATCOM-3E,3,Ka Mil,Coordination Request,Y
F,F-MILSATCOM-45E,45,Ka Mil,Coordination Request,Y
F,F-MILSATCOM-47E,47,Ka Mil,Coordination Request,Y
F,F-MILSATCOM-5W,-5,Ka Mil,Coordination Request,Y
F,F-MILSATCOM-8W,-8,Ka Mil,Coordination Request,Y
F,F-SAT-E-133.5E,133.5,Ka Mil,API,N
F,F-SAT-E-137E,137,Ka Mil,API,N
F,F-SAT-E-155.9E,155.9,Ka Mil,API,N
F,F-SAT-E-163.5E,163.5,Ka Mil,API,N
F,F-SAT-E-164.1E,164.1,Ka Mil,API,N
F,F-SAT-E-170.5E,170.5,Ka Mil,API,N
F,F-SAT-E-58.45E,58.45,Ka Mil,API,Y
F,F-SAT-E-DRS-3E,3,Ka Mil,API,Y
F,F-SAT-E-DRS-9E,9,Ka Mil,API,Y
F,F-SAT-KM-33E,33,Ka Mil,Coordination Request,Y
F,F-SAT-KM-9E,9,Ka Mil,Coordination Request,Y
F,F-SAT-N-11.5E,11.5,Ka Mil,Coordination Request,Y
F,F-SAT-N-14.5E,14.5,Ka Mil,Coordination Request,Y
F,F-SAT-N-17.5E,17.5,Ka Mil,Coordination Request,Y
F,F-SAT-N-1E,1,Ka Mil,Coordination Request,Y
F,F-SAT-N2-142W,-142,Ka Mil,API,N
F,F-SAT-N2-144W,-144,Ka Mil,API,N
F,F-SAT-N2-146W,-146,Ka Mil,API,N
F,F-SAT-N2-148W,-148,Ka Mil,API,N
F,F-SAT-N2-150W,-150,Ka Mil,API,N
F,F-SAT-N2-152W,-152,Ka Mil,API,N
F,F-SAT-N2-154W,-154,Ka Mil,API,N
F,F-SAT-N2-156W,-156,Ka Mil,API,N
F,F-SAT-N2-158W,-158,Ka Mil,API,N
F,F-SAT-N-27E,27,Ka Mil,Coordination Request,Y
F,F-SAT-N3-1.6E,1.6,Ka Mil,API,Y
F,F-SAT-N3-10E,10,Ka Mil,API,Y
F,F-SAT-N3-11.5E,11.5,Ka Mil,API,Y
F,F-SAT-N3-12.5W,-12.5,Ka Mil,API,Y
F,F-SAT-N3-133.5E,133.5,Ka Mil,API,N
F,F-SAT-N3-136E,136,Ka Mil,API,N
F,F-SAT-N3-13E,13,Ka Mil,API,Y
F,F-SAT-N3-14.5E,14.5,Ka Mil,API,Y
F,F-SAT-N3-14.8W,-14.8,Ka Mil,API,Y
F,F-SAT-N3-155.9E,155.9,Ka Mil,API,N
F,F-SAT-N3-169E,169,Ka Mil,API,N
F,F-SAT-N3-16E,16,Ka Mil,API,Y
F,F-SAT-N3-21.5E,21.5,Ka Mil,API,Y
F,F-SAT-N3-25.5E,25.5,Ka Mil,API,Y
F,F-SAT-N3-28.5E,28.5,Ka Mil,API,Y
F,F-SAT-N3-33E,33,Ka Mil,API,Y
F,F-SAT-N3-34.5E,34.5,Ka Mil,API,Y
F,F-SAT-N3-36E,36,Ka Mil,API,Y
F,F-SAT-N3-37.5E,37.5,Ka Mil,API,Y
F,F-SAT-N3-3E,3,Ka Mil,API,Y
F,F-SAT-N-34.5E,34.5,Ka Mil,Coordination Request,Y
F,F-SAT-N3-48E,48,Ka Mil,API,Y
F,F-SAT-N3-4E,4,Ka Mil,API,Y
F,F-SAT-N3-58.45E,58.45,Ka Mil,API,Y
F,F-SAT-N3-5W,-5,Ka Mil,API,Y
F,F-SAT-N-37.5E,37.5,Ka Mil,Coordination Request,Y
F,F-SAT-N3-70.5E,70.5,Ka Mil,API,N
F,F-SAT-N3-73.5E,73.5,Ka Mil,API,N
F,F-SAT-N3-7E,7,Ka Mil,API,Y
F,F-SAT-N3-7W,-7,Ka Mil,API,Y
F,F-SAT-N3-8W,-8,Ka Mil,API,Y
F,F-SAT-N3-9E,9,Ka Mil,API,Y
F,F-SAT-N-5.5E,5.5,Ka Mil,Coordination Request,Y
F,F-SAT-N-6W,-6,Ka Mil,Coordination Request,Y
F,F-SAT-N-7W,-7,Ka Mil,Coordination Request,Y
F,F-SAT-N-8.5E,8.5,Ka Mil,Coordination Request,Y
F,F-SAT-N-9.5W,-9.5,Ka Mil,Coordination Request,Y
F,SYRACUSE-31C,-8,Ka Mil,Notification,Y
F,SYRACUSE-31E,-5,Ka Mil,Notification,Y
F,SYRACUSE-31F,3,Ka Mil,Coordination Request,Y
F,SYRACUSE-31H,47,Ka Mil,Notification,Y
F,SYRACUSE-3C,-8,Ka Mil,Notification,Y
F,SYRACUSE-3E,-5,Ka Mil,Notification,Y
F,SYRACUSE-3F,3,Ka Mil,Coordination Request,Y
F,SYRACUSE-3H,47,Ka Mil,Notification,Y
F,SYRACUSE-4E,-5,Ka Mil,Notification,Y
F,SYRACUSE-4H,47,Ka Mil,Notification,Y
G,ESAT-3,9.5,Ka Mil,API,Y
G,ESAT-4,19,Ka Mil,API,Y
G,ESAT-5,33,Ka Mil,API,Y
G,ESAT-6,38,Ka Mil,API,Y
G,ESAT-7,9,Ka Mil,Coordination Request,Y
G,GBSAT-KA01,33,Ka Mil,API,Y
G,GBSAT-KA-02,95,Ka Mil,API,N
G,GBSAT-KA-03,107.5,Ka Mil,API,N
G,GBSAT-KA-04,45,Ka Mil,API,Y
G,HMG-SAT-KA-01,-1,Ka Mil,API,Y
G,SKYNET-5A,-34,Ka Mil,Coordination Request,Y
G,SKYNET-5A-KA,-34,Ka Mil,Coordination Request,Y
G,SKYNET-5A-KA2,-34,Ka Mil,Coordination Request,Y
G,SKYNET-5B,-1,Ka Mil,Coordination Request,Y
G,SKYNET-5B-KA,-1,Ka Mil,Coordination Request,Y
G,SKYNET-5B-KA2,-1,Ka Mil,Coordination Request,Y
G,SKYNET-5C,6,Ka Mil,Coordination Request,Y
G,SKYNET-5C-KA,6,Ka Mil,Coordination Request,Y
G,SKYNET-5C-KA2,6,Ka Mil,Coordination Request,Y
G,SKYNET-5D,53,Ka Mil,Coordination Request,Y
G,SKYNET-5D-KA,53,Ka Mil,Coordination Request,Y
G,SKYNET-5D-KA2,53,Ka Mil,Coordination Request,Y
G,SKYNET-5E,-17.8,Ka Mil,Coordination Request,Y
G,SKYNET-5E-KA2,-17.8,Ka Mil,Coordination Request,Y
G,SKYNET-5F,35.5,Ka Mil,API,Y
G,SKYNET-5G,20.6,Ka Mil,Coordination Request,Y
G,SKYNET-5H-KA,33,Ka Mil,API,Y
G,UKDSAT-A,-41,Ka Mil,Coordination Request,Y
G,UKDSAT-A1,-61,Ka Mil,Coordination Request,Y
G,UKDSAT-A2,-33.5,Ka Mil,Coordination Request,Y
G,UKDSAT-B,-33.5,Ka Mil,Coordination Request,Y
G,UKDSAT-B1,31,Ka Mil,Coordination Request,Y
G,UKDSAT-B2,39,Ka Mil,Coordination Request,Y
G,UKDSAT-B3,39,Ka Mil,API,Y
G,UKDSAT-C,31,Ka Mil,Coordination Request,Y
G,UKDSAT-C1,61.5,Ka Mil,Coordination Request,N
G,UKDSAT-C2,55,Ka Mil,Coordination Request,Y
G,UKDSAT-D,39,Ka Mil,Coordination Request,Y
G,UKDSAT-D1,165,Ka Mil,Coordination Request,N
G,UKDSAT-D2,159,Ka Mil,Coordination Request,N
G,UKDSAT-D4,21.5,Ka Mil,Coordination Request,Y
G,UKDSAT-E,55,Ka Mil,Coordination Request,Y
G,UKDSAT-F,61.5,Ka Mil,Coordination Request,N
G,UKDSAT-G,159,Ka Mil,Coordination Request,N
G,UKDSAT-H,165,Ka Mil,Coordination Request,N
G,UKDSAT-K,-61,Ka Mil,Coordination Request,Y
G,UKJKSAT-1,31,Ka Mil,Notification,Y
G,UK-KA-7R,-79,Ka Mil,API,N
G,UK-KA-8R,-89,Ka Mil,API,N
G,UKPAC-1,174,Ka Mil,API,N
GRC,HELLAS-SAT-2G,39,Ka Mil,Notification,Y
HOL,NSS-G4-26,95,Ka Mil,Coordination Request,N
HOL,NSS-G5-10,-68.7,Ka Mil,API,N
HOL,NSS-G5-11,-58,Ka Mil,API,Y
HOL,NSS-G5-12,-47.5,Ka Mil,API,Y
HOL,NSS-G5-13,-40.5,Ka Mil,API,Y
HOL,NSS-G5-14,-22,Ka Mil,API,Y
HOL,NSS-G5-15,-20,Ka Mil,API,Y
HOL,NSS-G5-16,42.5,Ka Mil,API,Y
HOL,NSS-G5-17,50.5,Ka Mil,API,Y
HOL,NSS-G5-18,57,Ka Mil,API,Y
HOL,NSS-G5-19,95,Ka Mil,API,N
HOL,NSS-G5-2,60,Ka Mil,API,Y
HOL,NSS-G5-20,108.2,Ka Mil,API,N
HOL,NSS-G5-21,113,Ka Mil,API,N
HOL,NSS-G5-22,142,Ka Mil,API,N
HOL,NSS-G5-23,175,Ka Mil,API,N
HOL,NSS-G5-5,-177,Ka Mil,API,N
HOL,NSS-G5-6,-157,Ka Mil,API,N
HOL,NSS-G5-7,-131,Ka Mil,API,N
HOL,NSS-G5-8,-86.5,Ka Mil,API,N
HOL,NSS-G5-9,-85,Ka Mil,API,N
I,INTERACT-KA,9,Ka Mil,Coordination Request,Y
I,NEWSAT-1A,1,Ka Mil,Coordination Request,Y
I,NEWSAT-1C-27W,-27,Ka Mil,Coordination Request,Y
I,NEWSAT-1D-41E,41,Ka Mil,Coordination Request,Y
I,NEWSAT-1E-46E,46,Ka Mil,Coordination Request,Y
I,NEWSAT-1F-38W,-38,Ka Mil,API,Y
I,NEWSAT-1G-48W,-48,Ka Mil,API,Y
F,AST-5-162W,-162,Ku,API,N
F,AST-5-168E,168,Ku,API,N
F,AST-5-168W,-168,Ku,API,N
F,AST-5-174E,174,Ku,API,N
F,AST-5-174W,-174,Ku,API,N
F,AST-5-180E,180,Ku,API,N
F,AST-5-18E,18,Ku,API,Y
F,AST-5-18W,-18,Ku,API,Y
F,AST-5-24E,24,Ku,API,Y
F,AST-5-24W,-24,Ku,API,Y
F,AST-5-30E,30,Ku,API,Y
F,AST-5-30W,-30,Ku,API,Y
F,AST-5-36E,36,Ku,API,Y
F,AST-5-36W,-36,Ku,API,Y
F,AST-5-42E,42,Ku,API,Y
F,AST-5-42W,-42,Ku,API,Y
F,AST-5-48E,48,Ku,API,Y
F,AST-5-48W,-48,Ku,API,Y
F,AST-5-54E,54,Ku,API,Y
F,AST-5-54W,-54,Ku,API,Y
F,AST-5-60E,60,Ku,API,Y
F,AST-5-60W,-60,Ku,API,Y
F,AST-5-66E,66,Ku,API,N
F,AST-5-66W,-66,Ku,API,N
F,AST-5-6E,6,Ku,API,Y
F,AST-5-6W,-6,Ku,API,Y
F,AST-5-72E,72,Ku,API,N
F,AST-5-72W,-72,Ku,API,N
F,AST-5-78E,78,Ku,API,N
F,AST-5-78W,-78,Ku,API,N
F,AST-5-84E,84,Ku,API,N
F,AST-5-84W,-84,Ku,API,N
F,AST-5-90E,90,Ku,API,N
F,AST-5-90W,-90,Ku,API,N
F,AST-5-96E,96,Ku,API,N
F,AST-5-96W,-96,Ku,API,N
F,BASAT E180,180,Ku,API,N
F,BASAT W030,-30,Ku,API,Y
F,BASAT W126,-126,Ku,API,N
F,BASAT W174,-174,Ku,API,N
F,BT-SAT 21.5E,21.5,Ku,API,Y
F,BT-SAT 44.2E,44.2,Ku,Coordination Request,Y
F,CD-SAT 105.2E,105.2,Ku,API,N
F,CD-SAT 123.1W,-123.1,Ku,Coordination Request,N
F,CD-SAT 148E,148,Ku,Coordination Request,N
F,CD-SAT 152E,152,Ku,Coordination Request,N
F,CP 125.2E,125.2,Ku,API,N
F,CP 60.75E G2,60.75,Ku,Coordination Request,Y
F,DRN-P1B,-48,Ku,API,Y
F,DRN-P2B,21.5,Ku,API,Y
F,DRN-P3B,31,Ku,API,Y
F,DRN-P4B,36.5,Ku,API,Y
F,DUNIA-2,8,Ku,API,Y
F,DUNIA-3,8,Ku,API,Y
F,F-SAT-E-133.5E,133.5,Ku,Coordination Request,N
F,F-SAT-E-137E,137,Ku,Coordination Request,N
F,F-SAT-E-155.9E,155.9,Ku,Coordination Request,N
F,F-SAT-E-163.5E,163.5,Ku,Coordination Request,N
F,F-SAT-E-164.1E,164.1,Ku,Coordination Request,N
F,F-SAT-E-170.5E,170.5,Ku,Coordination Request,N
F,F-SAT-E-58.45E,58.45,Ku,Coordination Request,Y
F,F-SAT-E-DRS-3E,3,Ku,API,Y
F,F-SAT-E-DRS-9E,9,Ku,API,Y
F,F-SAT-K-E-3W,-3,Ku,Coordination Request,Y
F,F-SAT-K-E-80.5E,80.5,Ku,Coordination Request,N
F,F-SAT-K-E-83.5E,83.5,Ku,Coordination Request,N
F,F-SAT-K-E-88.5E,88.5,Ku,Coordination Request,N
F,F-SAT-KU2-E-10E,10,Ku,Notification,Y
F,F-SAT-KU2-E-12.5W,-12.5,Ku,Notification,Y
F,F-SAT-KU2-E-13E,13,Ku,Notification,Y
F,F-SAT-KU2-E-16E,16,Ku,Notification,Y
F,F-SAT-KU2-E-4E,4,Ku,Notification,Y
F,F-SAT-KU2-E-7E,7,Ku,Notification,Y
F,F-SAT-KU3-E-25.5E,25.5,Ku,Notification,Y
F,F-SAT-KU3-E-33E,33,Ku,Notification,Y
F,F-SAT-KU3-E-36E,36,Ku,Notification,Y
F,F-SAT-KU3-E-70.5E,70.5,Ku,Notification,N
F,F-SAT-KU-E-5W,-5,Ku,Notification,Y
F,F-SAT-KU-E-7W,-7,Ku,Notification,Y
F,F-SAT-KU-E-8W,-8,Ku,Notification,Y
F,F-SAT-N-11.5E,11.5,Ku,Coordination Request,Y
F,F-SAT-N1-1.6E,1.6,Ku,API,Y
F,F-SAT-N1-10E,10,Ku,API,Y
F,F-SAT-N1-11W,-11,Ku,Coordination Request,Y
F,F-SAT-N1-12.5W,-12.5,Ku,API,Y
F,F-SAT-N1-133.5E,133.5,Ku,API,N
F,F-SAT-N1-137E,137,Ku,API,N
F,F-SAT-N1-13E,13,Ku,API,Y
F,F-SAT-N1-14.8W,-14.8,Ku,API,Y
F,F-SAT-N1-155.9E,155.9,Ku,API,N
F,F-SAT-N1-163.5E,163.5,Ku,API,N
F,F-SAT-N1-164.1E,164.1,Ku,API,N
F,F-SAT-N1-169E,169,Ku,API,N
F,F-SAT-N1-16E,16,Ku,API,Y
F,F-SAT-N1-170.5E,170.5,Ku,API,N
F,F-SAT-N1-3E,3,Ku,API,Y
F,F-SAT-N1-3W,-3,Ku,API,Y
F,F-SAT-N-14.5E,14.5,Ku,Coordination Request,Y
F,F-SAT-N1-40E,40,Ku,Coordination Request,Y
F,F-SAT-N1-4E,4,Ku,API,Y
F,F-SAT-N1-5W,-5,Ku,API,Y
F,F-SAT-N-17.5E,17.5,Ku,Coordination Request,Y
F,F-SAT-N-172E,172,Ku,Coordination Request,N
F,F-SAT-N1-7E,7,Ku,API,Y
F,F-SAT-N1-7W,-7,Ku,API,Y
F,F-SAT-N1-8W,-8,Ku,API,Y
F,F-SAT-N1-9E,9,Ku,Coordination Request,Y
F,F-SAT-N-1E,1,Ku,Coordination Request,Y
F,F-SAT-N2-100W,-100,Ku,API,N
F,F-SAT-N2-140E,140,Ku,Coordination Request,N
F,F-SAT-N2-142W,-142,Ku,API,N
F,F-SAT-N2-144W,-144,Ku,API,N
F,F-SAT-N2-146W,-146,Ku,API,N
F,F-SAT-N2-148W,-148,Ku,API,N
F,F-SAT-N2-150W,-150,Ku,API,N
F,F-SAT-N2-152W,-152,Ku,API,N
F,F-SAT-N2-154W,-154,Ku,API,N
F,F-SAT-N2-156W,-156,Ku,API,N
F,F-SAT-N2-158W,-158,Ku,API,N
F,F-SAT-N2-39E,39,Ku,Coordination Request,Y
F,F-SAT-N2-59.5W,-59.5,Ku,API,Y
F,F-SAT-N2-63.2W,-63.2,Ku,API,Y
F,F-SAT-N2-66.5W,-66.5,Ku,API,N
F,F-SAT-N2-72W,-72,Ku,API,N
F,F-SAT-N2-74.75W,-74.75,Ku,API,N
F,F-SAT-N2-77W,-77,Ku,API,N
