Geo_Name,Geo_Code,Projection_Code,Projection_Name,Mid_Year_Ending,Gender,Age,Population_Projection
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,110,1
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,111,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,112,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,113,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,114,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,115,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,116,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,117,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,118,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,119,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,120,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,121,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,122,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,123,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,124,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Females,125,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,0,9551
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,1,9710
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,2,9865
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,3,9989
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,4,10114
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,5,10217
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,6,10312
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,7,10402
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,8,10489
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,9,10567
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,10,10619
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,11,10656
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,12,10665
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,13,10656
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,14,10631
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,15,10600
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,16,10550
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,17,10494
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,18,10427
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,19,10210
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,20,9908
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,21,9715
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,22,9594
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,23,9527
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,24,9465
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,25,9406
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,26,9381
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,27,9411
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,28,9449
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,29,9490
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,30,9560
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,31,9656
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,32,9731
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,33,9797
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,34,9911
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,35,10042
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,36,10179
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,37,10072
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,38,10723
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,39,10452
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,40,10457
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,41,10529
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,42,10990
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,43,10757
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,44,10627
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,45,10851
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,46,10818
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,47,10288
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,48,9671
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,49,9417
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,50,9274
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,51,8901
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,52,8908
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,53,8951
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,54,9481
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,55,9755
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,56,9912
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,57,9839
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,58,10090
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,59,10149
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,60,10295
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,61,10187
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,62,10501
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,63,10618
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,64,10655
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,65,10645
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,66,10665
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,67,10711
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,68,10607
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,69,10505
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,70,10159
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,71,9925
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,72,9835
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,73,9955
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,74,9782
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,75,9039
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,76,8582
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,77,8369
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,78,8212
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,79,8222
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,80,8157
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,81,8221
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,82,8057
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,83,7745
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,84,7356
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,85,7013
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,86,6738
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,87,6162
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,88,5689
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,89,5190
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,90,4582
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,91,3979
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,92,3300
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,93,2773
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,94,2214
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,95,1777
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,96,1399
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,97,1039
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,98,761
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,99,537
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,100,375
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,101,247
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,102,157
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,103,98
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,104,59
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,105,33
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,106,17
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,107,9
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,108,4
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,109,2
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,110,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,111,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,112,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,113,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,114,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,115,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,116,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,117,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,118,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,119,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,120,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,121,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,122,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,123,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,124,0
Northern Ireland,N92000002,PPL,Low Migration,2054,Males,125,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,0,18442
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,1,18741
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,2,19037
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,3,19298
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,4,19527
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,5,19747
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,6,19940
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,7,20147
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,8,20344
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,9,20518
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,10,20663
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,11,20776
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,12,20848
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,13,20872
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,14,20863
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,15,20807
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,16,20728
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,17,20620
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,18,20485
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,19,19894
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,20,19132
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,21,18730
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,22,18531
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,23,18455
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,24,18384
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,25,18263
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,26,18197
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,27,18210
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,28,18270
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,29,18337
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,30,18441
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,31,18572
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,32,18691
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,33,18789
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,34,18940
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,35,19158
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,36,19428
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,37,19714
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,38,19521
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,39,20429
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,40,20286
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,41,20281
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,42,20623
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,43,21328
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,44,21111
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,45,20780
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,46,21067
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,47,21072
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,48,19934
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,49,18788
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,50,18145
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,51,17864
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,52,17365
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,53,17362
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,54,17445
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,55,18169
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,56,19072
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,57,19251
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,58,19166
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,59,19443
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,60,19646
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,61,20321
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,62,20371
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,63,21114
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,64,21405
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,65,21376
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,66,21404
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,67,21693
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,68,21750
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,69,21785
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,70,21469
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,71,21039
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,72,20701
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,73,20575
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,74,20799
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,75,20492
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,76,19346
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,77,18094
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,78,17604
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,79,17261
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,80,17194
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,81,17183
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,82,17215
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,83,16799
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,84,16376
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,85,15509
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,86,14780
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,87,14059
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,88,12962
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,89,11865
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,90,10918
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,91,9547
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,92,8153
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,93,6876
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,94,5724
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,95,4562
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,96,3588
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,97,2798
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,98,2063
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,99,1470
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,100,1009
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,101,688
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,102,453
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,103,279
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,104,171
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,105,101
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,106,55
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,107,28
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,108,15
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,109,6
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,110,3
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,111,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,112,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,113,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,114,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,115,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,116,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,117,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,118,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,119,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,120,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,121,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,122,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,123,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,124,0
Northern Ireland,N92000002,PPL,Low Migration,2055,All People,125,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,0,9000
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,1,9148
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,2,9295
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,3,9424
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,4,9534
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,5,9644
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,6,9739
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,7,9837
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,8,9936
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,9,10020
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,10,10089
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,11,10147
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,12,10183
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,13,10198
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,14,10193
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,15,10164
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,16,10121
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,17,10073
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,18,10005
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,19,9652
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,20,9204
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,21,9019
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,22,8966
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,23,8971
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,24,8969
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,25,8929
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,26,8900
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,27,8906
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,28,8935
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,29,8968
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,30,9006
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,31,9045
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,32,9082
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,33,9121
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,34,9196
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,35,9295
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,36,9431
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,37,9577
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,38,9496
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,39,9750
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,40,9869
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,41,9852
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,42,10125
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,43,10375
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,44,10384
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,45,10173
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,46,10234
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,47,10274
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,48,9668
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,49,9137
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,50,8746
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,51,8612
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,52,8489
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,53,8484
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,54,8519
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,55,8713
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,56,9344
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,57,9370
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,58,9361
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,59,9393
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,60,9546
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,61,10075
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,62,10233
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,63,10667
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,64,10849
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,65,10799
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,66,10835
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,67,11104
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,68,11134
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,69,11284
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,70,11078
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,71,11000
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,72,10902
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,73,10879
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,74,11001
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,75,10881
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,76,10483
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,77,9697
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,78,9433
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,79,9268
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,80,9220
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,81,9300
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,82,9304
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,83,9085
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,84,9004
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,85,8554
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,86,8202
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,87,7790
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,88,7285
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,89,6676
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,90,6237
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,91,5470
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,92,4662
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,93,4024
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,94,3367
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,95,2714
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,96,2136
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,97,1682
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,98,1255
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,99,895
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,100,615
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,101,422
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,102,284
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,103,176
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,104,109
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,105,65
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,106,36
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,107,19
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,108,10
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,109,4
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,110,2
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,111,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,112,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,113,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,114,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,115,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,116,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,117,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,118,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,119,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,120,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,121,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,122,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,123,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,124,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Females,125,0
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,0,9442
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,1,9593
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,2,9742
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,3,9874
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,4,9993
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,5,10103
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,6,10201
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,7,10310
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,8,10408
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,9,10498
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,10,10574
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,11,10629
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,12,10665
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,13,10674
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,14,10670
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,15,10643
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,16,10607
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,17,10547
Northern Ireland,N92000002,PPL,Low Migration,2055,Males,18,10480
