Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,3470.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,18813.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,17554.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,3543.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,2195.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,13509.24
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,15337.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,835.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000198718,4201.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,15.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,133.76
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,40.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,15.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,18.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,16.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,17.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,20.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,15.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,16.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,16.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2012,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000198821,15.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000198935,11.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000198948,65.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/03/2013,M/W POWER COSTS,ENVIRONMENT,ICT-TELECOMS,WYLESS PLC,0000198960,50.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,NATIONAL COAL MINING MUSE,0000199127,18446.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/02/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199199,-3221.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199200,6476.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199205,782.56
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199303,6.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/01/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199304,-16.24
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/12/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199305,-15.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/11/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199306,-15.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/10/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199307,-21.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/09/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199308,-21.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/09/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199309,-21.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/08/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199310,-21.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199311,-20.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/06/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199312,-26.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/05/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199313,-23.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/04/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199314,-24.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199315,-22.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/02/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000199316,-22.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,RMVE 199308 ENTRY ERROR,33002603,21.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,CALDERDALE METROPOLITAN B,0000198525,6006.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,M/W RATES PAYABLE,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,ROSSENDALE BOROUGH COUNCI,0000198662,5544.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000198672,5544.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000198673,34854.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000198674,2310.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000198675,2772.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,CHESTERFIELD BOROUGH COUN,0000198678,6930.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,DURHAM COUNTY COUNCIL,0000198726,12717.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,DURHAM COUNTY COUNCIL,0000198727,1155.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,DURHAM COUNTY COUNCIL,0000198728,15072.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,DURHAM COUNTY COUNCIL,0000198729,2310.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,DURHAM COUNTY COUNCIL,0000198730,3696.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,DURHAM COUNTY COUNCIL,0000198731,4158.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,BOLSOVER DISTRICT COUNCIL,0000198783,13541.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,BURNLEY BOROUGH COUNCIL,0000198785,3234.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,AMBER VALLEY BOROUGH COUN,0000198794,26611.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,MERTHYR TYDFIL BOROUGH CO,0000198795,29232.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,CANNOCK CHASE DISTRICT CO,0000198796,6006.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NEATH PORT TALBOT COUNTY,0000198938,1237.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NEATH PORT TALBOT COUNTY,0000198939,7888.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NEATH PORT TALBOT COUNTY,0000198940,3093.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,GATESHEAD COUNCIL,0000198947,5544.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,CITY AND COUNTY OF SWANSE,0000199077,1856.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,BARNSLEY METROPOLITAN BOR,0000199079,9420.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,BARNSLEY METROPOLITAN BOR,0000199080,32970.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,BARNSLEY METROPOLITAN BOR,0000199081,2310.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,BARNSLEY METROPOLITAN BOR,0000199082,5544.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,TORFAEN COUNTY BOROUGH CO,0000199084,5568.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,NEWCASTLE UNDER LYME BOR,0000199085,6468.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,N/E DERBYS DISTRICT COUNC,0000199096,9891.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,M/W RATES PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,CARMARTHENSHIRE COUNTY CL,0000199265,39904.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/03/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,WELBECK ESTATES COMPANY L,0000198524,3.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,THE BUCCLEUCH ESTATES LTD,0000198664,215.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,CARMARTHENSHIRE COUNTY CL,0000199266,6960.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,INTERTEK,0000198357,10000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198382,3111.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198419,6350.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198421,624.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198422,2413.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198423,681.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198425,1634.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198434,5272.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198435,4468.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198437,1502.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198741,792.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198743,1425.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198749,918.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198751,868.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198752,1961.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198754,1357.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198755,2135.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,INTERTEK,0000198772,16000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198991,7036.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198992,3754.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198993,2464.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199006,3249.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199007,262.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199008,273.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199012,243.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199013,417.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199015,998.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199018,1000.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199019,294.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199138,484.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER-OPERATIONAL SERVICES,ENVIRONMENT AGENCY,0000199300,1600.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199326,1990.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199330,743.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199331,1703.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199340,756.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,WASTE MANAGEMENT-WSTE MNGT SER,HARGREAVES (UK) SERVICES,0000198532,8992.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000198763,621.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000198763,433.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000198763,4026.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000198763,3163.76
