Wakefield Council Purchase Card Spend for Quarter 1st January 2017 to 31st March 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160904,51,15/03/2017,3.91,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160904,77,15/03/2017,6.97,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160896,19,22/02/2017,1.98,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160896,36,22/02/2017,5.59,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160896,37,22/02/2017,5.08,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160906,24,24/03/2017,2.73,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160902,201,10/03/2017,11.95,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Personal Needs,Revenue,160905,91,21/03/2017,9.66,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MELLORS CATERING SERVICES,Personal Needs,Revenue,160896,49,22/02/2017,25.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MELLORS CATERING SERVICES,Personal Needs,Revenue,160896,121,22/02/2017,25.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MELLORS CATERING SERVICES,Personal Needs,Revenue,160904,58,15/03/2017,25.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MELLORS CATERING SERVICES,Personal Needs,Revenue,160904,132,15/03/2017,25.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MELLORS CATERING SERVICES,Personal Needs,Revenue,160905,333,21/03/2017,25.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MELLORS CATERING SERVICES,Personal Needs,Revenue,160910,290,31/03/2017,25.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NEW LOOK,Personal Needs,Revenue,160906,477,24/03/2017,30.98,Nil,WOMEN´S READY TO WEAR STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE,Personal Needs,Revenue,160903,107,14/03/2017,65.00,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,PHS,Personal Needs,Revenue,160892,445,03/02/2017,39.89,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POS PIND HOS,Personal Needs,Revenue,160886,101,13/01/2017,1.67,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Personal Needs,Revenue,160906,170,24/03/2017,20.95,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POUNDWORLD RETAIL,Personal Needs,Revenue,160905,273,21/03/2017,5.87,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POUNDWORLD RETAIL,Personal Needs,Revenue,160906,80,24/03/2017,5.04,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160889,108,24/01/2017,44.17,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160906,72,24/03/2017,41.67,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160906,258,24/03/2017,41.92,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160905,285,21/03/2017,36.67,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160905,97,21/03/2017,26.25,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160897,283,24/02/2017,33.10,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRIMARK,Personal Needs,Revenue,160894,32,10/02/2017,10.00,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Personal Needs,Revenue,160904,8,15/03/2017,18.21,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Personal Needs,Revenue,160904,39,15/03/2017,11.58,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Personal Needs,Revenue,160892,25,03/02/2017,10.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Personal Needs,Revenue,160892,524,03/02/2017,4.05,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Personal Needs,Revenue,160891,103,31/01/2017,3.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAVERS HEALTH & BEAUTY,Personal Needs,Revenue,160904,35,15/03/2017,4.55,Nil,DRUG STORES PHARMACIES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SPLASHABOUT,Personal Needs,Revenue,160906,85,24/03/2017,32.99,Nil,MEN´S AND WOMEN´S CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SPORTS DIRECT,Personal Needs,Revenue,160910,48,31/03/2017,12.49,Nil,SPORTING GOODS STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Personal Needs,Revenue,160909,468,30/03/2017,3.17,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Personal Needs,Revenue,160910,16,31/03/2017,4.17,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Personal Needs,Revenue,160906,8,24/03/2017,4.58,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Personal Needs,Revenue,160901,60,07/03/2017,3.92,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TESCO STORES,Personal Needs,Revenue,160892,14,03/02/2017,20.31,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TESCO STORES,Personal Needs,Revenue,160886,372,13/01/2017,20.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THATS ENTERTAINMENT,Personal Needs,Revenue,160894,30,10/02/2017,5.05,Nil,RECORD SHOPS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE HOME OFFICE,Personal Needs,Revenue,160889,32,24/01/2017,46.00,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE HOME OFFICE,Personal Needs,Revenue,160889,35,24/01/2017,72.00,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE HOME OFFICE,Personal Needs,Revenue,160890,81,26/01/2017,26.00,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE SCHOOL PHOTOGRAPH,Personal Needs,Revenue,160889,129,24/01/2017,20.45,Nil,PHOTOGRAPHIC STUDIOS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TV LICENSING,Personal Needs,Revenue,160886,132,13/01/2017,145.50,Nil,CONSULTING MANAGEMENT AND PUBLIC RELATIONS SVCS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,UCAS,Personal Needs,Revenue,160888,44,20/01/2017,24.00,Nil,COLLEGES UNIV PRO SCHOOLS JUNIOR COLLEGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,W H SMITH,Personal Needs,Revenue,160889,94,24/01/2017,9.84,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,W H SMITH,Personal Needs,Revenue,160895,166,14/02/2017,5.00,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,W H SMITH,Personal Needs,Revenue,160906,175,24/03/2017,15.03,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Personal Needs,Revenue,160904,90,15/03/2017,11.34,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Personal Needs,Revenue,160894,31,10/02/2017,8.05,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,W M MORRISONS CAFE,Personal Needs,Revenue,160902,150,10/03/2017,3.12,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,WHITE ROSE NAIL STATION,Personal Needs,Revenue,160893,54,07/02/2017,20.50,Nil,BARBER AND BEAUTY SHOPS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,WILKO RETAIL LIMITED,Personal Needs,Revenue,160897,94,24/02/2017,28.30,Nil,HOUSEHOLD APPLIANCE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,WILKO RETAIL LIMITED,Personal Needs,Revenue,160906,173,24/03/2017,15.00,Nil,HOUSEHOLD APPLIANCE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,WISLA,Personal Needs,Revenue,160910,7,31/03/2017,5.50,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,X BODY,Personal Needs,Revenue,160906,271,24/03/2017,31.79,Nil,MEN´S AND WOMEN´S CLOTHING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,L,Cultural and Related Services,PENNINE LUBRICANTS,Pesticides & Chemicals,Revenue,160906,549,24/03/2017,39.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,L,Cultural and Related Services,WILKO RETAIL LIMITED,Pesticides & Chemicals,Revenue,160912,19,04/04/2017,15.83,Nil,HOUSEHOLD APPLIANCE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Photocopying charges,Revenue,160901,670,07/03/2017,25.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,AMAZON,Postage,Revenue,160891,4,31/01/2017,79.00,Nil,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,AMAZON,Postage,Revenue,160891,7,31/01/2017,-79.00,Nil,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,ASDA STORES,Postage,Revenue,160897,265,24/02/2017,39.60,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,ASDA STORES,Postage,Revenue,160896,338,22/02/2017,13.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,ASDA STORES,Postage,Revenue,160897,112,24/02/2017,7.68,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,5,Highways & Transport Services,COMPLETE SAVE,Postage,Revenue,160897,167,24/02/2017,0.83,Nil,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,L,Cultural and Related Services,MY PARCEL DELIVERY,Postage,Revenue,160907,201,28/03/2017,96.87,Nil,COURIER SVC-AIR & GROUND FREIGHT FORWARDERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NEOPOST,Postage,Revenue,160889,206,24/01/2017,204.00,Nil,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,6,Housing Services,POST OFFICE COUNTER,Postage,Revenue,160908,73,29/03/2017,13.20,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,POST OFFICE COUNTER,Postage,Revenue,160890,45,26/01/2017,1.10,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,POST OFFICE COUNTER,Postage,Revenue,160890,63,26/01/2017,1.10,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,P,Public Health,POST OFFICE COUNTER,Postage,Revenue,160888,32,20/01/2017,40.00,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,M,Environmental and Regulatory Services,POST OFFICE COUNTER,Postage,Revenue,160895,178,14/02/2017,45.83,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,M,Environmental and Regulatory Services,POST OFFICE COUNTER,Postage,Revenue,160908,98,29/03/2017,6.65,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160887,69,17/01/2017,25.60,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160886,522,13/01/2017,40.68,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160904,155,15/03/2017,27.48,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160892,410,03/02/2017,26.17,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160908,63,29/03/2017,14.39,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,L,Cultural and Related Services,POST OFFICE COUNTER,Postage,Revenue,160905,325,21/03/2017,4.45,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160906,383,24/03/2017,3.48,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160902,324,10/03/2017,11.52,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160886,318,13/01/2017,110.28,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160886,487,13/01/2017,28.56,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,POST OFFICE COUNTER,Postage,Revenue,160896,308,22/02/2017,13.20,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160902,348,10/03/2017,35.16,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160894,28,10/02/2017,44.80,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160907,271,28/03/2017,33.27,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160885,291,10/01/2017,49.50,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POST OFFICE COUNTER,Postage,Revenue,160906,163,24/03/2017,49.70,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,POST OFFICE COUNTER,Postage,Revenue,160896,107,22/02/2017,12.98,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,POST OFFICE COUNTER,Postage,Revenue,160896,108,22/02/2017,14.78,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,POST OFFICE COUNTER,Postage,Revenue,160911,13,03/04/2017,100.75,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,POST OFFICE COUNTER,Postage,Revenue,160911,26,03/04/2017,7.25,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,POST OFFICE COUNTER,Postage,Revenue,160903,66,14/03/2017,15.04,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,ROYAL MAIL,Postage,Revenue,160909,112,30/03/2017,260.00,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,ROYAL MAIL,Postage,Revenue,160909,97,30/03/2017,260.00,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,ROYAL MAIL,Postage,Revenue,160902,54,10/03/2017,1.50,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,ROYAL MAIL,Postage,Revenue,160911,15,03/04/2017,48.90,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,ROYAL MAIL,Postage,Revenue,160911,61,03/04/2017,55.00,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,SAINSBURYS,Postage,Revenue,160885,288,10/01/2017,68.16,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TESCO STORES,Postage,Revenue,160912,198,04/04/2017,29.04,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,THE POST OFFICE,Postage,Revenue,160890,3,26/01/2017,6.00,Nil,POSTAL SERVICES-GOVERNMENT ONLY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,W H SMITH,Postage,Revenue,160889,401,24/01/2017,6.60,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,W H SMITH,Postage,Revenue,160911,51,03/04/2017,23.04,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,WILKO RETAIL LIMITED,Postage,Revenue,160896,190,22/02/2017,20.70,Nil,HOUSEHOLD APPLIANCE STORES,GPC,Not Yet Available
