Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,INSIGHT DIRECT (UK) LTD,0000210105,2497.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000210162,300.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-MAINTENANCE & SUPPORT,VODAFONE LIMITED (CORPORA,0000210163,3150.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000210165,22125.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,LINE RENTAL,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000209735,4153.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,LINE RENTAL,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000210104,2079.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,ICT -  SERVICE MANAGEMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210179,33.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,ICT -  SERVICE MANAGEMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210290,4.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,ICT -  SERVICE MANAGEMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210301,43.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,CHILDCARE VOUCHERS,ICT-BUSINESS ANALYSIS&DESIGN,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000209845,243.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,ICT-BUSINESS ANALYSIS&DESIGN,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,208.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,PAYMENTS TO AGENCIES FOR TEMPS,ICT-BUSINESS ANALYSIS&DESIGN,PROF SER TMP STFF-SPCLST CNTRT,SPRING TECHNOLOGY,0000209834,1812.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,PAYMENTS TO AGENCIES FOR TEMPS,ICT-BUSINESS ANALYSIS&DESIGN,PROF SER TMP STFF-SPCLST CNTRT,SPRING TECHNOLOGY,0000209864,362.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,ICT-BUSINESS ANALYSIS&DESIGN,PROF SER TMP STFF-SPCLST CNTRT,SPRING TECHNOLOGY,0000210067,2000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,ICT-BUSINESS ANALYSIS&DESIGN,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210179,33.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,ICT-BUSINESS ANALYSIS&DESIGN,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210290,4.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,CHILDCARE VOUCHERS,ICT-TECH SUPPORT&SYSTM DVLPMNT,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000209845,124.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,COMPUTACENTER (UK) LTD,0000209664,1455.56
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,COMPUTACENTER (UK) LTD,0000209665,4079.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,KELWAY (UK) LTD,0000209666,8289.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,KELWAY (UK) LTD,0000209686,425.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,COMPUTACENTER (UK) LTD,0000209731,2615.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,COMPUTACENTER (UK) LTD,0000209732,972.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,NOWCOMM,0000209743,33738.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,CURR YR ADD-TNGBLE INFO TECH,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,COMPUTACENTER (UK) LTD,0000209836,391.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,ICT-TECH SUPPORT&SYSTM DVLPMNT,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,190.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,ICT-TECH SUPPORT&SYSTM DVLPMNT,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,576.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,INCIDENTALS,ICT-TECH SUPPORT&SYSTM DVLPMNT,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210300,41.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-APPLICATIONS MANAGEMENT,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-SYSTEMS DELIVERY,COMPANY BARCLAYCARD,0000210174,153.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,COMPUTACENTER (UK) LTD,0000209733,15704.51
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-MAINTENANCE & SUPPORT,COMPUTACENTER (UK) LTD,0000209846,27449.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT-TECH SUPPORT&SYSTM DVLPMNT,ICT-HARDWARE,SOFTCAT LIMITED,0000209990,5205.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,ICT-TECH SUPPORT&SYSTM DVLPMNT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210280,16.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,ICT-TECH SUPPORT&SYSTM DVLPMNT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210281,16.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,ICT-TECH SUPPORT&SYSTM DVLPMNT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210299,232.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,ICT-TECH SUPPORT&SYSTM DVLPMNT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210280,6.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,ICT-TECH SUPPORT&SYSTM DVLPMNT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210281,6.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000209885,20.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000210057,14.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,MDA SEARCHFLOW LTD,0000210058,4.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,MDA SEARCHFLOW LTD,0000210119,4.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000210215,61.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,MDA SEARCHFLOW LTD,0000210245,4.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,MDA SEARCHFLOW LTD,0000210336,4.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/04/2014,LEGAL COSTS,LEGAL & COMMERCIAL,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000210396,29.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2014,CONSULTANCY,LICENSING,PROF SER TMP STFF-SPCLST CNTRT,WYG ENV PLANNING TRANSPOR,0000209788,2926.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/04/2014,IT-APPLICATIONS MANAGEMENT,LICENSING,ICT-MAINTENANCE & SUPPORT,OPEN PROJECTS LIMITED,0000210169,1623.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,LEGAL COSTS,LICENSING,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000209979,247.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,LEGAL COSTS,LICENSING: CLOSURE COSTS,PROF SER-LEGAL SERVICES,WALKER MORRIS,0000210238,9361.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/03/2014,CONSULTANCY - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SER PROVDR,FAITHFUL & GOULD,0000209691,117127.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,ECS ENGINEERING SERVICES,0000207953,6000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208640,440.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208769,200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208771,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208846,160.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208848,160.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208850,40.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208851,468.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000208853,160.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000208858,1677.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000209105,240.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000209107,160.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SUPPLIES,HOPE CONSTRUCTION MATERIA,0000209268,35.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209405,2700.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209406,45.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209407,1500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209408,1500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209409,570.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209410,45.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209411,1500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209412,1500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209596,329.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209597,312.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209598,279.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209599,45.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209600,2150.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209601,2200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000209725,4320.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000209835,5395.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,JMC ENGINEERING (UK) LTD,0000209849,9723.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,JMC ENGINEERING (UK) LTD,0000209851,58519.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,JMC ENGINEERING (UK) LTD,0000209872,3712.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,JMC ENGINEERING (UK) LTD,0000209873,4133.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209874,5021.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209875,16141.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209876,3158.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209877,3094.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209878,2778.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209879,7288.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209880,6927.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000209881,9829.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000210096,342.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000210097,1637.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000210098,-900.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000210099,-1500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,CHEETHAM HILL CONSTRUCTIO,0000210100,-2200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,ECS ENGINEERING SERVICES,0000210128,4932.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,NRS WASTE MANAGEMENT LTD,0000210129,1117.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,"CONSTRUCTION-BLD,REPR&MAINTNCE",REIMBURSE REPAIRS TO PROP,0000209782,5523.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SER PROVDR,INTERLOCK SURVEYS,0000209783,950.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SER PROVDR,INTERLOCK SURVEYS,0000209784,950.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SER PROVDR,INTERLOCK SURVEYS,0000209785,950.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,"CONSTRUCTION-BLD,REPR&MAINTNCE",REIMBURSE REPAIRS TO PROP,0000210080,771.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SER PROVDR,SWS ENVIRONMENTAL SERVICE,0000210113,200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000210124,240.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000210236,742.22
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000210237,1000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000210345,94.00
