Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
05.06.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,101.37,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,MILECASTLE PRIMARY,BRAKE BROS LTD,193.29,School meals,CATERERS
05.06.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,87.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,MOUNTFIELD PRIMARY,JR HOLLAND FOODSERVICE,95.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WEST DENTON PRIMARY,JR HOLLAND FOODSERVICE,78.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ARTHURS WESTAGE,BRAKE BROS LTD,346.26,School meals,CATERERS
05.06.2015,FARNE PRIMARY,JR HOLLAND FOODSERVICE,67.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST LAWRENCES RC,BRAKE BROS LTD,124.98,School meals,CATERERS
05.06.2015,CRAGSIDE PRIMARY,JR HOLLAND FOODSERVICE,92.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ARTHURS WESTAGE,JR HOLLAND FOODSERVICE,111.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,16.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,6.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,KINGSTON PARK,JR HOLLAND FOODSERVICE,43.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST PAULS CE,JR HOLLAND FOODSERVICE,101.81,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,HOTSPUR PRIMARY,JR HOLLAND FOODSERVICE,32.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST MARYS CATHOLIC,BRAKE BROS LTD,91.76,School meals,CATERERS
05.06.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,2.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,SOUTH GOSFORTH,JR HOLLAND FOODSERVICE,128.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CENTRAL WALKER,BRAKE BROS LTD,428.21,School meals,CATERERS
05.06.2015,MILECASTLE PRIMARY,JR HOLLAND FOODSERVICE,122.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,BROADWOOD PRIMARY,BRAKE BROS LTD,293.48,School meals,CATERERS
05.06.2015,ENGLISH MARTYRS,BRAKE BROS LTD,483.05,School meals,CATERERS
05.06.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,120.81,School meals,CATERERS
05.06.2015,CHEVIOT PRIMARY,JR HOLLAND FOODSERVICE,56.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,HOTSPUR PRIMARY,JR HOLLAND FOODSERVICE,121.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,100.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,34.21,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,BEECH HILL,JR HOLLAND FOODSERVICE,126.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST CUTHBERTS HIGH,JR HOLLAND FOODSERVICE,122.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,GOSFORTH ACADEMY,ON A ROLL SANDWICH COM,29.41,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
05.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,4.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ENGLISH MARTYRS,JR HOLLAND FOODSERVICE,35.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST PAULS CE,BRAKE BROS LTD,236.99,School meals,CATERERS
05.06.2015,DINNINGTON FIRST,JR HOLLAND FOODSERVICE,58.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,TRINITY OAKFIELD,BRAKE BROS LTD,145.72,School meals,CATERERS
05.06.2015,CANNING STREET,BRAKE BROS LTD,267.85,School meals,CATERERS
05.06.2015,ST OSWALDS,JR HOLLAND FOODSERVICE,82.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,25.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,3.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,SACRED HEART PRI,BRAKE BROS LTD,210.56,School meals,CATERERS
05.06.2015,WEST JESMOND,JR HOLLAND FOODSERVICE,200.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,BENTON PARK,JR HOLLAND FOODSERVICE,102.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,14.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,37.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST CUTHBERTS KENT,JR HOLLAND FOODSERVICE,103.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,KINGSTON PARK,JR HOLLAND FOODSERVICE,121.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,77.44,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,55.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CIVIC BANQUETING,BRAKE BROS LTD,116.86,School meals,CATERERS
05.06.2015,TRINITY DENEVIEW,JR HOLLAND FOODSERVICE,60.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,46.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WYNDHAM PRIMARY,JR HOLLAND FOODSERVICE,44.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST OSWALDS,BRAKE BROS LTD,215.45,School meals,CATERERS
05.06.2015,SIMONSIDE COMMUNITY,BRAKE BROS LTD,169.36,School meals,CATERERS
05.06.2015,ST JOHNS PRIMARY,JR HOLLAND FOODSERVICE,66.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,NORTH FAWDON,BRAKE BROS LTD,143.99,School meals,CATERERS
05.06.2015,ST TERESAS,BRAKE BROS LTD,119.69,School meals,CATERERS
05.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,120.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CENTRAL WALKER,JR HOLLAND FOODSERVICE,10.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CRAGSIDE PRIMARY,BRAKE BROS LTD,269.21,School meals,CATERERS
05.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,4.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,123.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,3.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,OUR LADY & ST ANNES,BRAKE BROS LTD,300.95,School meals,CATERERS
05.06.2015,KINGSTON PARK,JR HOLLAND FOODSERVICE,43.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,125.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CANNING STREET,JR HOLLAND FOODSERVICE,185.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,68.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,110.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,HILTON PRIMARY,JR HOLLAND FOODSERVICE,196.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,GOSFORTH ACADEMY,BRAKE BROS LTD,135.26,School meals,CATERERS
05.06.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,30.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,MOUNTFIELD PRIMARY,BRAKE BROS LTD,126.4,School meals,CATERERS
05.06.2015,ST CUTHBERTS WALB,JR HOLLAND FOODSERVICE,66.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,KNOPLAW PRIMARY,BRAKE BROS LTD,290.89,School meals,CATERERS
05.06.2015,SIMONSIDE COMMUNITY,JR HOLLAND FOODSERVICE,75.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST TERESAS,JR HOLLAND FOODSERVICE,62.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,200.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST MARKS RC,JR HOLLAND FOODSERVICE,85.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,HADRIAN SCHOOL,JR HOLLAND FOODSERVICE,61.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST CHARLES' RC,JR HOLLAND FOODSERVICE,90.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,TRINITY OAKFIELD,JR HOLLAND FOODSERVICE,32.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,1.23,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WELBECK PRIMARY,BRAKE BROS LTD,293.7,School meals,CATERERS
05.06.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,95.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WALKERGATE PRIMARY,BRAKE BROS LTD,447.31,School meals,CATERERS
05.06.2015,REGENT FARM FIRST,JR HOLLAND FOODSERVICE,141.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,81.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015, BRIDGEWATER,JR HOLLAND FOODSERVICE,132.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,NEWBURN MANOR,JR HOLLAND FOODSERVICE,78.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WALKERGATE PRIMARY,JR HOLLAND FOODSERVICE,271.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,GOSFORTH JUNIOR,BRAKE BROS LTD,223.93,School meals,CATERERS
05.06.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,38.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST MARKS RC,BRAKE BROS LTD,172.01,School meals,CATERERS
05.06.2015,ST VINCENTS RC,JR HOLLAND FOODSERVICE,82.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,BROADWOOD PRIMARY,JR HOLLAND FOODSERVICE,124.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ST MICHAELS RC,BRAKE BROS LTD,43.07,School meals,CATERERS
05.06.2015,GRANGE FIRST SCHOOL,JR HOLLAND FOODSERVICE,70.31,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,KNOPLAW PRIMARY,JR HOLLAND FOODSERVICE,122.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WAVERLEY PRIMARY,JR HOLLAND FOODSERVICE,113.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,GRANGE FIRST SCHOOL,BRAKE BROS LTD,81.51,School meals,CATERERS
05.06.2015,LINHOPE PRU,BRAKE BROS LTD,72.21,School meals,CATERERS
05.06.2015,CRUDDAS PARK,JR HOLLAND FOODSERVICE,16.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,KENTON BAR,JR HOLLAND FOODSERVICE,117.51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,NEWBURN MANOR,JR HOLLAND FOODSERVICE,8.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,51.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ARCHBISHOP RUNCIE,JR HOLLAND FOODSERVICE,79.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CIVIC BANQUETING,ON A ROLL SANDWICH COM,8.7,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
05.06.2015,BYKER PRIMARY,BRAKE BROS LTD,407.33,School meals,CATERERS
05.06.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,205.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,CHEVIOT PRIMARY,BRAKE BROS LTD,288.89,School meals,CATERERS
05.06.2015,FARNE PRIMARY,BRAKE BROS LTD,168.54,School meals,CATERERS
05.06.2015,WYNDHAM PRIMARY,BRAKE BROS LTD,111.39,School meals,CATERERS
05.06.2015,LINHOPE PRU,JR HOLLAND FOODSERVICE,71.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,61.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,ARTHURS MOORSIDE,JR HOLLAND FOODSERVICE,175.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,1.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
05.06.2015,Communities,WEB NETWORKSOLUTIONS,1.6,WEB SUBSCRIPTIONS,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS
04.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,40.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST TERESAS,BLAKEMORE FOODSERVICE,106.19,School meals,CATERERS
04.06.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,8.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,WEST DENTON PRIMARY,BRAKE BROS LTD,141.93,School meals,CATERERS
04.06.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,96.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST CATHERINES,BLAKEMORE FOODSERVICE,12.82,School meals,CATERERS
04.06.2015,BEECH HILL,BRAKE BROS LTD,135.66,School meals,CATERERS
04.06.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,469.38,School meals,CATERERS
04.06.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,313.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,CHILLINGHAM ROAD,JR HOLLAND FOODSERVICE,76.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,349.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,TRINITY DENEVIEW,BLAKEMORE FOODSERVICE,281.93,School meals,CATERERS
04.06.2015,NEWBURN MANOR,BRAKE BROS LTD,224.99,School meals,CATERERS
04.06.2015,GOSFORTH PARK,BLAKEMORE FOODSERVICE,262.97,School meals,CATERERS
04.06.2015,CANNING STREET,BRAKE BROS LTD,14.91,School meals,CATERERS
04.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,57.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST CHARLES' RC,BLAKEMORE FOODSERVICE,112.64,School meals,CATERERS
04.06.2015,DINNINGTON FIRST,BLAKEMORE FOODSERVICE,338.31,School meals,CATERERS
04.06.2015,BYKER LODGE,BRAKE BROS LTD,15.15,School meals,CATERERS
04.06.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,139.97,School meals,CATERERS
04.06.2015,ST GEORGES RC,BRAKE BROS LTD,47.04,School meals,CATERERS
04.06.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,73.04,School meals,CATERERS
04.06.2015,HAWTHORN PRIMARY,BLAKEMORE FOODSERVICE,256.37,School meals,CATERERS
04.06.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,36.08,School meals,CATERERS
04.06.2015,SIR CHARLES PARSONS,JR HOLLAND FOODSERVICE,75.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,90.35,School meals,CATERERS
04.06.2015,BENTON PARK,BLAKEMORE FOODSERVICE,128.95,School meals,CATERERS
04.06.2015,SOUTH GOSFORTH,BLAKEMORE FOODSERVICE,345.86,School meals,CATERERS
04.06.2015,CANNING STREET,BLAKEMORE FOODSERVICE,34.67,School meals,CATERERS
04.06.2015,ST CUTHBERTS HIGH,BRAKE BROS LTD,556.8,School meals,CATERERS
04.06.2015,BENFIELD SCHOOL,SMART FOOD UK LIMITED,366,School meals,CATERERS
04.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,344.29,School meals,CATERERS
04.06.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,4.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST CHARLES' RC,BRAKE BROS LTD,65.31,School meals,CATERERS
04.06.2015,KINGSTON PARK,BRAKE BROS LTD,134.17,School meals,CATERERS
04.06.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,92.6,School meals,CATERERS
04.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,18.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,SACRED HEART HIGH,BLAKEMORE FOODSERVICE,51.59,School meals,CATERERS
04.06.2015,ARCHIBOLD FIRST,BLAKEMORE FOODSERVICE,27.47,School meals,CATERERS
04.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,5.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ARCHIBOLD FIRST,BLAKEMORE FOODSERVICE,208.8,School meals,CATERERS
04.06.2015,ST JOHN VIANNEY,BRAKE BROS LTD,97.31,School meals,CATERERS
04.06.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,47.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,WEST WALKER,JR HOLLAND FOODSERVICE,73.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,KENTON SCHOOL,BRAKE BROS LTD,1674.76,School meals,CATERERS
04.06.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,101.18,School meals,CATERERS
04.06.2015,ST OSWALDS,BLAKEMORE FOODSERVICE,134.46,School meals,CATERERS
04.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,80.31,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,HADRIAN SCHOOL,BLAKEMORE FOODSERVICE,180.24,School meals,CATERERS
04.06.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,41.81,School meals,CATERERS
04.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,79.49,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST CUTHBERTS WALB,JR HOLLAND FOODSERVICE,8.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,HOTSPUR PRIMARY,BLAKEMORE FOODSERVICE,249.89,School meals,CATERERS
04.06.2015,GOSFORTH PARK,BLAKEMORE FOODSERVICE,44.19,School meals,CATERERS
04.06.2015,ARCHBISHOP RUNCIE,BLAKEMORE FOODSERVICE,9.72,School meals,CATERERS
04.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,32.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,STOCKSFIELD AVENUE,BRAKE BROS LTD,76.83,School meals,CATERERS
04.06.2015,CRUDDAS PARK,BLAKEMORE FOODSERVICE,120.4,School meals,CATERERS
04.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,39.78,School meals,CATERERS
04.06.2015,ARTHURS WESTAGE,BLAKEMORE FOODSERVICE,361.58,School meals,CATERERS
04.06.2015,CENTRAL WALKER,JR HOLLAND FOODSERVICE,120.21,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,SACRED HEART PRI,BLAKEMORE FOODSERVICE,266.03,School meals,CATERERS
04.06.2015,REGENT FARM FIRST,BRAKE BROS LTD,51.2,School meals,CATERERS
04.06.2015,ST CATHERINES,BLAKEMORE FOODSERVICE,115.97,School meals,CATERERS
04.06.2015,WEST JESMOND,BRAKE BROS LTD,145.39,School meals,CATERERS
04.06.2015,ST PAULS CE,BLAKEMORE FOODSERVICE,244.94,School meals,CATERERS
04.06.2015,ST TERESAS,BLAKEMORE FOODSERVICE,16.24,School meals,CATERERS
04.06.2015,GOSFORTH PARK,BRAKE BROS LTD,170.78,School meals,CATERERS
04.06.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,478.43,School meals,CATERERS
04.06.2015, BRIDGEWATER,BRAKE BROS LTD,147.46,School meals,CATERERS
04.06.2015,ARTHURS MOORSIDE,BLAKEMORE FOODSERVICE,382.63,School meals,CATERERS
04.06.2015,GOSFORTH ACADEMY,BLAKEMORE FOODSERVICE,203.65,School meals,CATERERS
04.06.2015,ST MICHAELS RC,BLAKEMORE FOODSERVICE,135.87,School meals,CATERERS
04.06.2015,MONKCHESTER ROAD,JR HOLLAND FOODSERVICE,50.67,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,OUR LADY & ST ANNES,BLAKEMORE FOODSERVICE,200.44,School meals,CATERERS
04.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,10.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,25.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ST CATHERINES,BLAKEMORE FOODSERVICE,10.09,School meals,CATERERS
04.06.2015,ST JOHNS PRIMARY,BLAKEMORE FOODSERVICE,200.73,School meals,CATERERS
04.06.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,115.21,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,112.11,School meals,CATERERS
04.06.2015,GOSFORTH JUNIOR,BLAKEMORE FOODSERVICE,796.98,School meals,CATERERS
04.06.2015,ST BEDES RC,BRAKE BROS LTD,12.84,School meals,CATERERS
04.06.2015,GOSFORTH JUNIOR,JR HOLLAND FOODSERVICE,97.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,CANNING STREET,BLAKEMORE FOODSERVICE,679.66,School meals,CATERERS
04.06.2015,CHRIST CHURCH,BLAKEMORE FOODSERVICE,187.83,School meals,CATERERS
04.06.2015,SACRED HEART HIGH,BLAKEMORE FOODSERVICE,824.4,School meals,CATERERS
04.06.2015,ST CHARLES' RC,BLAKEMORE FOODSERVICE,19.01,School meals,CATERERS
04.06.2015,WEST JESMOND,BLAKEMORE FOODSERVICE,166.68,School meals,CATERERS
04.06.2015,WALBOTTLE CAMPUS,BRAKE BROS LTD,812.76,School meals,CATERERS
04.06.2015,GOSFORTH ACADEMY,JR HOLLAND FOODSERVICE,143.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,SOUTH GOSFORTH,BRAKE BROS LTD,73.36,School meals,CATERERS
04.06.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,1.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,GRANGE FIRST SCHOOL,BLAKEMORE FOODSERVICE,189.41,School meals,CATERERS
04.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,31.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,77.65,School meals,CATERERS
04.06.2015,CRAGSIDE PRIMARY,BLAKEMORE FOODSERVICE,160.91,School meals,CATERERS
04.06.2015,ST CATHERINES,BLAKEMORE FOODSERVICE,12.6,School meals,CATERERS
04.06.2015,SACRED HEART PRI,BLAKEMORE FOODSERVICE,29.75,School meals,CATERERS
04.06.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,42.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,210.2,School meals,CATERERS
04.06.2015,ST CUTHBERTS HIGH,BLAKEMORE FOODSERVICE,1151.38,School meals,CATERERS
04.06.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,73.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
04.06.2015,ARCHBISHOP RUNCIE,BLAKEMORE FOODSERVICE,156.1,School meals,CATERERS
04.06.2015,TRINITY OAKFIELD,BLAKEMORE FOODSERVICE,299.13,School meals,CATERERS
04.06.2015,GOSFORTH ACADEMY,BLAKEMORE FOODSERVICE,839.49,School meals,CATERERS
04.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,70.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
03.06.2015,ST CATHERINES,BRAKE BROS LTD,321.1,School meals,CATERERS
03.06.2015,ST ALBANS RC,BRAKE BROS LTD,289.25,School meals,CATERERS
03.06.2015,KNOPLAW PRIMARY,BRAKE BROS LTD,129.48,School meals,CATERERS
03.06.2015,CRUDDAS PARK,BRAKE BROS LTD,93.91,School meals,CATERERS
03.06.2015,ST MARKS RC,BRAKE BROS LTD,123.14,School meals,CATERERS
03.06.2015,MONKCHESTER ROAD,BRAKE BROS LTD,107.39,School meals,CATERERS
03.06.2015,MOUNTFIELD PRIMARY,BRAKE BROS LTD,47.25,School meals,CATERERS
03.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,192.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
03.06.2015,CANNING STREET,BRAKE BROS LTD,279.71,School meals,CATERERS
03.06.2015,BENTON PARK,BRAKE BROS LTD,329.37,School meals,CATERERS
03.06.2015,SACRED HEART PRI,BRAKE BROS LTD,132.59,School meals,CATERERS
03.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,48.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
