Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207887,17.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207888,37.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207889,69.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207890,73.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208082,25.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208083,105.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208084,87.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208085,110.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208086,38.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208087,75.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208088,78.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208089,104.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208279,38.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208280,189.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208281,66.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208282,35.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208283,37.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208284,125.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208285,118.47
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208286,73.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208436,42.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208437,71.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208438,104.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208439,98.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208440,102.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208441,94.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208442,107.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208443,56.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,OFFICE FURNITURE,FACILITIES MANAGEMENT,FACILITIES-OFFICE FURNITURE,GRESHAM OFFICE FURNITURE,0000207865,12287.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,OFFICE FURNITURE,FACILITIES MANAGEMENT,FACILITIES-OFFICE FURNITURE,GRESHAM OFFICE FURNITURE,0000207866,400.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,OFFICE FURNITURE,FACILITIES MANAGEMENT,FACILITIES-OFFICE FURNITURE,GRESHAM OFFICE FURNITURE,0000208141,15.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/01/2014,OTHER FUELS,FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,CALOR GAS LIMITED,0000207709,32.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,OTHER FUELS,FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,CALOR GAS LIMITED,0000207952,674.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/12/2013,POOL VEHICLE USAGE,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,ROSPA,0000206534,595.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/10/2013,PRINTING,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-PRINT,WILLIAM LEA,0000207664,80.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/10/2013,PRINTING,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-PRINT,WILLIAM LEA,0000207665,80.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,PRINTING,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-PRINT,WILLIAM LEA,0000207867,183.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000207809,3252.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-OFFICE FURNITURE,COMPANY BARCLAYCARD,0000208224,99.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,CONSTRUCTION-CNSTRN SUPPLIES,COMPANY BARCLAYCARD,0000208224,52.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,WASTE MANAGEMENT-WSTE MNGT SER,COMPANY BARCLAYCARD,0000208237,89.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,SITE SERVICES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000207809,2462.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,SITE SERVICES,FACILITIES MANAGEMENT,WASTE MANAGEMENT-WSTE MNGT SER,ICS WASTE MANAGEMENT,0000208045,411.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SITE SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-OFFICE MACHNE,COMPANY BARCLAYCARD,0000208237,91.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SITE SERVICES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,COMPANY BARCLAYCARD,0000208237,155.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,STATIONERY,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-OFFCE SPPLIES,COMPANY BARCLAYCARD,0000208209,9.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,STATIONERY,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-OFFCE SPPLIES,COMPANY BARCLAYCARD,0000208237,1084.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,TEMP STAFF - CANTEEN,FACILITIES MANAGEMENT,FACILITIES - CATERING,NORLAND MANAGED SERVICES,0000207809,3031.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,TEMP STAFF - CLEANERS,FACILITIES MANAGEMENT,FACILITIES - CLEANING,NORLAND MANAGED SERVICES,0000207809,3434.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/01/2014,WATER CHARGES,FACILITIES MANAGEMENT,ENERGY&UTILITIES-WATER,SEVERN TRENT WATER,0000207683,2700.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/02/2014,WORKS PROJECTS,FACILITIES MANAGEMENT,"CONSTRUCTION-BLD,REPR&MAINTNCE",LEVERTON UK LTD,0000207960,530.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/02/2014,WORKS PROJECTS,FACILITIES MANAGEMENT,"CONSTRUCTION-BLD,REPR&MAINTNCE",LEVERTON UK LTD,0000208452,1035.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,AUDIT FEES - INTERNAL,FINANCE,PROF SER FNCL-AUDIT SERVICES,PRICEWATERHOUSECOOPERS LL,0000207954,6123.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,FARES - PUBLIC TRANSPORT,FINANCE,TRAVEL&EVENTS-TAXI,STAFF EXPENSES CONTROL,0000208507,6.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,OTHER BANK CHARGES,FINANCE,PROF SER FNCL-BANKING&INVSTMNT,NATIONAL WESTMINSTER BANK,0000208125,79.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/01/2014,OTHER BANK CHARGES,FINANCE,PROF SER FNCL-CORPTE FINANCE,CITIBANK,0000208379,119.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2014,OTHER BANK CHARGES,FINANCE,PROF SER FNCL-CORPTE FINANCE,CITIBANK,0000208380,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,SALARY PROCESSING FEES,FINANCE,PROF SER FNCL-BUS PROC O/SRCE,CGI IT UK LTD,0000207746,834.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,TRAINING AND EDUCATION,FINANCE,PROF SER LRNG&DEV-STAFF TRNING,DELOITTE LLP,0000207685,1500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,TRAINING AND EDUCATION,FINANCE,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000208212,1554.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CURR YR ADD-INTNGBLE INFO TECH,HISTORIC LIABILITIES,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000208114,4767.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,FARES - RAIL,HISTORIC LIABILITIES,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000207973,673.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,HOTEL ACCOMMODATION,HISTORIC LIABILITIES,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000207977,265.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,INCIDENTALS,HISTORIC LIABILITIES,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000208494,16.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,IT-APPLICATIONS MANAGEMENT,HISTORIC LIABILITIES,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000207807,1474.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/02/2014,LEGAL COSTS,HISTORIC LIABILITIES,TRAVEL&EVENTS-RAIL,DLA PIPER UK LLP,0000208119,3456.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/01/2014,LEGAL COSTS,HISTORIC LIABILITIES,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208120,480.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,LEGAL COSTS,HISTORIC LIABILITIES,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000208138,39.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,LEGAL COSTS,HISTORIC LIABILITIES,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000208553,15.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,M/W RATES PAYABLE,HISTORIC LIABILITIES,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000208036,34.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,MEMBERSHIP SUBSCRIPTIONS,HISTORIC LIABILITIES,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000208216,225.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,HISTORIC LIABILITIES,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208494,38.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,PROFESSIONAL SUBSCRIPTIONS,HISTORIC LIABILITIES,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000208228,607.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,PROFESSIONAL SUBSCRIPTIONS,HISTORIC LIABILITIES,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000208299,275.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,PROPERTY RATES PAYABLE,HISTORIC LIABILITIES,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000208035,139.81
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/02/2014,PROPERTY RENTS PAYABLE,HISTORIC LIABILITIES,FACILITIES-BUILDING MANAGEMENT,ANNUAL RENT PAYMENT DRAIN,0000208107,67.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/02/2014,PROPERTY RENTS PAYABLE,HISTORIC LIABILITIES,FACILITIES-BUILDING MANAGEMENT,LAMBERT SMITH HAMPTON,0000208428,490.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,HISTORIC LIABILITIES,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208231,3.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,HISTORIC LIABILITIES,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208272,17.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,HISTORIC LIABILITIES,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208276,27.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,SUBSISTENCE ALLOWANCES,HISTORIC LIABILITIES,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000208494,24.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/02/2014,TRAINING AND EDUCATION,HISTORIC LIABILITIES,PROF SER LRNG&DEV-STAFF TRNING,PCS LTD,0000207818,105.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,TRAINING AND EDUCATION,HISTORIC LIABILITIES,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000208216,511.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,BUSINESS ENTERTAINMENT,HUMAN RESRCES&ORGNSTL DEVLPMNT,PSPES NOT APPLICABLE,COMPANY BARCLAYCARD,0000208210,15.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/12/2013,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,THE NOTTINGHAM BELFRY,0000207710,2814.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,AWBERY MANAGEMENT CENTRE,0000207825,760.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,AWBERY MANAGEMENT CENTRE,0000207868,8356.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,CHILDCARE VCHRS-SERVICE CHARGE,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000207852,58.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,E-COMMERCE DEVELOPMENTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,ICT-MAINTENANCE & SUPPORT,COMPUTERS IN PERSONNEL LT,0000207802,1519.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,FARES - RAIL,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000207974,-4.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/02/2014,LEGAL COSTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208119,1116.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/01/2014,LEGAL COSTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208120,1645.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208493,72.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,OTHER RECRUITMENT EXPENSES,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-HR BUS PRCS O/S,THOMAS TELFORD TRAINING,0000207780,4637.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/01/2014,OTHER RECRUITMENT EXPENSES,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF CHILDCARE,BLUETOWNONLINE,0000207822,395.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/02/2014,OTHER RECRUITMENT EXPENSES,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF CHILDCARE,BLUETOWNONLINE,0000207991,1750.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,OTHER RECRUITMENT EXPENSES,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-HR BUS PRCS O/S,COMPANY BARCLAYCARD,0000208228,1400.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/12/2013,PAYMENTS TO AGENCIES FOR TEMPS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER TMP STFF-SPCLST CNTRT,SME INVOICE FINANCE LTD,0000207662,564.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER TMP STFF-SPCLST CNTRT,SME INVOICE FINANCE LTD,0000207808,564.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER TMP STFF-SPCLST CNTRT,SME INVOICE FINANCE LTD,0000208046,457.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/01/2014,PAYMENTS TO AGENCIES FOR TEMPS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER TMP STFF-SPCLST CNTRT,SME INVOICE FINANCE LTD,0000208180,564.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER TMP STFF-SPCLST CNTRT,SME INVOICE FINANCE LTD,0000208450,564.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,STAFF MEDICALS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF MEDICAL,RPS BUSINESS HEALTHCARE,0000208122,1030.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,HUMAN RESRCES&ORGNSTL DEVLPMNT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208228,8.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,HUMAN RESRCES&ORGNSTL DEVLPMNT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208298,27.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,SUBSISTENCE ALLOWANCES,HUMAN RESRCES&ORGNSTL DEVLPMNT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000208493,8.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUNDRY OFFICE EXPENSES,HUMAN RESRCES&ORGNSTL DEVLPMNT,PSPES NOT APPLICABLE,COMPANY BARCLAYCARD,0000208228,35.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,TRAINING AND EDUCATION,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-ADULT EDUCTN,COMPANY BARCLAYCARD,0000208228,1023.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/12/2013,CALL CHARGES,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000206766,587.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/01/2014,CALL CHARGES,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000207343,538.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/01/2014,CALL CHARGES,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000207593,1595.85
