Dept Group,Dept group alias,PESA dept group alias,Budget Boundary,Resource/Capital,Category,NAC,Economic category,Code,Code description,SBI,Activity,SBI Activity,Spending programme,April 2010 MTH,June 2010 MTH,May 2010 MTH
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC13G,PIXDC13G  PIX S175133 Other General Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,14,40,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC16C,PIXDC16C  PIX S175160 General Public Service n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,24,7,-17
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC31A,PIXDC31A PIX S175310 Police Services,SBI00,0,SBI00 0,SBIIX Devolved spending,21,10,10
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC33A,PIXDC33A PIX S175330 Law Courts,SBI00,0,SBI00 0,SBIIX Devolved spending,76,486,227
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC34A,PIXDC34A PIX S175340 Prisons,SBI00,0,SBI00 0,SBIIX Devolved spending,15,7,1
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC41A,"PIXDC41A  PIX S175411 Gen Econom, Commercial Affairs",SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC41E,PIXDC41E  PIX S175412 General Labour Affairs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,15,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC42B,PIXDC42B  PIX S175421 Agriculture,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,13,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC42H,PIXDC42H  PIX S175423 Fishing & Hunting,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,1
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC43A,PIXDC43A  PIX S175431 Coal & Other Solid Mineral Fuels,SBIIX,0,SBIIX 0,SBIIX Devolved spending,17,77,62
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45A,PIXDC45A  PIX S175451 Road Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45D,PIXDC45D  PIX S175453 Railway Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,24,3,-14
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45K,PIXDC45K  PIX S175457 Local Roads,SBIIX,0,SBIIX 0,SBIIX Devolved spending,45,-30,-6
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45N,PIXDC45N PIX S175458 Local Public Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,13,40,33
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC46A,PIXDC46A  PIX S175460 Communication,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC56A,PIXDC56A  PIX S175560 Environmental Protection n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,-7,10,27
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC61A,PIXDC61A  PIX S175610 Housing Development,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC62B,PIXDC62B  PIX S175620 Community Development,SBIIX,0,SBIIX 0,SBIIX Devolved spending,80,135,76
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC63C,PIXDC63C  PIX S175630 Water Supply,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC73D,PIXDC73D  PIX S175731 General Hospital Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,87,86,86
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC74A,PIXDC74A  PIX S175740 Public Health Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,2,2,2
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC86A,"PIXDC86A  PIX S175860 Recreation, Culture, Religion n.e.c.",SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC94A,PIXDC94A  PIX S175941 Tertiary Education First Stage,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC98C,PIXDC98C  PIX S175980 Education n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,9,9,9
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN11H,PIXDN11H  PIX S175111 Executive & Legislative Organs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,4,405,346
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN31A,PIXDN31A PIX S175310 Police Services,SBI00,0,SBI00 0,SBIIX Devolved spending,6,38,6
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN32B,PIXDN32B  PIX S175320 Fire Protection Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,4,4,4
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN33A,PIXDN33A PIX S175330 Law Courts,SBI00,0,SBI00 0,SBIIX Devolved spending,26,32,18
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN41C,"PIXDN41C  PIX S175411 Gen Econom, Commercial Affairs",SBIIX,0,SBIIX 0,SBIIX Devolved spending,7,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN41I,PIXDN41I  PIX S175412 General Labour Affairs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN41M,PIXDN41M  PIX S175413 EED Regional Policy - General Econ Com Affairs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,9,76,79
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN62J,PIXDN62J  PIX S175621 EED Regional Policy - Comm. Development,SBIIX,0,SBIIX 0,SBIIX Devolved spending,65,65,65
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN73H,PIXDN73H  PIX S175731 General Hospital Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,117,117,117
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN81C,PIXDN81C  PIX S175810 Recreational & Sporting Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,10,9
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN82D,PIXDN82D  PIX S175820 Cultural Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN96B,PIXDN96B  PIX S175960 Subsidiary Services to Education,SBIIX,0,SBIIX 0,SBIIX Devolved spending,189,189,189
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN98H,PIXDN98H  PIX S175980 Education n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1,6,5
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC01B,PIXDC01B  PIX S175011 Sickness,SBIIX,0,SBIIX 0,SBIIX Devolved spending,6290,5499,5643
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC01E,PIXDC01E  PIX S175011 Sickness,SBIIX,0,SBIIX 0,SBIIX Devolved spending,2710,2710,2710
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC01H,PIXDC01H PIX S175013 Personal Social Services - Disability,SBIIX,0,SBIIX 0,SBIIX Devolved spending,2496,2496,2496
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC04B,PIXDC04B  PIX S175040 Family and Children,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1048,1220,1157
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC09A,PIXDC09A  PIX S175090 Social Protection n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,10,11,11
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC11B,PIXDC11B  PIX S175111 Executive & Legislative Organs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,2339,2422,2208
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC11I,PIXDC11I  PIX S175112 Financial & Fiscal Affairs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,528,616,523
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC13B,PIXDC13B  PIX S175131 General Personnel Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1176,1447,1321
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC13C,PIXDC13C  PIX S175132 Planning and Statistical Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,499,26,468
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC13G,PIXDC13G  PIX S175133 Other General Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,5167,6208,6473
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC16C,PIXDC16C  PIX S175160 General Public Service n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,288,675,761
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC16H,PIXDC16H  PIX S175160 General Public Service n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC31A,PIXDC31A PIX S175310 Police Services,SBI00,0,SBI00 0,SBIIX Devolved spending,919,1909,1406
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC32C,PIXDC32C PIX S175320 Fire Protection Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,14,14,14
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC33A,PIXDC33A PIX S175330 Law Courts,SBI00,0,SBI00 0,SBIIX Devolved spending,5165,4373,3158
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC34A,PIXDC34A PIX S175340 Prisons,SBI00,0,SBI00 0,SBIIX Devolved spending,1799,2589,2306
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC36A,PIXDC36A  PIX S175360 Public Order & Safety n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,128,230,142
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC41A,"PIXDC41A  PIX S175411 Gen Econom, Commercial Affairs",SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,1
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC41E,PIXDC41E  PIX S175412 General Labour Affairs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,588,777,657
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC41K,PIXDC41K  PIX S175413 EED Regional Policy - General Econ Com Affairs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC42B,PIXDC42B  PIX S175421 Agriculture,SBIIX,0,SBIIX 0,SBIIX Devolved spending,2276,3230,2713
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC42F,PIXDC42F  PIX S175422 Forestry,SBIIX,0,SBIIX 0,SBIIX Devolved spending,221,293,138
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC42H,PIXDC42H  PIX S175423 Fishing & Hunting,SBIIX,0,SBIIX 0,SBIIX Devolved spending,44,97,244
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC43A,PIXDC43A  PIX S175431 Coal & Other Solid Mineral Fuels,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1,9,11
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC43C,PIXDC43C  PIX S175435 Electricity,SBIIX,0,SBIIX 0,SBIIX Devolved spending,365,621,345
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC44A,PIXDC44A  PIX S175444 EED Regional Policy - Mining Manu. & Construction,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45A,PIXDC45A  PIX S175451 Road Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1,304,474
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45B,PIXDC45B  PIX S175452 Water Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,39,59,137
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45D,PIXDC45D  PIX S175453 Railway Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1,2,1
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45E,PIXDC45E  PIX S175454 Air Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,20,0,-20
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45K,PIXDC45K  PIX S175457 Local Roads,SBIIX,0,SBIIX 0,SBIIX Devolved spending,4171,10191,2530
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC45N,PIXDC45N PIX S175458 Local Public Transport,SBIIX,0,SBIIX 0,SBIIX Devolved spending,14,23,18
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC46A,PIXDC46A  PIX S175460 Communication,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,457,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC49A,PIXDC49A  PIX S175490 Economic Affairs n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,120,199,370
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC56A,PIXDC56A  PIX S175560 Environmental Protection n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1832,-31665,31718
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC61A,PIXDC61A  PIX S175610 Housing Development,SBIIX,0,SBIIX 0,SBIIX Devolved spending,43,43,47
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC62B,PIXDC62B  PIX S175620 Community Development,SBIIX,0,SBIIX 0,SBIIX Devolved spending,171,177,125
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC62F,PIXDC62F  PIX S175621 EED Regional Policy - Comm. Development,SBIIX,0,SBIIX 0,SBIIX Devolved spending,416,60,97
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC63C,PIXDC63C  PIX S175630 Water Supply,SBIIX,0,SBIIX 0,SBIIX Devolved spending,8,5,3
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC64B,PIXDC64B  PIX S175640 Street Lighting,SBIIX,0,SBIIX 0,SBIIX Devolved spending,678,1303,737
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC71A,PIXDC71A  PIX S175711 Pharmaceutical Products,SBIIX,0,SBIIX 0,SBIIX Devolved spending,39050,39050,39050
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC71C,PIXDC71C  PIX S175713 Therapeutic Appliances & Equipment,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1667,2041,1667
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC72A,PIXDC72A  PIX S175721 General Medical Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,18597,18597,18597
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC72B,PIXDC72B  PIX S175723 Dental Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,7795,7853,7796
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC73D,PIXDC73D  PIX S175731 General Hospital Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,5477,5494,5472
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC73J,PIXDC73J  PIX S175732 Specialised Hospital Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,59,59,59
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC74A,PIXDC74A  PIX S175740 Public Health Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,1226,1109,1232
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC75A,PIXDC75A  PIX S175750 R&D Health,SBIIX,0,SBIIX 0,SBIIX Devolved spending,2771,2773,2771
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC76A,PIXDC76A  PIX S175760 Health n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,308,309,309
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC81A,PIXDC81A  PIX S175810 Recreational & Sporting Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,4,98
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC82A,PIXDC82A  PIX S175820 Cultural Services,SBIIX,0,SBIIX 0,SBIIX Devolved spending,0,0,0
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC86A,"PIXDC86A  PIX S175860 Recreation, Culture, Religion n.e.c.",SBIIX,0,SBIIX 0,SBIIX Devolved spending,5,78,44
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC92B,PIXDC92B  PIX S175921 Upper Secondary Education,SBIIX,0,SBIIX 0,SBIIX Devolved spending,48,58,50
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC94A,PIXDC94A  PIX S175941 Tertiary Education First Stage,SBIIX,0,SBIIX 0,SBIIX Devolved spending,3,17,4
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDC98C,PIXDC98C  PIX S175980 Education n.e.c.,SBIIX,0,SBIIX 0,SBIIX Devolved spending,361,387,625
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDCUNB,PIXDCUNB  PIX S177999 Unallocated,SBIIX,0,SBIIX 0,SBIIX Devolved spending,833,833,833
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN01M,PIXDN01M PIX S175013 Personal Social Services - Disability,SBIIX,0,SBIIX 0,SBIIX Devolved spending,18061,18062,18061
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN04H,PIXDN04H  PIX S175041 Personal Social Services - Family & Children,SBIIX,0,SBIIX 0,SBIIX Devolved spending,485,486,486
Dept099,Northern Ireland Executive,Northern Ireland Executive,DEL,Resource,Prog,B3501,Gross current procurement,PIXDN11H,PIXDN11H  PIX S175111 Executive & Legislative Organs,SBIIX,0,SBIIX 0,SBIIX Devolved spending,375,720,469
