Supplier,Payment Date,Amount
SBP LTD T/A PERMADOOR,26/03/2012,18698.78
SBP LTD T/A PERMADOOR,26/03/2012,25820.41
SCHOOL STAFFING LLP,30/03/2012,684.00
SCIPRINT LIMITED,21/03/2012,12974.36
SDK ENVIRONMENTAL LTD,21/03/2012,14050.00
SDK ENVIRONMENTAL LTD,21/03/2012,14050.00
SECURICARE INTERNATIONAL LTD,15/03/2012,600.00
SECURICARE INTERNATIONAL LTD,15/03/2012,600.00
SECURICARE INTERNATIONAL LTD,15/03/2012,600.00
SECURICARE INTERNATIONAL LTD,29/03/2012,600.00
SECURICARE INTERNATIONAL LTD,29/03/2012,600.00
SELCHP,05/03/2012,539999.78
SELCHP,30/03/2012,589999.76
SERCO LTD,15/03/2012,3600.00
SEVACARE (UK) LTD,21/03/2012,608.88
SEVACARE (UK) LTD,21/03/2012,1213.88
SEVACARE (UK) LTD,21/03/2012,965.00
SHALOM FAMILY CENTRE LTD,19/03/2012,607.50
SHALOM FAMILY CENTRE LTD,19/03/2012,1080.00
SHALOM FAMILY CENTRE LTD,19/03/2012,1062.00
SHALOM FAMILY CENTRE LTD,19/03/2012,750.00
SHALOM FAMILY CENTRE LTD,19/03/2012,900.00
SHALOM FAMILY CENTRE LTD,20/03/2012,810.00
SHALOM FAMILY CENTRE LTD,20/03/2012,960.00
SHALOM FAMILY CENTRE LTD,20/03/2012,724.00
SHALOM FAMILY CENTRE LTD,20/03/2012,614.70
SHEPHERD ENGINEERING SERVICES LIMITED,16/03/2012,5707.00
SHEPHERD ENGINEERING SERVICES LIMITED,20/03/2012,5707.00
SHERLOCK CONSULTANCY LTD,09/03/2012,8943.39
SHREWSBURY HOUSE PLAYGROUP,07/03/2012,4332.00
SI PUMPS LTD,30/03/2012,948.00
SIGN 2000 LTD,13/03/2012,26196.00
SIGN 2000 LTD,13/03/2012,1498.80
SIGNAL UK LTD,05/03/2012,1111.20
SIGNAL UK LTD,13/03/2012,703.20
SIGNS PLUS LIMITED,05/03/2012,1230.00
SIGNS PLUS LIMITED,05/03/2012,852.00
SIGNS PLUS LIMITED,05/03/2012,1998.00
SIGNS PLUS LIMITED,13/03/2012,4308.00
SIGNS PLUS LIMITED,30/03/2012,4596.00
SIGNWARE,26/03/2012,4396.74
SIGNWAY SUPPLIES (DATCHET) LTD,15/03/2012,2977.30
SILVERFISH PRODUCTIONS LIMITED,22/03/2012,4080.00
SIRSIDYNIX UK,09/03/2012,4743.49
SITEXORBIS LIMITED,05/03/2012,1036.80
SKILLS TRAINING CENTRE LTD,12/03/2012,602.40
SKILLS TRAINING CENTRE LTD,12/03/2012,632.40
SKILLS TRAINING CENTRE LTD,12/03/2012,794.40
SKILLS TRAINING CENTRE LTD,23/03/2012,4470.00
SKILLS TRAINING CENTRE LTD,28/03/2012,744.00
SLIVERS OF TIME LTD,02/03/2012,18000.00
SMART COMMS LTD,09/03/2012,3008.35
SNAP SURVEYS LTD,27/03/2012,2256.00
SOLAR ELECTRONICS LTD,30/03/2012,548.74
SOUND BY DESIGN,20/03/2012,1581.60
SOUTH GLOUCESTERSHIRE COUNCIL,12/03/2012,1283.87
SOUTH OF ENGLAND FOUNDATION,30/03/2012,4860.00
SOUTH OF ENGLAND FOUNDATION,30/03/2012,6000.00
SOUTHERN ADOLESCENT CARE SERVICES LTD,02/03/2012,11392.94
SOUTHERN ADOLESCENT CARE SERVICES LTD,19/03/2012,12178.66
SOUTHERN CONTROL SERVICES,26/03/2012,2499.60
SOUTHERN GAS NETWORKS LIMITED,19/03/2012,991.20
SOVEREIGN GROUP LIMITED,16/03/2012,1366.32
SPIDER UK LTD,07/03/2012,774.00
SPM LITHOGRAPHICS LIMITED,13/03/2012,742.80
SPM LITHOGRAPHICS LIMITED,13/03/2012,690.00
SSI SCHAEFER LTD,23/03/2012,12683.58
ST GILES TRUST,23/03/2012,5000.00
ST MARKS PLAYGROUP,07/03/2012,2527.00
STANNAH LIFT SERVICES,15/03/2012,2436.00
STANNAH LIFT SERVICES,15/03/2012,1746.00
STANNAH LIFT SERVICES,20/03/2012,1068.00
STANNAH LIFT SERVICES,20/03/2012,2863.20
STANNAH LIFT SERVICES,28/03/2012,5982.00
STANNAH LIFT SERVICES,28/03/2012,6638.40
STANNAH LIFT SERVICES,30/03/2012,6070.00
STAR CARE UK LTD,27/03/2012,803.38
STAR CARE UK LTD,27/03/2012,597.38
STAR CARE UK LTD,27/03/2012,1747.50
STAR CARE UK LTD,27/03/2012,892.00
STAR CARE UK LTD,27/03/2012,518.25
STAR CARE UK LTD,27/03/2012,605.25
STAR CARE UK LTD,27/03/2012,1089.54
STAR CARE UK LTD,27/03/2012,909.50
STAR CARE UK LTD,27/03/2012,523.88
STAR DAY NURSERY,07/03/2012,2000.00
STAR DAY NURSERY,09/03/2012,10047.85
STEARN ELECTRIC COMPANY LTD,16/03/2012,618.00
STEER DAVIS GLEAVE,29/03/2012,2738.40
STOCKSIGNS LTD,07/03/2012,582.00
STOCKSIGNS LTD,29/03/2012,6526.01
STORM BUILDING LTD,20/03/2012,39877.84
STRAIGHT PLC,27/03/2012,17113.06
STRAIGHT PLC,28/03/2012,17113.06
STREETWISE EDUCATION C/O ASPIRE CARE SOLUTIONS LTD,26/03/2012,790.00
STRUCTURAL SOILS LTD,14/03/2012,3746.64
SUPREME CARE SERVICES LTD,27/03/2012,972.00
SUPREME CARE SERVICES LTD,27/03/2012,713.25
SUPREME CARE SERVICES LTD,27/03/2012,604.73
SUPREME CARE SERVICES LTD,27/03/2012,518.25
SUPREME CARE SERVICES LTD,27/03/2012,1947.50
SUPREME CARE SERVICES LTD,27/03/2012,553.90
SUPREME CARE SERVICES LTD,27/03/2012,1644.46
SUPREME CARE SERVICES LTD,27/03/2012,863.75
SUPREME CARE SERVICES LTD,27/03/2012,1774.75
SUPREME CARE SERVICES LTD,27/03/2012,1759.00
SUPREME CARE SERVICES LTD,27/03/2012,534.00
SUPREME CARE SERVICES LTD,27/03/2012,623.73
SUPREME CARE SERVICES LTD,27/03/2012,2481.50
SUPREME CARE SERVICES LTD,27/03/2012,1759.00
SUPREME CARE SERVICES LTD,27/03/2012,793.23
SUPREME CARE SERVICES LTD,27/03/2012,1019.00
SUPREME CARE SERVICES LTD,27/03/2012,853.38
SURREY BLIND & CURTAIN CO LTD,16/03/2012,607.20
SWEETT (UK) LTD,13/03/2012,6537.00
SWEETT (UK) LTD,15/03/2012,1980.00
SWEETT (UK) LTD,15/03/2012,3000.00
SWEETT (UK) LTD,15/03/2012,6000.00
SWEETT (UK) LTD,15/03/2012,4800.00
SWEETT (UK) LTD,15/03/2012,3300.00
SWEETT (UK) LTD,15/03/2012,900.00
SWEETT (UK) LTD,15/03/2012,13098.00
SWEETT (UK) LTD,16/03/2012,6300.00
SWEETT (UK) LTD,16/03/2012,1092.72
SWEETT (UK) LTD,19/03/2012,7800.00
SWEETT (UK) LTD,20/03/2012,6600.00
SWEETT (UK) LTD,19/03/2012,3600.00
SWEETT (UK) LTD,20/03/2012,5595.00
SWEETT (UK) LTD,26/03/2012,1200.00
SWEETT (UK) LTD,23/03/2012,2817.35
SWEETT (UK) LTD,30/03/2012,5100.00
SWEETT (UK) LTD,30/03/2012,2400.00
SWEETT (UK) LTD,30/03/2012,3600.00
SWEETT (UK) LTD,30/03/2012,2400.00
SWEETT (UK) LTD,30/03/2012,6300.00
SWEETT (UK) LTD,30/03/2012,4500.00
SWEETT (UK) LTD,30/03/2012,7057.68
SWEETT (UK) LTD,30/03/2012,2400.00
SYMANTEC LTD,16/03/2012,1295.00
SYNETRIX LIMITED,06/03/2012,662.48
SYNETRIX LIMITED,06/03/2012,682.21
SYNETRIX LIMITED,06/03/2012,962.36
SYNETRIX LIMITED,06/03/2012,1016.93
SYNETRIX LIMITED,06/03/2012,896.95
SYNETRIX LIMITED,06/03/2012,608.08
SYNETRIX LIMITED,06/03/2012,963.53
SYNETRIX LIMITED,06/03/2012,866.27
SYNETRIX LIMITED,06/03/2012,1039.02
SYNETRIX LIMITED,06/03/2012,704.89
SYNETRIX LIMITED,06/03/2012,886.62
SYNETRIX LIMITED,26/03/2012,835.57
T LOUGHMAN & CO LTD,26/03/2012,1242.88
TATTERSALL TRAINING,16/03/2012,780.00
TATTERSALL TRAINING,20/03/2012,780.00
TATTERSALL TRAINING,29/03/2012,780.00
TAVISTOCK & PORTMAN NHS TRUST,30/03/2012,6016.50
TAYLORS RECYCLING SERVICES LTD,08/03/2012,595.20
TAYLORS RECYCLING SERVICES LTD,08/03/2012,595.20
TAYLORS RECYCLING SERVICES LTD,08/03/2012,595.20
TCR TRAINING LIMITED,05/03/2012,684.00
TCR TRAINING LIMITED,05/03/2012,742.50
TCR TRAINING LIMITED,13/03/2012,684.00
TCR TRAINING LIMITED,20/03/2012,720.00
TCR TRAINING LIMITED,29/03/2012,703.50
TCR TRAINING LIMITED,29/03/2012,703.50
TCS COMPUTER SERVICES LTD,15/03/2012,1160.40
TCS COMPUTER SERVICES LTD,20/03/2012,3232.80
TCS COMPUTER SERVICES LTD,29/03/2012,3232.80
TCS COMPUTER SERVICES LTD,30/03/2012,1035.60
TEN LIFESTYLE MANAGEMENT LTD,01/03/2012,510.00
TERRY`S ALL LOCKS,29/03/2012,11765.64
THAMES REACH,01/03/2012,6980.82
THAMES WATER UTILITIES,01/03/2012,6594.66
THAMES WATER UTILITIES,02/03/2012,3067.82
THAMES WATER UTILITIES,06/03/2012,1096.34
THAMES WATER UTILITIES,07/03/2012,6600.00
THAMES WATER UTILITIES,09/03/2012,1572.14
THAMES WATER UTILITIES,14/03/2012,5270.40
THAMES WATER UTILITIES,19/03/2012,610.33
THAMES WATER UTILITIES,22/03/2012,567.09
THAMES WATER UTILITIES,22/03/2012,957.78
THAMES WATER UTILITIES,23/03/2012,605.36
THAMES WATER UTILITIES,22/03/2012,655.42
THAMES WATER UTILITIES,28/03/2012,712.41
THAMES WATER UTILITIES,29/03/2012,2046.79
THAMES WATER UTILITIES LTD,13/03/2012,1393.39
THE ASSOCIATION OF DIRECTORS OF CHILDRENS SERVICE,29/03/2012,2821.50
THE BUSINESS ACADEMY BEXLEY,06/03/2012,560.00
THE BUSINESS ACADEMY BEXLEY,28/03/2012,522.00
THE BUSINESS ACADEMY BEXLEY,28/03/2012,522.00
THE CHANGE AGENCY,15/03/2012,840.00
THE CHANGE AGENCY,26/03/2012,840.00
THE COMMUNITY COLLEGE WHITSTABLE,30/03/2012,870.00
THE COSMIC SAUSAGES,12/03/2012,2000.00
THE DATA COMPANY ID LTD,22/03/2012,564.00
THE HANDS FREE COMPANY,06/03/2012,1920.00
THE HOLMES CARE LTD T/A CRANHAM COURT NURSING HOME,26/03/2012,2254.14
THE KIDS WORKSHOP LTD,27/03/2012,722.00
THE KIDS WORKSHOP LTD,27/03/2012,1323.67
THE LAW SOCIETY RECEIPTS,19/03/2012,8784.00
THE LIFE CHANNEL GROUP LTD,14/03/2012,1800.00
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,617.11
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,781.27
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,524.18
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,541.10
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,519.55
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,519.55
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,596.36
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,555.56
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,596.36
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,596.36
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,596.36
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,505.10
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE LONDON APPRENTICESHIP COMPANY,30/03/2012,581.90
THE NURSERY ON THE GREEN,09/03/2012,4054.34
THE OUTDOOR MEDIA CONSULTANCY,13/03/2012,1200.00
THE RIDGEWAY COMMUNITY SCHOOL,21/03/2012,696.00
THE ROTARY CLUB OF BOURNEMOUTH,13/03/2012,8226.00
THE ROYAL BANK OF SCOTLAND COM SERV LTD,07/03/2012,607.80
THE ROYAL BANK OF SCOTLAND COM SERV LTD,22/03/2012,1231.80
THE ROYAL BOROUGH OF KENSINGTON & CHELSEA,19/03/2012,15014.55
THOMPSONS,21/03/2012,57000.00
THOMPSONS,26/03/2012,13704.16
THRUST REPORTS LTD,06/03/2012,3648.00
THRUST REPORTS LTD,12/03/2012,5016.00
THRUST REPORTS LTD,12/03/2012,1596.00
TIERGLAZE LTD,02/03/2012,1014.00
TIERGLAZE LTD,23/03/2012,954.00
TIERGLAZE LTD,23/03/2012,906.00
TIMEOUT HOMES LTD,22/03/2012,18000.00
TMP (UK) LTD,09/03/2012,2466.80
TMP (UK) LTD,26/03/2012,780.00
TMP (UK) LTD,26/03/2012,780.00
TMP (UK) LTD,26/03/2012,752.81
TMP (UK) LTD,26/03/2012,3749.30
TMP (UK) LTD,26/03/2012,780.00
TMP (UK) LTD,26/03/2012,3060.00
TNT (UK) LIMITED,01/03/2012,552.65
TNT (UK) LIMITED,07/03/2012,553.51
TNT (UK) LIMITED,08/03/2012,691.58
TNT (UK) LIMITED,14/03/2012,786.40
TNT (UK) LIMITED,14/03/2012,982.00
TNT (UK) LIMITED,27/03/2012,690.88
TNT (UK) LIMITED,27/03/2012,771.78
TNT (UK) LIMITED,30/03/2012,1878.56
TNT (UK) LIMITED,30/03/2012,694.99
TNT POST LONDON LTD,15/03/2012,2207.24
TNT POST LONDON LTD,30/03/2012,2558.63
TNT POST LONDON LTD,30/03/2012,1682.94
TNT POST LONDON LTD,30/03/2012,1980.66
TNT POST LONDON LTD,30/03/2012,1720.03
TNT POST LONDON LTD,30/03/2012,1375.91
TOPCOAT CONSTRUCTION LTD,22/03/2012,52470.03
TOPCOAT CONSTRUCTION LTD,27/03/2012,1132.80
TOPS SERVICES LTD,08/03/2012,7346.40
TOPS SERVICES LTD,08/03/2012,4380.00
TOPS SERVICES LTD,29/03/2012,22200.00
TOPS SERVICES LTD,29/03/2012,22200.00
TOWERTREND LTD,01/03/2012,1815.00
TOWERTREND LTD,26/03/2012,2679.29
TOWNSEND COMMUNICATIONS LTD,13/03/2012,2397.00
TRADEACTUAL & SONS LTD,29/03/2012,840.00
TRADEACTUAL & SONS LTD,29/03/2012,1260.00
TRADEACTUAL & SONS LTD,29/03/2012,840.00
TRADEACTUAL & SONS LTD,29/03/2012,840.00
TRADEWIND RECRUITMENT,01/03/2012,1512.00
TRADEWIND RECRUITMENT,01/03/2012,1188.00
TRADEWIND RECRUITMENT,01/03/2012,504.00
TRADEWIND RECRUITMENT,01/03/2012,712.80
TRADEWIND RECRUITMENT,01/03/2012,1188.00
TRADEWIND RECRUITMENT,01/03/2012,840.00
TRADEWIND RECRUITMENT,01/03/2012,660.00
TRADEWIND RECRUITMENT,14/03/2012,1188.00
TRADEWIND RECRUITMENT,14/03/2012,672.00
TRADEWIND RECRUITMENT,14/03/2012,712.80
TRADEWIND RECRUITMENT,14/03/2012,840.00
TRADEWIND RECRUITMENT,14/03/2012,840.00
TRADEWIND RECRUITMENT,14/03/2012,1188.00
TRADEWIND RECRUITMENT,14/03/2012,660.00
TRADEWIND RECRUITMENT,14/03/2012,690.00
TRADEWIND RECRUITMENT,27/03/2012,654.00
TRADEWIND RECRUITMENT,27/03/2012,1188.00
TRADEWIND RECRUITMENT,27/03/2012,712.80
TRADEWIND RECRUITMENT,27/03/2012,672.00
TRADEWIND RECRUITMENT,27/03/2012,1188.00
TRADEWIND RECRUITMENT,27/03/2012,840.00
TRADEWIND RECRUITMENT,27/03/2012,840.00
TRANS EUROPEAN TECHNOLOGY,20/03/2012,1314.00
TRANSPORT & TRAVEL RESEARCH LTD,07/03/2012,5904.00
TRANSPORT TRADING LTD,06/03/2012,1296.96
TRANSPORT TRADING LTD,15/03/2012,1000.15
TRANSPORT TRADING LTD,16/03/2012,1166.85
TRANSPORT TRADING LTD,27/03/2012,833.21
TRANSPORT TRADING LTD,30/03/2012,788.84
TREES FOR CITIES,30/03/2012,1125.00
TRG LAW,01/03/2012,4428.24
TRG LAW,30/03/2012,1382.40
TRINITY,30/03/2012,976.00
TRINITY MIRROR PRINTING WATFORD LIMITED,05/03/2012,4217.89
TRINITY MIRROR PRINTING WATFORD LIMITED,13/03/2012,4761.89
TRINITY MIRROR PRINTING WATFORD LIMITED,13/03/2012,4217.89
TRINITY MIRROR PRINTING WATFORD LIMITED,13/03/2012,4217.89
TRINITY MIRROR PRINTING WATFORD LIMITED,29/03/2012,4217.89
TRINITY MIRROR PRINTING WATFORD LIMITED,29/03/2012,4761.89
TROWERS & HAMLINS (SERVICES),06/03/2012,10755.28
TROWERS & HAMLINS (SERVICES),07/03/2012,8429.76
TROWERS & HAMLINS (SERVICES),22/03/2012,918.54
TROWERS & HAMLINS (SERVICES),30/03/2012,1536.24
TROWERS & HAMLINS (SERVICES),30/03/2012,3670.02
TRUST THAMESMEAD HEAD OFFICE,09/03/2012,10732.77
TRUST THAMESMEAD HEAD OFFICE,28/03/2012,1054.80
TTS GROUP LTD,02/03/2012,16082.59
TTS GROUP LTD,21/03/2012,552.55
TULIPCARE,09/03/2012,793.20
TUNGATE FORMS AND LABELS LIMITED,14/03/2012,576.89
TURFLEET HIRE LTD,28/03/2012,507.60
TWOFOLD,30/03/2012,2514.24
UFTON ASSOCIATES (LOSS ADJUSTERS),14/03/2012,1042.80
UFTON ASSOCIATES (LOSS ADJUSTERS),30/03/2012,2218.40
UFTON ASSOCIATES (LOSS ADJUSTERS),30/03/2012,1962.25
UFTON ASSOCIATES (LOSS ADJUSTERS),28/03/2012,1192.80
UFTON ASSOCIATES (LOSS ADJUSTERS),28/03/2012,570.00
UFTON ASSOCIATES (LOSS ADJUSTERS),28/03/2012,760.80
UFTON ASSOCIATES (LOSS ADJUSTERS),28/03/2012,622.80
UK LASER SUPPLIES LTD,15/03/2012,2174.45
UK LASER SUPPLIES LTD,15/03/2012,3058.60
UK LASER SUPPLIES LTD,15/03/2012,1015.92
UK LASER SUPPLIES LTD,15/03/2012,531.65
UK POWER NETWORKS LIMITED,13/03/2012,1000.80
UK POWER NETWORKS LIMITED,22/03/2012,816.00
UK POWER NETWORKS LIMITED,26/03/2012,1489.20
UK POWER NETWORKS LIMITED,26/03/2012,1810.80
UK POWER NETWORKS LIMITED,27/03/2012,1489.20
UK POWER NETWORKS LIMITED,30/03/2012,2448.00
ULVERSCROFT LARGE PRINT BOOKS LIMITED,13/03/2012,557.34
ULVERSCROFT LARGE PRINT BOOKS LIMITED,13/03/2012,615.80
UNDER FIVES CRECHE PROJECT,09/03/2012,1350.00
UNDER FIVES CRECHE PROJECT,09/03/2012,3610.00
UNDER FIVES CRECHE PROJECT,13/03/2012,4188.00
UNDER FIVES CRECHE PROJECT,20/03/2012,735.00
UNDER FIVES CRECHE PROJECT,20/03/2012,787.50
UNDER FIVES CRECHE PROJECT,28/03/2012,2940.60
UNDER FIVES CRECHE PROJECT,30/03/2012,892.50
UNDER FIVES CRECHE PROJECT,30/03/2012,574.46
UNDERCOVER EVENTS LTD,26/03/2012,11997.60
UNDERCOVER EVENTS LTD,29/03/2012,3029.28
UNDERCOVER EVENTS LTD,29/03/2012,3214.08
UNDERCOVER EVENTS LTD,30/03/2012,8199.12
UNIQUE OFFICE SOLUTIONS LIMITED,29/03/2012,702.00
URBAN IQ LTD,19/03/2012,1316.25
URBAN IQ LTD,19/03/2012,2531.24
URBAN LAND MANAGEMENT,26/03/2012,1154.44
VAISALA LTD,30/03/2012,7038.00
VAL AND DIANE INDEPENDENT CATERERS,14/03/2012,782.50
VEOLIA ES (UK) LTD,29/03/2012,327924.97
VEOLIA ES (UK) LTD,29/03/2012,318024.24
VEOLIA ES (UK) LTD,29/03/2012,298352.53
VEOLIA ES (UK) LTD,30/03/2012,257964.54
VEOLIA ES (UK) LTD,30/03/2012,231966.46
VILLAGE NURSERIES LIMITED,09/03/2012,11046.60
VISUAL UK LTD,19/03/2012,3371.88
VOLKERHIGHWAYS LTD,01/03/2012,322264.68
VOLKERHIGHWAYS LTD,07/03/2012,3293.14
VOLKERHIGHWAYS LTD,29/03/2012,488187.60
VOLKERHIGHWAYS LTD,29/03/2012,440258.40
VOLUNTEERS CENTRE GREENWICH,07/03/2012,20500.00
VOLUNTEERS CENTRE GREENWICH,29/03/2012,9999.00
W J KING LIMITED,21/03/2012,1256.49
WALLACE CAMERON & CO LTD,01/03/2012,888.47
WATERMAN TRANSPORT & DEVELOPMENT LTD,15/03/2012,6408.00
WATMORES SOLICITORS,07/03/2012,2834.87
WATMORES SOLICITORS,07/03/2012,1948.80
WATMORES SOLICITORS,22/03/2012,5524.80
WATMORES SOLICITORS,26/03/2012,1461.60
WATMORES SOLICITORS,27/03/2012,3276.00
WEATHERLEY FENCING CONT LTD,05/03/2012,1469.84
WEATHERLEY FENCING CONT LTD,21/03/2012,780.00
WEATHERLEY FENCING CONT LTD,23/03/2012,10200.00
WEATHERLEY FENCING CONT LTD,29/03/2012,1740.00
WEBCREDIBLE LIMITED,05/03/2012,7200.00
WELLOW BUSINESS SERVICES LTD,15/03/2012,987.01
WELLOW BUSINESS SERVICES LTD,27/03/2012,1060.16
WELLOW BUSINESS SERVICES LTD,29/03/2012,525.00
WELLOW BUSINESS SERVICES LTD,30/03/2012,1348.94
WELOME HOUSE RESIDENTIAL CARE HOMES,26/03/2012,1960.00
WHYTE & CO,12/03/2012,1074.38
WHYTE & CO,19/03/2012,758.24
WHYTE & CO,30/03/2012,565.87
WICKSTEED LEISURE LIMITED,01/03/2012,3076.80
WICKSTEED LEISURE LIMITED,01/03/2012,3799.20
WICKSTEED LEISURE LIMITED,01/03/2012,2050.80
WICKSTEED LEISURE LIMITED,19/03/2012,3343.20
WICKSTEED LEISURE LIMITED,26/03/2012,531.22
WIGAN COUNCIL,26/03/2012,1007.65
WIL BULMAN,12/03/2012,500.00
WILKS HEAD AND EVE,29/03/2012,1440.00
WILLOW PARK MONTESSORI NURSERY,09/03/2012,6738.70
WIMPY,16/03/2012,25000.00
WING PARKING LTD,16/03/2012,1530.00
WING SECURITY,19/03/2012,531.00
WITTY DAY NURSERY LIMITED,09/03/2012,2166.00
WIZE UP,09/03/2012,1430.00
WIZE UP,09/03/2012,1430.00
WIZE UP,09/03/2012,1430.00
WIZE UP,09/03/2012,1430.00
WIZE UP,09/03/2012,1430.00
WIZE UP,09/03/2012,1560.00
WIZE UP,12/03/2012,650.00
WIZE UP,12/03/2012,1690.00
WIZE UP,19/03/2012,650.00
WIZE UP,19/03/2012,1430.00
WIZE UP,19/03/2012,1690.00
WIZE UP,19/03/2012,520.00
WIZE UP,19/03/2012,1430.00
WIZE UP,19/03/2012,1430.00
WIZE UP,19/03/2012,780.00
WIZE UP,19/03/2012,1430.00
WIZE UP,19/03/2012,1430.00
WIZE UP,19/03/2012,1170.00
WIZE UP,30/03/2012,1430.00
WIZE UP,30/03/2012,1040.00
WIZE UP,30/03/2012,1625.00
WOLSELEY UK LTD (VARIOUS SUPPLIES),08/03/2012,730.04
WOLSELEY UK LTD (VARIOUS SUPPLIES),01/03/2012,4184.27
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,917.99
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,814.48
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,790.36
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,2996.72
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,700.73
WOLSELEY UK LTD (VARIOUS SUPPLIES),06/03/2012,605.64
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,215165.17
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/03/2012,12801.53
WOLSELEY UK LTD (VARIOUS SUPPLIES),07/03/2012,3073.20
WOLSELEY UK LTD (VARIOUS SUPPLIES),12/03/2012,632.44
WOLSELEY UK LTD (VARIOUS SUPPLIES),12/03/2012,613.88
WOLSELEY UK LTD (VARIOUS SUPPLIES),12/03/2012,520.94
WOLSELEY UK LTD (VARIOUS SUPPLIES),12/03/2012,681.78
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,917.08
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,968.77
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,559.57
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,713.63
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,794.82
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,579.67
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,721.61
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,751.25
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,656.08
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,668.08
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,698.15
WOLSELEY UK LTD (VARIOUS SUPPLIES),15/03/2012,654.46
WOLSELEY UK LTD (VARIOUS SUPPLIES),16/03/2012,511.39
WOLSELEY UK LTD (VARIOUS SUPPLIES),16/03/2012,1025.53
WOLSELEY UK LTD (VARIOUS SUPPLIES),16/03/2012,1199.52
WOLSELEY UK LTD (VARIOUS SUPPLIES),30/03/2012,1233.36
WOLSELEY UK LTD (VARIOUS SUPPLIES),22/03/2012,504.00
WOLSELEY UK LTD (VARIOUS SUPPLIES),20/03/2012,12801.53
