Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177793,4.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Basic Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177513,337.07,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Basic Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177514,27.76,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Basic Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177515,3212.09,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Basic Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177516,491.73,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Sponsors Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177547,5042.06,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,178348,1010119.86,,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Professional Subscriptions - Gateway to Global Growth,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,178340,120.00,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Great Campaign Events,UK Trade and Investments - Marketing & Communications,MINDSHARE MEDIA UK LTD,178329,38086.00,,WC2H 8AR,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177507,2965.59,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177510,60295.83,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177511,28825.85,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177519,542.58,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177524,133.65,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177525,54.56,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177528,294.64,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177529,3290.14,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177540,222.97,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177541,504.37,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177542,1193.02,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177543,488.53,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177997,8529.26,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,178334,129283.11,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,178334,5275.27,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Catering - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,DAMSON MEDIA CITY LTD,178350,1320.00,,M50 2EQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177505,339.30,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177517,334.21,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177521,174.57,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177526,1329.41,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177527,118.03,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177549,10.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177549,-10.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177549,10.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177550,31.93,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177551,13.68,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177552,2.14,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177554,117.74,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177555,122.94,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177556,22.67,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Emerging Markets (Autumn Statement),UK Trade and Investments - Investment Development,SPARK DIGITAL LLP T/A FAZELEY EVENTS,178332,4927.68,,B5 5SE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Scheme Management Charges - Investment - Enablers (Autumn Statement),UK Trade and Investments - Investment Development,ADECCO UK LTD,178310,814.28,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Entrepreneurs Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177522,1413.20,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Investment - Entrepreneurs Markets (Autumn Statement),UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177523,367.85,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Scheme Management Charges - Investment - Entrepreneurs Markets (Autumn Statement),UK Trade and Investments - Investment Development,ADECCO UK LTD,178308,335.02,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Scheme Management Charges - Investment - Entrepreneurs Markets (Autumn Statement),UK Trade and Investments - Investment Development,ADECCO UK LTD,178314,1271.38,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177530,1276.53,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177531,481.52,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177535,176.06,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177538,133.18,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177548,0.62,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177553,2137.86,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177557,345.84,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177558,53.42,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177559,485.42,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177560,939.55,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177566,3945.81,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177568,2301.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177996,402.67,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Travel and Subsistence O'seas - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177512,368.99,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177563,322.30,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177564,322.30,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,APPETITE CONSULTANCY LTD,178319,8000.00,,W1W 5PA,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,178328,295.00,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,178335,75.00,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,178336,112.50,,RM7 7HL,,,,Programme
