Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Belfast East,N06000001,2003,Females,19,516
Belfast East,N06000001,2003,Females,20,516
Belfast East,N06000001,2003,Females,21,435
Belfast East,N06000001,2003,Females,22,445
Belfast East,N06000001,2003,Females,23,476
Belfast East,N06000001,2003,Females,24,514
Belfast East,N06000001,2003,Females,25,553
Belfast East,N06000001,2003,Females,26,521
Belfast East,N06000001,2003,Females,27,562
Belfast East,N06000001,2003,Females,28,610
Belfast East,N06000001,2003,Females,29,620
Belfast East,N06000001,2003,Females,30,654
Belfast East,N06000001,2003,Females,31,633
Belfast East,N06000001,2003,Females,32,691
Belfast East,N06000001,2003,Females,33,712
Belfast East,N06000001,2003,Females,34,706
Belfast East,N06000001,2003,Females,35,670
Belfast East,N06000001,2003,Females,36,777
Belfast East,N06000001,2003,Females,37,727
Belfast East,N06000001,2003,Females,38,754
Belfast East,N06000001,2003,Females,39,728
Belfast East,N06000001,2003,Females,40,675
Belfast East,N06000001,2003,Females,41,688
Belfast East,N06000001,2003,Females,42,727
Belfast East,N06000001,2003,Females,43,669
Belfast East,N06000001,2003,Females,44,674
Belfast East,N06000001,2003,Females,45,635
Belfast East,N06000001,2003,Females,46,634
Belfast East,N06000001,2003,Females,47,633
Belfast East,N06000001,2003,Females,48,542
Belfast East,N06000001,2003,Females,49,531
Belfast East,N06000001,2003,Females,50,537
Belfast East,N06000001,2003,Females,51,502
Belfast East,N06000001,2003,Females,52,502
Belfast East,N06000001,2003,Females,53,488
Belfast East,N06000001,2003,Females,54,487
Belfast East,N06000001,2003,Females,55,501
Belfast East,N06000001,2003,Females,56,574
Belfast East,N06000001,2003,Females,57,483
Belfast East,N06000001,2003,Females,58,504
Belfast East,N06000001,2003,Females,59,543
Belfast East,N06000001,2003,Females,60,549
Belfast East,N06000001,2003,Females,61,476
Belfast East,N06000001,2003,Females,62,431
Belfast East,N06000001,2003,Females,63,444
Belfast East,N06000001,2003,Females,64,463
Belfast East,N06000001,2003,Females,65,461
Belfast East,N06000001,2003,Females,66,461
Belfast East,N06000001,2003,Females,67,486
Belfast East,N06000001,2003,Females,68,457
Belfast East,N06000001,2003,Females,69,429
Belfast East,N06000001,2003,Females,70,456
Belfast East,N06000001,2003,Females,71,462
Belfast East,N06000001,2003,Females,72,515
Belfast East,N06000001,2003,Females,73,514
Belfast East,N06000001,2003,Females,74,466
Belfast East,N06000001,2003,Females,75,425
Belfast East,N06000001,2003,Females,76,469
Belfast East,N06000001,2003,Females,77,456
Belfast East,N06000001,2003,Females,78,410
Belfast East,N06000001,2003,Females,79,436
Belfast East,N06000001,2003,Females,80,389
Belfast East,N06000001,2003,Females,81,398
Belfast East,N06000001,2003,Females,82,362
Belfast East,N06000001,2003,Females,83,324
Belfast East,N06000001,2003,Females,84,250
Belfast East,N06000001,2003,Females,85,218
Belfast East,N06000001,2003,Females,86,215
Belfast East,N06000001,2003,Females,87,167
Belfast East,N06000001,2003,Females,88,174
Belfast East,N06000001,2003,Females,89,132
Belfast East,N06000001,2003,Females,90,507
Belfast East,N06000001,2003,Males,0,531
Belfast East,N06000001,2003,Males,1,484
Belfast East,N06000001,2003,Males,2,408
Belfast East,N06000001,2003,Males,3,492
Belfast East,N06000001,2003,Males,4,580
Belfast East,N06000001,2003,Males,5,507
Belfast East,N06000001,2003,Males,6,559
Belfast East,N06000001,2003,Males,7,560
Belfast East,N06000001,2003,Males,8,537
Belfast East,N06000001,2003,Males,9,545
Belfast East,N06000001,2003,Males,10,566
Belfast East,N06000001,2003,Males,11,643
Belfast East,N06000001,2003,Males,12,591
Belfast East,N06000001,2003,Males,13,623
Belfast East,N06000001,2003,Males,14,570
Belfast East,N06000001,2003,Males,15,603
Belfast East,N06000001,2003,Males,16,609
Belfast East,N06000001,2003,Males,17,582
Belfast East,N06000001,2003,Males,18,536
Belfast East,N06000001,2003,Males,19,515
Belfast East,N06000001,2003,Males,20,570
Belfast East,N06000001,2003,Males,21,538
Belfast East,N06000001,2003,Males,22,486
Belfast East,N06000001,2003,Males,23,467
Belfast East,N06000001,2003,Males,24,441
Belfast East,N06000001,2003,Males,25,426
Belfast East,N06000001,2003,Males,26,440
Belfast East,N06000001,2003,Males,27,519
Belfast East,N06000001,2003,Males,28,565
Belfast East,N06000001,2003,Males,29,567
Belfast East,N06000001,2003,Males,30,606
Belfast East,N06000001,2003,Males,31,605
Belfast East,N06000001,2003,Males,32,667
Belfast East,N06000001,2003,Males,33,634
Belfast East,N06000001,2003,Males,34,633
Belfast East,N06000001,2003,Males,35,647
Belfast East,N06000001,2003,Males,36,669
Belfast East,N06000001,2003,Males,37,709
Belfast East,N06000001,2003,Males,38,691
Belfast East,N06000001,2003,Males,39,711
Belfast East,N06000001,2003,Males,40,643
Belfast East,N06000001,2003,Males,41,636
Belfast East,N06000001,2003,Males,42,652
Belfast East,N06000001,2003,Males,43,659
Belfast East,N06000001,2003,Males,44,579
Belfast East,N06000001,2003,Males,45,612
Belfast East,N06000001,2003,Males,46,570
Belfast East,N06000001,2003,Males,47,565
Belfast East,N06000001,2003,Males,48,517
Belfast East,N06000001,2003,Males,49,551
Belfast East,N06000001,2003,Males,50,555
Belfast East,N06000001,2003,Males,51,520
Belfast East,N06000001,2003,Males,52,487
Belfast East,N06000001,2003,Males,53,487
Belfast East,N06000001,2003,Males,54,460
Belfast East,N06000001,2003,Males,55,480
Belfast East,N06000001,2003,Males,56,502
Belfast East,N06000001,2003,Males,57,472
Belfast East,N06000001,2003,Males,58,450
Belfast East,N06000001,2003,Males,59,444
Belfast East,N06000001,2003,Males,60,492
Belfast East,N06000001,2003,Males,61,451
Belfast East,N06000001,2003,Males,62,368
Belfast East,N06000001,2003,Males,63,388
Belfast East,N06000001,2003,Males,64,433
Belfast East,N06000001,2003,Males,65,418
Belfast East,N06000001,2003,Males,66,373
Belfast East,N06000001,2003,Males,67,359
Belfast East,N06000001,2003,Males,68,323
Belfast East,N06000001,2003,Males,69,342
Belfast East,N06000001,2003,Males,70,344
Belfast East,N06000001,2003,Males,71,345
Belfast East,N06000001,2003,Males,72,343
Belfast East,N06000001,2003,Males,73,337
Belfast East,N06000001,2003,Males,74,295
Belfast East,N06000001,2003,Males,75,284
Belfast East,N06000001,2003,Males,76,301
Belfast East,N06000001,2003,Males,77,293
Belfast East,N06000001,2003,Males,78,277
Belfast East,N06000001,2003,Males,79,239
Belfast East,N06000001,2003,Males,80,222
Belfast East,N06000001,2003,Males,81,205
Belfast East,N06000001,2003,Males,82,181
Belfast East,N06000001,2003,Males,83,198
Belfast East,N06000001,2003,Males,84,130
Belfast East,N06000001,2003,Males,85,107
Belfast East,N06000001,2003,Males,86,74
Belfast East,N06000001,2003,Males,87,74
Belfast East,N06000001,2003,Males,88,71
Belfast East,N06000001,2003,Males,89,62
Belfast East,N06000001,2003,Males,90,134
Belfast East,N06000001,2004,All People,0,1034
Belfast East,N06000001,2004,All People,1,964
Belfast East,N06000001,2004,All People,2,940
Belfast East,N06000001,2004,All People,3,823
Belfast East,N06000001,2004,All People,4,984
Belfast East,N06000001,2004,All People,5,1102
Belfast East,N06000001,2004,All People,6,1053
Belfast East,N06000001,2004,All People,7,1117
Belfast East,N06000001,2004,All People,8,1053
Belfast East,N06000001,2004,All People,9,1055
Belfast East,N06000001,2004,All People,10,1079
Belfast East,N06000001,2004,All People,11,1116
Belfast East,N06000001,2004,All People,12,1190
Belfast East,N06000001,2004,All People,13,1170
Belfast East,N06000001,2004,All People,14,1180
Belfast East,N06000001,2004,All People,15,1140
Belfast East,N06000001,2004,All People,16,1145
Belfast East,N06000001,2004,All People,17,1200
Belfast East,N06000001,2004,All People,18,1162
Belfast East,N06000001,2004,All People,19,1043
Belfast East,N06000001,2004,All People,20,1105
Belfast East,N06000001,2004,All People,21,1070
Belfast East,N06000001,2004,All People,22,960
Belfast East,N06000001,2004,All People,23,960
Belfast East,N06000001,2004,All People,24,1002
Belfast East,N06000001,2004,All People,25,1044
Belfast East,N06000001,2004,All People,26,1004
Belfast East,N06000001,2004,All People,27,1021
Belfast East,N06000001,2004,All People,28,1134
Belfast East,N06000001,2004,All People,29,1196
Belfast East,N06000001,2004,All People,30,1209
Belfast East,N06000001,2004,All People,31,1289
Belfast East,N06000001,2004,All People,32,1263
Belfast East,N06000001,2004,All People,33,1359
Belfast East,N06000001,2004,All People,34,1338
Belfast East,N06000001,2004,All People,35,1336
Belfast East,N06000001,2004,All People,36,1311
Belfast East,N06000001,2004,All People,37,1446
Belfast East,N06000001,2004,All People,38,1444
Belfast East,N06000001,2004,All People,39,1436
Belfast East,N06000001,2004,All People,40,1415
Belfast East,N06000001,2004,All People,41,1323
Belfast East,N06000001,2004,All People,42,1327
Belfast East,N06000001,2004,All People,43,1370
Belfast East,N06000001,2004,All People,44,1306
Belfast East,N06000001,2004,All People,45,1224
Belfast East,N06000001,2004,All People,46,1226
Belfast East,N06000001,2004,All People,47,1197
Belfast East,N06000001,2004,All People,48,1181
Belfast East,N06000001,2004,All People,49,1055
Belfast East,N06000001,2004,All People,50,1069
Belfast East,N06000001,2004,All People,51,1058
Belfast East,N06000001,2004,All People,52,1005
Belfast East,N06000001,2004,All People,53,972
Belfast East,N06000001,2004,All People,54,955
Belfast East,N06000001,2004,All People,55,937
Belfast East,N06000001,2004,All People,56,969
Belfast East,N06000001,2004,All People,57,1055
Belfast East,N06000001,2004,All People,58,935
Belfast East,N06000001,2004,All People,59,951
Belfast East,N06000001,2004,All People,60,978
Belfast East,N06000001,2004,All People,61,1017
Belfast East,N06000001,2004,All People,62,911
Belfast East,N06000001,2004,All People,63,788
Belfast East,N06000001,2004,All People,64,813
Belfast East,N06000001,2004,All People,65,878
Belfast East,N06000001,2004,All People,66,855
Belfast East,N06000001,2004,All People,67,820
Belfast East,N06000001,2004,All People,68,818
Belfast East,N06000001,2004,All People,69,760
Belfast East,N06000001,2004,All People,70,747
Belfast East,N06000001,2004,All People,71,783
Belfast East,N06000001,2004,All People,72,780
Belfast East,N06000001,2004,All People,73,832
Belfast East,N06000001,2004,All People,74,822
Belfast East,N06000001,2004,All People,75,723
Belfast East,N06000001,2004,All People,76,674
Belfast East,N06000001,2004,All People,77,729
Belfast East,N06000001,2004,All People,78,716
Belfast East,N06000001,2004,All People,79,657
Belfast East,N06000001,2004,All People,80,645
Belfast East,N06000001,2004,All People,81,559
Belfast East,N06000001,2004,All People,82,561
Belfast East,N06000001,2004,All People,83,492
Belfast East,N06000001,2004,All People,84,467
Belfast East,N06000001,2004,All People,85,341
Belfast East,N06000001,2004,All People,86,281
Belfast East,N06000001,2004,All People,87,249
Belfast East,N06000001,2004,All People,88,203
Belfast East,N06000001,2004,All People,89,212
Belfast East,N06000001,2004,All People,90,637
Belfast East,N06000001,2004,Females,0,486
Belfast East,N06000001,2004,Females,1,461
Belfast East,N06000001,2004,Females,2,463
Belfast East,N06000001,2004,Females,3,403
Belfast East,N06000001,2004,Females,4,496
Belfast East,N06000001,2004,Females,5,529
Belfast East,N06000001,2004,Females,6,534
Belfast East,N06000001,2004,Females,7,559
Belfast East,N06000001,2004,Females,8,498
Belfast East,N06000001,2004,Females,9,514
Belfast East,N06000001,2004,Females,10,543
Belfast East,N06000001,2004,Females,11,556
Belfast East,N06000001,2004,Females,12,555
Belfast East,N06000001,2004,Females,13,579
Belfast East,N06000001,2004,Females,14,564
Belfast East,N06000001,2004,Females,15,583
Belfast East,N06000001,2004,Females,16,556
Belfast East,N06000001,2004,Females,17,597
Belfast East,N06000001,2004,Females,18,581
Belfast East,N06000001,2004,Females,19,524
Belfast East,N06000001,2004,Females,20,553
Belfast East,N06000001,2004,Females,21,512
Belfast East,N06000001,2004,Females,22,442
Belfast East,N06000001,2004,Females,23,476
Belfast East,N06000001,2004,Females,24,509
Belfast East,N06000001,2004,Females,25,565
Belfast East,N06000001,2004,Females,26,573
Belfast East,N06000001,2004,Females,27,568
Belfast East,N06000001,2004,Females,28,600
Belfast East,N06000001,2004,Females,29,611
Belfast East,N06000001,2004,Females,30,620
Belfast East,N06000001,2004,Females,31,675
Belfast East,N06000001,2004,Females,32,642
Belfast East,N06000001,2004,Females,33,681
Belfast East,N06000001,2004,Females,34,705
Belfast East,N06000001,2004,Females,35,703
Belfast East,N06000001,2004,Females,36,663
Belfast East,N06000001,2004,Females,37,774
Belfast East,N06000001,2004,Females,38,735
Belfast East,N06000001,2004,Females,39,750
Belfast East,N06000001,2004,Females,40,714
Belfast East,N06000001,2004,Females,41,678
Belfast East,N06000001,2004,Females,42,683
Belfast East,N06000001,2004,Females,43,722
Belfast East,N06000001,2004,Females,44,661
Belfast East,N06000001,2004,Females,45,660
Belfast East,N06000001,2004,Females,46,618
Belfast East,N06000001,2004,Females,47,630
Belfast East,N06000001,2004,Females,48,622
Belfast East,N06000001,2004,Females,49,538
Belfast East,N06000001,2004,Females,50,526
Belfast East,N06000001,2004,Females,51,519
Belfast East,N06000001,2004,Females,52,490
Belfast East,N06000001,2004,Females,53,485
Belfast East,N06000001,2004,Females,54,478
Belfast East,N06000001,2004,Females,55,482
Belfast East,N06000001,2004,Females,56,493
Belfast East,N06000001,2004,Females,57,561
Belfast East,N06000001,2004,Females,58,479
Belfast East,N06000001,2004,Females,59,501
Belfast East,N06000001,2004,Females,60,530
Belfast East,N06000001,2004,Females,61,538
Belfast East,N06000001,2004,Females,62,471
Belfast East,N06000001,2004,Females,63,428
Belfast East,N06000001,2004,Females,64,432
Belfast East,N06000001,2004,Females,65,456
Belfast East,N06000001,2004,Females,66,453
Belfast East,N06000001,2004,Females,67,462
Belfast East,N06000001,2004,Females,68,469
Belfast East,N06000001,2004,Females,69,444
Belfast East,N06000001,2004,Females,70,417
Belfast East,N06000001,2004,Females,71,445
Belfast East,N06000001,2004,Females,72,452
Belfast East,N06000001,2004,Females,73,505
Belfast East,N06000001,2004,Females,74,504
Belfast East,N06000001,2004,Females,75,446
Belfast East,N06000001,2004,Females,76,413
Belfast East,N06000001,2004,Females,77,450
Belfast East,N06000001,2004,Females,78,440
Belfast East,N06000001,2004,Females,79,396
Belfast East,N06000001,2004,Females,80,421
Belfast East,N06000001,2004,Females,81,360
Belfast East,N06000001,2004,Females,82,374
Belfast East,N06000001,2004,Females,83,327
Belfast East,N06000001,2004,Females,84,288
Belfast East,N06000001,2004,Females,85,225
Belfast East,N06000001,2004,Females,86,194
Belfast East,N06000001,2004,Females,87,193
Belfast East,N06000001,2004,Females,88,148
Belfast East,N06000001,2004,Females,89,158
Belfast East,N06000001,2004,Females,90,489
Belfast East,N06000001,2004,Males,0,548
Belfast East,N06000001,2004,Males,1,503
Belfast East,N06000001,2004,Males,2,477
Belfast East,N06000001,2004,Males,3,420
Belfast East,N06000001,2004,Males,4,488
Belfast East,N06000001,2004,Males,5,573
Belfast East,N06000001,2004,Males,6,519
Belfast East,N06000001,2004,Males,7,558
Belfast East,N06000001,2004,Males,8,555
Belfast East,N06000001,2004,Males,9,541
Belfast East,N06000001,2004,Males,10,536
Belfast East,N06000001,2004,Males,11,560
Belfast East,N06000001,2004,Males,12,635
Belfast East,N06000001,2004,Males,13,591
Belfast East,N06000001,2004,Males,14,616
Belfast East,N06000001,2004,Males,15,557
Belfast East,N06000001,2004,Males,16,589
Belfast East,N06000001,2004,Males,17,603
Belfast East,N06000001,2004,Males,18,581
Belfast East,N06000001,2004,Males,19,519
Belfast East,N06000001,2004,Males,20,552
Belfast East,N06000001,2004,Males,21,558
Belfast East,N06000001,2004,Males,22,518
Belfast East,N06000001,2004,Males,23,484
Belfast East,N06000001,2004,Males,24,493
Belfast East,N06000001,2004,Males,25,479
Belfast East,N06000001,2004,Males,26,431
Belfast East,N06000001,2004,Males,27,453
Belfast East,N06000001,2004,Males,28,534
Belfast East,N06000001,2004,Males,29,585
Belfast East,N06000001,2004,Males,30,589
Belfast East,N06000001,2004,Males,31,614
