Newcastle City Council Invoices over £500 paid in July 2010,,,,,,

Directorate,Service Area,Payment Date,Supplier Name,Internal Ref,Capital/ Revenue,Grand Total
Chief Executives,CXO U&E Policy          ,11/07/10,ARCHER DESIGNS,4733545,Revenue,1004.97
Chief Executives,CXO U&E Policy          ,19/07/10,B & Q PLC,4742722,Revenue,721.08,
Chief Executives,CXO U&E Policy          ,25/07/10,B & Q PLC,4750674,Revenue,682.84,
Chief Executives,CXO U&E Policy          ,14/07/10,BOOM CREATIVE CONSULTANTS LTD,4737953,Revenue,871.00,
Chief Executives,CXO U&E Policy          ,30/06/10,BRITISH GAS TRADING LTD,4721308,Revenue,733.00,
Chief Executives,CXO U&E Policy          ,08/07/10,HEATON CATERING EQUIPMENT LTD,4731735,Revenue,820.75,
Chief Executives,CXO U&E Policy          ,11/07/10,N POWER NORTHERN LTD,4733575,Revenue,777.11,
Chief Executives,CXO U&E Policy          ,11/07/10,N POWER NORTHERN LTD,4733577,Revenue,729.15,
Chief Executives,CXO U&E Policy          ,11/07/10,N POWER NORTHERN LTD,4733578,Revenue,792.21,
Chief Executives,CXO U&E Policy          ,04/07/10,N POWER NORTHERN LTD,4723308,Revenue,904.08,
Chief Executives,CXO U&E Policy          ,04/07/10,N POWER NORTHERN LTD,4723329,Revenue,1785.10,
Chief Executives,CXO U&E Policy          ,04/07/10,N POWER NORTHERN LTD,4723330,Revenue,1553.27,
Chief Executives,CXO U&E Policy          ,14/07/10,NECCHI UK,4738041,Revenue,1434.00,
Chief Executives,CXO U&E Policy          ,18/07/10,R H COMMUNICATIONS,4741373,Revenue,635.70,
Chief Executives,CXO U&E Policy          ,11/07/10,Redacted Personal Data,4733546,Revenue,1312.46,
Chief Executives,CXO U&E Policy          ,28/07/10,Redacted Personal Data,4756133,Revenue,1509.17,
Chief Executives,CXO U&E Policy          ,04/07/10,Redacted Personal Data,4723382,Revenue,1351.01,grant
Chief Executives,CXO U&E Policy          ,25/07/10,Redacted Personal Data,4750714,Revenue,1420.00
Chief Executives,CXO U&E Policy          ,28/07/10,Redacted Personal Data,4756132,Revenue,1340.98
Chief Executives,CXO U&E Policy          ,15/07/10,Redacted Personal Data,4739658,Revenue,716.47
Chief Executives,CXO U&E Policy          ,04/07/10,WAREHOUSE EXPRESS,4715019,Revenue,758.99
Chief Executives,CXO U&E Policy          ,08/07/10,WICKES,4731732,Revenue,1099.56
Chief Executives,CXO U&E Policy          ,14/07/10,WINDOW CLEANING WAREHOUSE LTD,4738500,Revenue,1464.56
Chief Executives,CXO U&E Policy          ,14/07/10,WOW FACTOR EUROPE LTD,4738042,Revenue,558.50
Chief Executives,CXO U&E Policy             ,22/07/10,BELL DECORATING GROUP,4731089,Revenue,639.29
Chief Executives,CXO U&E Policy             ,29/07/10,DOUGAL & RAILTON LTD,4738563,Revenue,970.83
Chief Executives,CXO U&E Policy             ,21/07/10,DOUGAL & RAILTON LTD,4726156,Revenue,519.45
Chief Executives,CXO U&E Policy             ,28/07/10,NE IT SOLUTIONS LTD,4734365,Revenue,970.00
Chief Executives,CXO U&E Policy             ,29/07/10,SHIELLS CARPET SERVICES,4758278,Revenue,861.90
Chief Executives,CXO U&E Policy             ,14/07/10,WALKERS,4738711,Revenue,775.00
Chief Executives,Kenton AE               ,15/07/10,NEOPOST-CREDIFON ACCOUNTS,4739852,Revenue,1000.00
Chief Executives,Kenton AE               ,05/07/10,Redacted Personal Data,4726883,Revenue,2016.56
Chief Executives,Learning City              ,05/07/10,CANON UK  LTD,4695565,Revenue,1000.00
Chief Executives,Learning City              ,01/07/10,CITY & GUILDS,4722471,Revenue,585.00
Chief Executives,Learning City              ,14/07/10,INTERACTIVE DEVELOPMENT LTD,4738599,Revenue,63410.63
Chief Executives,Learning City              ,15/07/10,KENTON SCHOOL,4740294,Revenue,64014.00
Chief Executives,Learning City              ,15/07/10,OCR,4740299,Revenue,889.20
Chief Executives,Learning City              ,05/07/10,OPEN COLLEGE NETWORK (NE REGION),4718956,Revenue,2600.00
Chief Executives,Learning City              ,30/06/10,SIEMENS FINANCIAL SERVICES LTD,4704096,Revenue,591.96
Chief Executives,Learning City              ,15/07/10,YORKSHIRE PURCHASING ORGANISATION,4705262,Revenue,511.65
Chief Executives,Learning City              ,15/07/10,YORKSHIRE PURCHASING ORGANISATION,4705263,Revenue,599.60
Chief Executives,SSD Administration      ,08/07/10,STEFAN CROSS SOLICITORS,4732133,Revenue,741881.31
Chief Executives,SSD Administration         ,25/07/10,OPM,4605672,Revenue,6017.40
Chief Executives,SSD Administration         ,25/07/10,OPM,4633130,Revenue,5286.40
Chief Executives,SSD Administration         ,25/07/10,OPM,4672520,Revenue,996.50
Chief Executives,SSD Administration         ,28/07/10,OPM,4751362,Revenue,5627.10
Chief Executives,SSD Administration         ,07/07/10,STEFAN CROSS SOLICITORS,4732130,Revenue,741881.31
Chief Executives,SSD Administration         ,06/07/10,STEFAN CROSS SOLICITORS,4724180,Revenue,741881.31
Chief Executives,SSD Communications 1    ,11/07/10,ALMEDIACOMMS,4733644,Revenue,7040.00
Chief Executives,SSD Communications 1    ,29/07/10,CBS OUTDOOR LTD,4757910,Revenue,2047.00
Chief Executives,SSD Communications 1    ,29/07/10,CBS OUTDOOR LTD,4757911,Revenue,800.00
Chief Executives,SSD Communications 1    ,29/07/10,LANGUAGE LINE SERVICES,4757912,Revenue,847.45
Chief Executives,SSD Communications 1    ,27/07/10,NCJ MEDIA LTD,4754609,Revenue,1255.52
Chief Executives,SSD Communications 1    ,25/07/10,NCJ MEDIA LTD,4750476,Both,2080.58
Chief Executives,SSD Communications 1    ,05/07/10,NCJ MEDIA LTD,4725170,Revenue,1209.00
Chief Executives,SSD Communications 1    ,05/07/10,NCJ MEDIA LTD,4725171,Revenue,1209.00
Chief Executives,SSD Communications 1    ,12/07/10,NCJ MEDIA LTD,4735188,Both,618.79
Chief Executives,SSD Communications 1    ,12/07/10,NCJ MEDIA LTD,4735189,Both,1829.47
Chief Executives,SSD Communications 1    ,12/07/10,NCJ MEDIA LTD,4735185,Revenue,1209.00
Chief Executives,SSD Communications 1    ,29/07/10,NCJ MEDIA LTD,4757918,Revenue,1209.00
Chief Executives,SSD Communications 1    ,29/07/10,NCJ MEDIA LTD,4757919,Revenue,1209.00
Chief Executives,SSD Communications 1    ,29/07/10,NCJ MEDIA LTD,4757920,Revenue,1209.00
Chief Executives,SSD Communications 1    ,29/07/10,NCJ MEDIA LTD,4757921,Revenue,1209.00
Chief Executives,SSD Communications 1    ,29/07/10,NCJ MEDIA LTD,4757922,Revenue,1209.00
Chief Executives,SSD Communications 1    ,01/07/10,NCJ MEDIA LTD,4722154,Revenue,1209.00
Chief Executives,SSD Communications 1       ,30/06/10,AA GLOBAL LANGUAGES SERVICES LTD,4721118,Revenue,520.00
Chief Executives,SSD Communications 1       ,14/07/10,AD MERCHANDISE LTD,4729795,Revenue,1342.00
Chief Executives,SSD Communications 1       ,29/07/10,Redacted Personal Data,4751235,Revenue,2161.25
Chief Executives,SSD Democratic Serv        ,12/07/10,ADSO,4717278,Revenue,2800.00
Chief Executives,SSD Democratic Serv        ,30/06/10,LOCAL GOVERNMENT ASSOCIATION,4715497,Revenue,519.00
Chief Executives,SSD Democratic Serv        ,13/07/10,LOCAL GOVERNMENT ASSOCIATION,4737013,Revenue,56520.00
Chief Executives,SSD Democratic Serv        ,14/07/10,UK MAIL,4717279,Revenue,690.00
Chief Executives,SSD Electoral Reg          ,15/07/10,ROYAL MAIL,4740388,Revenue,1519.00
Chief Executives,SSD Electoral Reg          ,29/07/10,ROYAL MAIL,4722477,Revenue,725.00
Chief Executives,SSD Legal Services 1    ,22/07/10,BIRD WILFORD & SALE,4750415,Capital,20437.50
Chief Executives,SSD Legal Services 1    ,12/07/10,GIBSON & CO,4733591,Capital,2450.90
Chief Executives,SSD Legal Services 1    ,06/07/10,HMRC SHIPLEY,4726342,Revenue,2160.00
Chief Executives,SSD Legal Services 1    ,01/07/10,OVE ARUP & PARTNERS,4719547,Capital,623.00
Chief Executives,SSD Legal Services 1       ,01/07/10,2-3 GRAYS INN SQUARE,4683289,Revenue,1250.00
Chief Executives,SSD Legal Services 1       ,08/07/10,ALBANY OFFICE FURNITURE SOLUTIONS,4712137,Revenue,1190.00
Chief Executives,SSD Legal Services 1       ,22/07/10,DICKINSON DEES,4749584,Revenue,750.00
Chief Executives,SSD Legal Services 1       ,30/06/10,DICKINSON DEES,4721007,Revenue,1250.00
Chief Executives,SSD Legal Services 1       ,22/07/10,EVERSHEDS,4749591,Revenue,8260.89
Chief Executives,SSD Legal Services 1       ,30/06/10,FIFTEEN FORTY NINE LTD,4721003,Revenue,1892.41
Chief Executives,SSD Legal Services 1       ,14/07/10,LINETIME LTD,4738552,Revenue,1500.00
Chief Executives,SSD Legal Services 1       ,22/07/10,PINSENT MASONS LLP,4749596,Capital,2088.00
Chief Executives,SSD Legal Services 1       ,30/06/10,PINSENT MASONS LLP,4721011,Capital,2328.77
Chief Executives,SSD Legal Services 1       ,22/07/10,Redacted Personal Data,4730088,Revenue,713.81
Chief Executives,SSD Legal Services 1       ,12/07/10,Redacted Personal Data,4735634,Revenue,1791.88
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4685195,Revenue,782.00
Chief Executives,SSD Legal Services 1       ,12/07/10,Redacted Personal Data,4483038,Revenue,1650.00
Chief Executives,SSD Legal Services 1       ,22/07/10,Redacted Personal Data,4712234,Revenue,750.00
Chief Executives,SSD Legal Services 1       ,30/06/10,Redacted Personal Data,4721000,Revenue,640.00
Chief Executives,SSD Legal Services 1       ,30/06/10,Redacted Personal Data,4721002,Revenue,855.00
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4722362,Revenue,1315.00
Chief Executives,SSD Legal Services 1       ,05/07/10,Redacted Personal Data,4726082,Revenue,834.25
Chief Executives,SSD Legal Services 1       ,13/07/10,Redacted Personal Data,4736969,Revenue,1586.25
Chief Executives,SSD Legal Services 1       ,19/07/10,Redacted Personal Data,4742930,Revenue,2820.00
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4722367,Revenue,881.25
Chief Executives,SSD Legal Services 1       ,27/07/10,Redacted Personal Data,4749592,Revenue,781.38
Chief Executives,SSD Legal Services 1       ,30/06/10,Redacted Personal Data,4721018,Revenue,1057.50
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4721009,Revenue,646.25
Chief Executives,SSD Legal Services 1       ,14/07/10,Redacted Personal Data,4738616,Revenue,793.13
Chief Executives,SSD Legal Services 1       ,08/07/10,Redacted Personal Data,4730089,Revenue,5875.00
Chief Executives,SSD Legal Services 1       ,22/07/10,Redacted Personal Data,4749597,Revenue,1762.50
Chief Executives,SSD Legal Services 1       ,05/07/10,Redacted Personal Data,4726085,Revenue,8166.25
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4722363,Revenue,2408.75
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4722364,Revenue,881.25
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4722365,Revenue,2937.50
Chief Executives,SSD Legal Services 1       ,01/07/10,Redacted Personal Data,4722366,Revenue,2291.25
Chief Executives,SSD Legal Services 1       ,19/07/10,SEXUAL BEHAVIOUR UNIT,4743802,Revenue,1162.50
Chief Executives,SSD Legal Services 1       ,20/07/10,SUPPLIES TEAM LTD,4723694,Revenue,693.81
Chief Executives,SSD Legal Services 1       ,19/07/10,TRINITY CHAMBERS,4721019,Revenue,1468.75
Chief Executives,SSD Legal Services 1       ,30/06/10,WARD HADAWAY,4721012,Capital,1042.50
Chief Executives,SSD Legal Services 1       ,28/07/10,WARD HADAWAY,4756673,Capital,1599.50
Chief Executives,SSD Mansion House          ,15/07/10,WAVERLEY TBS LTD,4726804,Revenue,729.01
Chief Executives,SSD Mansion House          ,08/07/10,WAVERLEY TBS LTD,4708070,Revenue,685.02
Chief Executives,SSD Policy/Research/Info   ,04/07/10,THE MAILING HOUSE,4718839,Revenue,820.26
Chief Executives,SSD Support Services    ,25/07/10,PURCHASE POWER,4750580,Revenue,8080.00
Chief Executives,SSD Support Services       ,15/07/10,COMENSURA LTD,4729885,Revenue,8686.86
Chief Executives,SSD Support Services       ,22/07/10,COMENSURA LTD,4717274,Revenue,8457.71
Chief Executives,SSD Support Services       ,08/07/10,COMENSURA LTD,4729812,Revenue,7332.75
Chief Executives,SSD Support Services       ,29/07/10,COMENSURA LTD,4754989,Revenue,4409.93
Chief Executives,SSD Support Services       ,01/07/10,COMENSURA LTD,4698090,Revenue,3947.70
Chief Executives,SSD Support Services       ,01/07/10,COMENSURA LTD,4710494,Revenue,9844.95
Chief Executives,SSD Support Services       ,21/07/10,COMENSURA LTD,4748324,Revenue,3826.38
Chief Executives,SSD Support Services       ,08/07/10,PITNEY BOWES FINANCE PLC,4704277,Revenue,2491.34
Chief Executives,SSD Support Services       ,30/06/10,ROYAL MAIL GROUP PLC,4700271,Revenue,1295.85
Chief Executives,SSD Support Services       ,28/07/10,ROYAL MAIL GROUP PLC,4738098,Revenue,1635.66
Chief Executives,SSD Support Services       ,14/07/10,ROYAL MAIL GROUP PLC,4731238,Revenue,1888.98
Childrens Services,C/Services Support         ,07/07/10,ALBANY OFFICE FURNITURE SOLUTIONS,4726129,Revenue,1530.00
Childrens Services,C/Services Support         ,19/07/10,BAAF PUBLICATIONS,4743809,Revenue,2325.79
Childrens Services,C/Services Support         ,29/07/10,BANKFOOT TAXIS & MINI BUSES,4749613,Revenue,580.00
Childrens Services,C/Services Support         ,29/07/10,BANKFOOT TAXIS & MINI BUSES,4749615,Revenue,800.00
Childrens Services,C/Services Support         ,08/07/10,BARNARDO'S NORTH EAST,4731082,Revenue,35262.00
Childrens Services,C/Services Support         ,27/07/10,BRENIKOV ASSOCIATES HOSPITALITY TRAINING,4743811,Revenue,5500.00
Childrens Services,C/Services Support         ,29/07/10,CHILDREN-NORTH EAST,4736843,Revenue,6390.00
Childrens Services,C/Services Support         ,07/07/10,DFW ADOPTION,4729977,Revenue,1146.63
Childrens Services,C/Services Support         ,29/07/10,DFW ADOPTION,4758487,Revenue,1058.48
Childrens Services,C/Services Support         ,07/07/10,FAMILIES FOR CHILDREN,4729979,Revenue,573.00
Childrens Services,C/Services Support         ,29/07/10,FREEMAN HOSPITAL,4751375,Revenue,12698.91
Childrens Services,C/Services Support         ,29/07/10,GATESHEAD MBC,4758485,Revenue,556.80
Childrens Services,C/Services Support         ,22/07/10,LA TAXIS,4749695,Revenue,4653.00
Childrens Services,C/Services Support         ,20/07/10,LA TAXIS,4697155,Revenue,2834.40
Childrens Services,C/Services Support         ,26/07/10,LA TAXIS,4752958,Revenue,4153.00
Childrens Services,C/Services Support         ,26/07/10,LA TAXIS,4752959,Revenue,3928.00
Childrens Services,C/Services Support         ,06/07/10,LA TAXIS,4728818,Revenue,4653.00
Childrens Services,C/Services Support         ,27/07/10,LITTLE BIG BUTTERFLY,4726796,Revenue,2000.00
Childrens Services,C/Services Support         ,20/07/10,N POWER NORTHERN LTD,4743778,Revenue,799.06
Childrens Services,C/Services Support         ,20/07/10,N POWER NORTHERN LTD,4743987,Revenue,722.67
Childrens Services,C/Services Support         ,29/07/10,N POWER NORTHERN LTD,4756758,Revenue,636.15
Childrens Services,C/Services Support         ,21/07/10,NATIONAL YOUTH ADVOCACY SERVICE,4748093,Revenue,4876.06
Childrens Services,C/Services Support         ,30/06/10,NEWCASTLE PCT,4720967,Revenue,840.31
Childrens Services,C/Services Support         ,30/06/10,NEWCASTLE PCT,4721053,Revenue,550.63
Childrens Services,C/Services Support         ,30/06/10,NORTHERN REVIVE CIC,4721091,Revenue,1462.50
Childrens Services,C/Services Support         ,15/07/10,PARENTS AND CHILDREN TOGETHER,4729978,Revenue,1719.99
Childrens Services,C/Services Support         ,28/07/10,PITNEY BOWES FINANCE PLC,4743777,Revenue,508.99
Childrens Services,C/Services Support         ,19/07/10,READYPAY LTD,4743994,Revenue,530.30
Childrens Services,C/Services Support         ,22/07/10,READYPAY LTD,4749696,Revenue,742.50
Childrens Services,C/Services Support         ,22/07/10,READYPAY LTD,4749698,Revenue,793.10
Childrens Services,C/Services Support         ,22/07/10,READYPAY LTD,4749699,Revenue,783.05
Childrens Services,C/Services Support         ,05/07/10,READYPAY LTD,4722513,Revenue,1697.20
Childrens Services,C/Services Support         ,06/07/10,READYPAY LTD,4728896,Revenue,1697.20
Childrens Services,C/Services Support         ,07/07/10,Redacted Personal Data,4729976,Revenue,880.00
Childrens Services,C/Services Support         ,19/07/10,Redacted Personal Data,4736890,Revenue,600.00
Childrens Services,C/Services Support         ,28/07/10,RIVERSIDE COMM. HEALTH PROJECT,4738063,Revenue,18674.00
Childrens Services,C/Services Support         ,22/07/10,RIVERSIDE ONLINE EAST,4749612,Revenue,836.00
Childrens Services,C/Services Support         ,15/07/10,SCOTSWOOD FAMILY SUPPORT,4738570,Revenue,6000.00
Childrens Services,C/Services Support         ,14/07/10,STREETWISE,4736846,Revenue,29652.00
Childrens Services,C/Services Support         ,19/07/10,TDR LTD(TRAINING & DEV RESOURCE LTD),4743810,Revenue,13325.00
Childrens Services,C/Services Support         ,05/07/10,THE KIRTON HEALTHCARE GROUP LTD,4726338,Revenue,1639.75
Childrens Services,C/Services Support         ,28/07/10,THE TRAVEL BUREAU,4756754,Revenue,576.44
Childrens Services,C/Services Support         ,21/07/10,THE TRAVEL BUREAU,4748102,Revenue,811.70
Childrens Services,Carefirst - Independant Foster payments,05/07/10,BAB ACCOMODATION LTD,4726783,Revenue,14736.22
Childrens Services,Carefirst - Independant Foster payments,05/07/10,BARNARDOS,4726792,Revenue,28079.64
Childrens Services,Carefirst - Independant Foster payments,05/07/10,CHILDRENS FAMILY TRUST,4726788,Revenue,3660.00
Childrens Services,Carefirst - Independant Foster payments,05/07/10,FOSTER CARE ASSOCIATES,4726779,Revenue,3605.04
Childrens Services,Carefirst - Independant Foster payments,05/07/10,FOSTER CARE ASSOCIATES,4726780,Revenue,170511.50
Childrens Services,Carefirst - Independant Foster payments,05/07/10,FOSTER CARE SOLUTIONS,4726781,Revenue,51177.84
Childrens Services,Carefirst - Independant Foster payments,05/07/10,FOSTER CARES LTD,4726787,Revenue,3753.60
Childrens Services,Carefirst - Independant Foster payments,05/07/10,FOSTERING SOLUTIONS,4726789,Revenue,15870.16
Childrens Services,Carefirst - Independant Foster payments,05/07/10,FUTURES FOR CHILDREN  LTD,4726785,Revenue,23246.16
Childrens Services,Carefirst - Independant Foster payments,05/07/10,PROGRESS CHILDRENS SERVICES,4726791,Revenue,9720.28
Childrens Services,Carefirst - Independant Foster payments,05/07/10,R I ACCOMMODATION & SUPPORT LTD,4726786,Revenue,15590.70
Childrens Services,Carefirst - Independant Foster payments,05/07/10,ST CUTHBERTS CARE,4726793,Revenue,9084.00
Childrens Services,Carefirst - Independant Foster payments,05/07/10,SWIIS FOSTER CARE LTD,4726784,Revenue,79641.86
Childrens Services,Carefirst - Independant Foster payments,05/07/10,TEAM FOSTERING NORTH EAST,4726782,Revenue,16190.09
Childrens Services,Educ Connexions            ,29/07/10,BORDER MANAGEMENT ASSOCIATION LTD,4742975,Revenue,3230.00
Childrens Services,Educ Connexions            ,05/07/10,CAPITAL SHOPPING CENTRES,4726221,Revenue,14127.00
Childrens Services,Educ Connexions            ,29/07/10,D2 YOUTH ZONE LTD,4738476,Revenue,6000.00
Childrens Services,Educ Connexions            ,29/07/10,D2 YOUTH ZONE LTD,4742974,Revenue,7500.00
Childrens Services,Educ Connexions            ,08/07/10,PB UK GROUP PENSION PLAN,4715987,Revenue,27437.50
