List,Year,Order,Level,Award,Name,Citation,County
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Gillian SOUTHERN ,"Director, Wessington Cryogenics Ltd.  For services to Industry in the North East.",Tyne and Wear
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Simon Charles SOUTHWORTH ,"Service Manager, Kent County Council Substance Misuse Care Management Service. For services to Healthcare.",Kent
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Elwyn Robert SOUTTER ,"Lately Her Majesty's Inspector, UK Border Agency, Home Office.",Antrim
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Leslie SPARKES ,"Chairman, Autism Anglia.  For voluntary service to Special Needs Education and Adult Services.",Essex
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Vivienne Nancy SPRATT ,"For services to the community in Littlebourne, Kent.",Kent
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julie STAMPER ,"Founder, Schoolgirl Mums' Unit.  For services to Education.",East Riding of Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Kenneth STAVELEY ,"For services to the community in Kirk by Ireleth and Ulverston, Cumbria.",Cumbria
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elaine STEPHEN ,"Director, Red Island Ltd.  For services to Child Safety.",Aberdeenshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lorna STEPHENS ,For services to Hounslow Youth Service.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Prudence Ann STERN ,"For services to the community in Dorking, Surrey.",Surrey
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Kathleen STEVENS ,"For services to Education and to the community in Kirk Ireton, Derbyshire.",Derbyshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Desline Maud STEWART ,"For services to Local Government in Luton, Bedfordshire.",Bedfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Eugene Patrick STEWART ,For services to Young People in Northern Ireland.,Londonderry
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Edna Sylvia STINCHCOMBE ,For services to Youth Justice in Bristol.,Bristol
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen Paul STOCKTON ,For voluntary service to the Samaritans in South Wales.,Cardiff
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Clive Hamilton STONE ,"Chairman, Friends of Renal Oncology Group. For services to Cancer Patients.",Oxfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julia Ann STYLES ,"Lately Head of Nursing, Blaeuau Gwent Local Health Board. For services to Healthcare in South Wales.",Caerphilly
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Pamela Charlotte Emily SURPHLIS ,For services to the community in Northern Ireland.,Antrim
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Eric SUTHERNS ,"Bridge Master, Tower Bridge. For services to the City of London Corporation.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Albert SWINFORD ,"For services to the community in Evington, Leicester.",Leicestershire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,The Reverend Thomas William TAIT ,For voluntary service to the Air Training Corps.,Perth and Kinross
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sharon Jayne TAVENDALE ,"Administrative Assistant, Accounts Office, Shipley, HM Revenue and Customs.",West Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian TAYLOR JP,For services to the community in North Lincolnshire.,Lincolnshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Doris Margaret TELFER ,"For voluntary service to Save the Children in Broughty Ferry, Dundee.",Dundee
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Alice TEMPERLEY ,Designer.  For services to the Fashion Industry.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Simon Paul TERRY ,"Executive Officer, Child Support Agency, Child Maintenance and Enforcement Commission, Department for Work and Pensions.",East Sussex
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Urmila THAKKAR ,For services to the community in North West London.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gaye Natalie THOMAS ,"Librarian, London Borough of Barking and Dagenham.  For services to Local Government.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Pauline THOMAS ,"Manager, Lloyd Park Centre, Walthamstow, London. For services to Families.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Rodney Mackie Iven THOMAS ,"Chairman of Governors, Holy Trinity Church of England Primary School, Ramsgate.  For voluntary service to Education.",Kent
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Alison  Jane THOMPSON ,For services to Homeless People in Hampshire.,Hampshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Eric THOMSON ,"For voluntary service to Sport in Haslemere, Surrey.",Surrey
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jacinta Mary THORLEY ,For services to Rural Affairs in the South East.,Oxfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Peter TIBBOT ,"For services to the community in Llandrillo, Denbighshire.",Denbighshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rosemary TOCOCK ,For services to the community in Berkshire.,Berkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael John Benjamin TODHUNTER DL,For services to Special Needs Education and to the community in Berkshire.,Oxfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Doreen Lilian TOZER ,"Chair of Governors, Dunstone Primary School and Vice-Chair of Governors, Stuart Road Primary School, Plymouth.  For voluntary service to Education.",Devon
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs June TRACEY ,"Chair, Xaverian College, Manchester.  For voluntary service to Education.",Greater Manchester
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Emily Anne TRAVIS ,For public service.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jennifer Gay TRIPP BLACK ,For charitable services in North London.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Norma TROTTER ,"For services to the community in Elland, West Yorkshire.",West Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek Andreani TRUFFAS ,"Clerk to the Corporation, Ashton Sixth Form College, Ashton-under-Lyne.  For services to Education.",Greater Manchester
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Charles Knight TULLOCH ,"For voluntary service to the Royal National Lifeboat Institute in Kinghorn, Fife.",Fife
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline Anne TURNBULL ,"Lately Deputy Chair, General Teaching Council for Wales. For services to Education.",Cardiff
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter TURNER ,"For voluntary service to the Parkinson's Disease Society in Banbury, Oxfordshire.",Oxfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Rupert Lennox TYSON ,"Chairman, Hackney Homes Board.  For services to the Housing Sector in the London Borough of Hackney.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas Peter USBORNE ,"Managing Director, Usborne Publishing Ltd.  For services to the Publishing Industry.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Patricia VALES ,"Lately Consultant Clinical Scientist, Manchester Royal Infirmary.  For services to Healthcare.",Greater Manchester
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Gareth VAUGHAN ,"President, Farmers' Union of Wales.  For services to Agriculture.",Powys
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Pam VEDHARA ,South Tyneside Youth Offending Service Manager. For services to Local Government.,Tyne and Wear
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Jeffrey VICKERS ,Photographer.  For services to the Creative Industries.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Keith WAINWRIGHT ,For services to the Hairdressing Industry.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Michael WALKER ,For services to Cricket.,Cardiff
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Angela WALLACE ,"For voluntary service to Cossington Primary School, Leicestershire.",Leicestershire
