OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,James Andrews Recruitment Solutions,6834852,21/09/2015,52391,931.25,0,Payment for - Housing,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,NEWSQUEST MEDIA GROUP LTD,3102566,28/09/2015,52392,151.2,0,Social letting Advertisement in,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,NEWSQUEST MEDIA GROUP LTD,3102566,28/09/2015,52393,151.2,0,Social letting Advertisement in,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,NEWSQUEST MEDIA GROUP LTD,3102566,28/09/2015,52394,151.2,0,Social letting Advertisement in,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,21/09/2015,52395,418.5,0,2015 -2016 RAB Processing Contract and,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,28/09/2015,52399,103.6,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GRANTS- MISCELLANEOUS,,23/09/2015,52400,1000,0,Councillor - Members,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Rolec Services Ltd,2294468,23/09/2015,52411,291.5,0,200 blank plastic reusable smart cards,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LOOMIS UK LTD,3200432,21/09/2015,52412,105.51,0,2015-16  Langstone House Surcharge,192200,Facilities Security
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,LOOMIS UK LTD,3200432,21/09/2015,52412,951.27,0,2015-16  Langstone House Surcharge,192200,Facilities Security
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Coronation Hall,External Trading Accounts,,Morson International,,23/09/2015,52413,119.28,0,Ulverston Market Hall cleaner to y/e 31,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SMS (SALCOMBE) LTD,4558962,23/09/2015,52414,241.21,0,Exhaust skin fitting - part no TC125,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,KBS Business Consultancy,,21/09/2015,52418,700,0,Continuation of Invest in South Lakeland,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,SLDC as Agent,,CASTLERIGG CONSULTING,6747285,21/09/2015,52420,6300,0,Support to the Transformation Challenge,159999,Consultancy Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CASTLERIGG CONSULTING,6747285,21/09/2015,52421,7000,0,External Support to Digital Innovation,159999,Consultancy Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,,,Kendal BID Ltd,8986243,21/09/2015,52422,14216.71,0,Collection figures for July & August,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,KENDAL SECURITY CENTRE LTD,3179893,21/09/2015,52423,10,0,Store key,192212,Facilities Security Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ANITA OGILVIE,,21/09/2015,52425,660,0,Theraputic sessions April 15-March 16,269999,HR Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,OH Acquisitions Ltd,7365943,21/09/2015,52426,661.25,0,Counselling therapy,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,OH Acquisitions Ltd,7365943,21/09/2015,52426,220,0,Counselling therapy,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,OH Acquisitions Ltd,7365943,21/09/2015,52427,45,0,Pre employment checks:,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,JGP RESOURCING LTD,7750971,21/09/2015,52428,545,0,Standard job listing for Senior Policy,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA LGPS,,21/09/2015,52429,11541.06,0,Actrarial Strain Early Retirement Susan,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,C W COX & SONS (KENDAL) LTD,3498844,21/09/2015,52431,2430.82,0,"Hayclose Road, Kendal,",101000,Building Bathrooms
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Culture and Related Serv,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Walcon Marine Ltd,1143519,23/09/2015,52432,44011.71,0,Ferry Nab Marina Development,907999,Marine Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,OPTECH FIBRES LTD,5442069,28/09/2015,52434,1235,0,Nomadix AG2400 - 200 Devices,271200,ICT Hardware
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,SOLWAY DAF,1393710,21/09/2015,52435,197.75,0,u bolt,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SKV Communications,3495502,21/09/2015,52439,1879,0,Continuation of Provision of,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MIDLAND SOFTWARE LTD,1852206,21/09/2015,52440,2240.62,0,Server set up & reconfigurations iTrent,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MIDLAND SOFTWARE LTD,1852206,21/09/2015,52441,929,0,"HR server upgrade, Windows 2008 -> 2012",271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Place North West Ltd,9392799,23/09/2015,52442,4000,0,"South Lakes Expo Event, Manchester, Nov",391111,Construction Buildings Repair & Mtce
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,SLDC as Agent,,CUMBRIA CONSTABULARY,,23/09/2015,52451,144.72,0,Costs to print lock it or loose it,350100,Street & Traffic Closed-Circuit TV
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FARRERS,9023215,23/09/2015,52452,178.5,0,3 cases of restaurant filter coffee,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,Harry Park Tyres Ltd,8131208,23/09/2015,52455,3252.5,0,Tyres,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,28/09/2015,52456,26.22,0,PPE 2015/16,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,28/09/2015,52457,4.03,0,PPE 2015/16,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,28/09/2015,52457,9.79,0,PPE 2015/16,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,28/09/2015,52457,707.96,0,PPE 2015/16,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Klenzan Ltd,2456403,23/09/2015,52458,40,0,Two Chlorine Tablets 2 x £14,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,28/09/2015,52459,149,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
