ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked
Todmorden Sports Centre,Circuits 7.15-8.15pm,28-Sep-17,19:15:00,50,33
Todmorden Sports Centre,Circuits 17.30-18.30pm,03-Jul-17,17:30:00,50,18
Todmorden Sports Centre,Circuits 17.30-18.30pm,10-Jul-17,17:30:00,50,20
Todmorden Sports Centre,Circuits 17.30-18.30pm,17-Jul-17,17:30:00,50,15
Todmorden Sports Centre,Circuits 17.30-18.30pm,24-Jul-17,17:30:00,50,20
Todmorden Sports Centre,Circuits 17.30-18.30pm,31-Jul-17,17:30:00,50,16
Todmorden Sports Centre,Circuits 17.30-18.30pm,07-Aug-17,17:30:00,50,13
Todmorden Sports Centre,Circuits 17.30-18.30pm,14-Aug-17,17:30:00,50,14
Todmorden Sports Centre,Circuits 17.30-18.30pm,21-Aug-17,17:30:00,50,16
Todmorden Sports Centre,Circuits 17.30-18.30pm,04-Sep-17,17:30:00,50,10
Todmorden Sports Centre,Circuits 17.30-18.30pm,11-Sep-17,17:30:00,50,14
Todmorden Sports Centre,Circuits 17.30-18.30pm,18-Sep-17,17:30:00,50,14
Todmorden Sports Centre,Circuits 17.30-18.30pm,25-Sep-17,17:30:00,50,9
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,04-Jul-17,18:30:00,24,14
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,11-Jul-17,18:30:00,24,6
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,18-Jul-17,18:30:00,24,8
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,25-Jul-17,18:30:00,24,12
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,01-Aug-17,18:30:00,24,11
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,08-Aug-17,18:30:00,24,8
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,15-Aug-17,18:30:00,24,8
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,22-Aug-17,18:30:00,24,12
Todmorden Sports Centre,Combat Aero 6.30-7.30pm,29-Aug-17,18:30:00,24,14
Todmorden Sports Centre,Combat Aero 10.30-11.30am,01-Jul-17,10:30:00,24,7
Todmorden Sports Centre,Combat Aero 10.30-11.30am,08-Jul-17,10:30:00,24,6
Todmorden Sports Centre,Combat Aero 10.30-11.30am,15-Jul-17,10:30:00,24,6
Todmorden Sports Centre,Combat Aero 10.30-11.30am,22-Jul-17,10:30:00,24,8
Todmorden Sports Centre,Combat Aero 10.30-11.30am,29-Jul-17,10:30:00,24,6
Todmorden Sports Centre,Combat Aero 10.30-11.30am,05-Aug-17,10:30:00,24,3
Todmorden Sports Centre,Combat Aero 10.30-11.30am,12-Aug-17,10:30:00,24,2
Todmorden Sports Centre,Combat Aero 10.30-11.30am,19-Aug-17,10:30:00,24,4
Todmorden Sports Centre,Combat Aero 10.30-11.30am,26-Aug-17,10:30:00,24,8
Todmorden Sports Centre,Combat Aero 10.30-11.30am,02-Sep-17,10:30:00,24,3
Todmorden Sports Centre,Combat Aero 10.30-11.30am,09-Sep-17,10:30:00,24,5
Todmorden Sports Centre,Combat Aero 10.30-11.30am,16-Sep-17,10:30:00,24,4
Todmorden Sports Centre,Combat Aero 10.30-11.30am,23-Sep-17,10:30:00,24,3
Todmorden Sports Centre,Combat Aero 10.30-11.30am,30-Sep-17,10:30:00,24,4
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,04-Jul-17,11:00:00,24,21
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,11-Jul-17,11:00:00,24,19
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,18-Jul-17,11:00:00,24,21
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,25-Jul-17,11:00:00,24,22
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,01-Aug-17,11:00:00,24,22
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,08-Aug-17,11:00:00,24,20
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,15-Aug-17,11:00:00,24,21
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,22-Aug-17,11:00:00,24,20
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,29-Aug-17,11:00:00,24,15
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,05-Sep-17,11:00:00,24,17
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,12-Sep-17,11:00:00,24,16
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,19-Sep-17,11:00:00,24,24
Todmorden Sports Centre,Fitnes Pilate-11.00-12.00,26-Sep-17,11:00:00,24,22
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,07-Jul-17,14:30:00,24,11
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,14-Jul-17,14:30:00,24,12
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,21-Jul-17,14:30:00,24,9
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,28-Jul-17,14:30:00,24,13
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,04-Aug-17,14:30:00,24,11
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,11-Aug-17,14:30:00,24,11
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,18-Aug-17,14:30:00,24,6
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,25-Aug-17,14:30:00,24,7
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,01-Sep-17,14:30:00,24,8
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,08-Sep-17,14:30:00,24,11
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,15-Sep-17,14:30:00,24,12
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,22-Sep-17,14:30:00,24,9
Todmorden Sports Centre,Fitnes Pilates2.30-3.15pm,29-Sep-17,14:30:00,24,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,04-Jul-17,14:00:00,30,11
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,05-Jul-17,14:00:00,30,7
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,11-Jul-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,12-Jul-17,14:00:00,30,5
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,18-Jul-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,19-Jul-17,14:00:00,30,8
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,25-Jul-17,14:00:00,30,12
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,26-Jul-17,14:00:00,30,6
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,01-Aug-17,14:00:00,30,8
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,02-Aug-17,14:00:00,30,6
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,08-Aug-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,09-Aug-17,14:00:00,30,10
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,15-Aug-17,14:00:00,30,8
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,16-Aug-17,14:00:00,30,8
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,22-Aug-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,23-Aug-17,14:00:00,30,6
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,29-Aug-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,30-Aug-17,14:00:00,30,6
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,05-Sep-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,06-Sep-17,14:00:00,30,7
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,12-Sep-17,14:00:00,30,11
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,13-Sep-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,19-Sep-17,14:00:00,30,10
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,20-Sep-17,14:00:00,30,9
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,26-Sep-17,14:00:00,30,13
Todmorden Sports Centre,Gentle Keep Fit 2 -3.00pm,27-Sep-17,14:00:00,30,9
Todmorden Sports Centre,Hatton A B C 6.30-7.30pm,03-Jul-17,18:30:00,20,6
Todmorden Sports Centre,Hatton A B C 6.30-7.30pm,10-Jul-17,18:30:00,20,9
Todmorden Sports Centre,Hatton A B C 6.30-7.30pm,24-Jul-17,18:30:00,20,2
Todmorden Sports Centre,Hatton A B C 6.30-7.30pm,31-Jul-17,18:30:00,20,3
Todmorden Sports Centre,Hatton A B C 6.30-7.30pm,07-Aug-17,18:30:00,20,5
Todmorden Sports Centre,Intermed Run9.30-10.30am,01-Jul-17,09:30:00,24,4
Todmorden Sports Centre,Intermed Run9.30-10.30am,08-Jul-17,09:30:00,24,6
Todmorden Sports Centre,Intermed Run9.30-10.30am,15-Jul-17,09:30:00,24,7
Todmorden Sports Centre,Intermed Run9.30-10.30am,22-Jul-17,09:30:00,24,2
Todmorden Sports Centre,Intermed Run9.30-10.30am,29-Jul-17,09:30:00,24,1
Todmorden Sports Centre,Intermed Run9.30-10.30am,05-Aug-17,09:30:00,24,5
Todmorden Sports Centre,Intermed Run9.30-10.30am,12-Aug-17,09:30:00,24,6
Todmorden Sports Centre,Intermed Run0930-10.30am,19-Aug-17,09:30:00,24,5
Todmorden Sports Centre,Intermed Run0930-10.30am,02-Sep-17,09:30:00,24,5
Todmorden Sports Centre,Intermed Run0930-10.30am,09-Sep-17,09:30:00,24,7
Todmorden Sports Centre,Intermed Run0930-10.30am,16-Sep-17,09:30:00,24,7
Todmorden Sports Centre,Intermed Run0930-10.30am,30-Sep-17,09:30:00,24,3
Todmorden Sports Centre,Junior Gym 3-4pm 8-13yrs,25-Jul-17,15:00:00,10,4
Todmorden Sports Centre,Junior Gym 3-4pm 8-13yrs,01-Aug-17,15:00:00,10,2
Todmorden Sports Centre,Junior Gym 3-4pm 8-13yrs,26-Sep-17,15:00:00,10,1
Todmorden Sports Centre,Junior Gym 4-5pm 8-13yrs,04-Jul-17,16:00:00,10,1
Todmorden Sports Centre,Junior Gym 4-5pm 8-13yrs,15-Aug-17,16:00:00,10,3
Todmorden Sports Centre,Junior Gym 4-5pm 8-13yrs,25-Aug-17,16:00:00,10,1
Todmorden Sports Centre,Junior Gym 4-5pm 8-13yrs,29-Aug-17,16:00:00,10,3
Todmorden Sports Centre,Junior Gym 4-5pm 8-13yrs,22-Sep-17,16:00:00,10,1
Todmorden Sports Centre,Junior Gym 4-5pm 8-13yrs,26-Sep-17,16:00:00,10,2
Todmorden Sports Centre,Junior Gym10-11am 8-13yrs,23-Sep-17,10:00:00,10,2
Todmorden Sports Centre,Junior Gym12-1.30pm8-13yr,01-Jul-17,12:00:00,10,2
Todmorden Sports Centre,Junior Gym12-1.30pm8-13yr,22-Jul-17,12:00:00,10,1
Todmorden Sports Centre,Leg Bum Tum 17.30-18.30pm,04-Sep-17,17:30:00,24,5
Todmorden Sports Centre,Leg Bum Tum 17.30-18.30pm,11-Sep-17,17:30:00,24,16
Todmorden Sports Centre,Leg Bum Tum 17.30-18.30pm,18-Sep-17,17:30:00,24,21
Todmorden Sports Centre,Leg Bum Tum 17.30-18.30pm,25-Sep-17,17:30:00,24,11
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,05-Jul-17,18:00:00,24,15
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,12-Jul-17,18:00:00,24,7
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,19-Jul-17,18:00:00,24,11
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,26-Jul-17,18:00:00,24,14
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,02-Aug-17,18:00:00,24,18
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,09-Aug-17,18:00:00,24,15
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,16-Aug-17,18:00:00,24,17
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,23-Aug-17,18:00:00,24,14
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,30-Aug-17,18:00:00,24,9
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,06-Sep-17,18:00:00,24,16
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,13-Sep-17,18:00:00,24,14
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,20-Sep-17,18:00:00,24,15
Todmorden Sports Centre,Legs Bums Tum 6.00-7.00pm,27-Sep-17,18:00:00,24,9
Todmorden Sports Centre,Pilates 9.30-10.30am,05-Jul-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,07-Jul-17,09:30:00,24,23
Todmorden Sports Centre,Pilates 9.30-10.30am,12-Jul-17,09:30:00,24,20
Todmorden Sports Centre,Pilates 9.30-10.30am,14-Jul-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,19-Jul-17,09:30:00,24,22
Todmorden Sports Centre,Pilates 9.30-10.30am,21-Jul-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,26-Jul-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,28-Jul-17,09:30:00,24,20
Todmorden Sports Centre,Pilates 9.30-10.30am,02-Aug-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,04-Aug-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,09-Aug-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,11-Aug-17,09:30:00,24,23
Todmorden Sports Centre,Pilates 9.30-10.30am,16-Aug-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,18-Aug-17,09:30:00,24,22
Todmorden Sports Centre,Pilates 9.30-10.30am,23-Aug-17,09:30:00,24,23
Todmorden Sports Centre,Pilates 9.30-10.30am,25-Aug-17,09:30:00,24,18
Todmorden Sports Centre,Pilates 9.30-10.30am,30-Aug-17,09:30:00,24,22
Todmorden Sports Centre,Pilates 9.30-10.30am,01-Sep-17,09:30:00,24,21
Todmorden Sports Centre,Pilates 9.30-10.30am,06-Sep-17,09:30:00,24,23
Todmorden Sports Centre,Pilates 9.30-10.30am,08-Sep-17,09:30:00,24,23
Todmorden Sports Centre,Pilates 9.30-10.30am,13-Sep-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,15-Sep-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,20-Sep-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,22-Sep-17,09:30:00,24,24
Todmorden Sports Centre,Pilates 9.30-10.30am,27-Sep-17,09:30:00,24,23
Todmorden Sports Centre,Pilates 9.30-10.30am,29-Sep-17,09:30:00,24,19
Todmorden Sports Centre,Step 6-7pm,06-Jul-17,18:00:00,14,12
Todmorden Sports Centre,Step 6-7pm,13-Jul-17,18:00:00,14,11
Todmorden Sports Centre,Step 6-7pm,20-Jul-17,18:00:00,14,11
Todmorden Sports Centre,Step 6-7pm,27-Jul-17,18:00:00,14,7
Todmorden Sports Centre,Step 6-7pm,03-Aug-17,18:00:00,14,11
Todmorden Sports Centre,Step 6-7pm,10-Aug-17,18:00:00,14,15
Todmorden Sports Centre,Step 6-7pm,17-Aug-17,18:00:00,14,12
Todmorden Sports Centre,Step 6-7pm,24-Aug-17,18:00:00,14,9
Todmorden Sports Centre,Step 6-7pm,31-Aug-17,18:00:00,14,10
Todmorden Sports Centre,Step 6-7pm,07-Sep-17,18:00:00,14,14
Todmorden Sports Centre,Step 6-7pm,14-Sep-17,18:00:00,14,13
Todmorden Sports Centre,Step 6-7pm,21-Sep-17,18:00:00,14,12
Todmorden Sports Centre,Step 6-7pm,28-Sep-17,18:00:00,14,11
Todmorden Sports Centre,Step- 10.00-11.00am,04-Jul-17,10:00:00,20,9
Todmorden Sports Centre,Step- 10.00-11.00am,11-Jul-17,10:00:00,20,8
Todmorden Sports Centre,Step- 10.00-11.00am,18-Jul-17,10:00:00,20,9
Todmorden Sports Centre,Step- 10.00-11.00am,25-Jul-17,10:00:00,20,10
Todmorden Sports Centre,Step- 10.00-11.00am,01-Aug-17,10:00:00,20,8
Todmorden Sports Centre,Step- 10.00-11.00am,08-Aug-17,10:00:00,20,6
Todmorden Sports Centre,Step- 10.00-11.00am,15-Aug-17,10:00:00,20,10
Todmorden Sports Centre,Step- 10.00-11.00am,22-Aug-17,10:00:00,20,10
Todmorden Sports Centre,Step- 10.00-11.00am,29-Aug-17,10:00:00,20,8
Todmorden Sports Centre,Step- 10.00-11.00am,05-Sep-17,10:00:00,20,4
Todmorden Sports Centre,Step- 10.00-11.00am,12-Sep-17,10:00:00,20,10
Todmorden Sports Centre,Step- 10.00-11.00am,19-Sep-17,10:00:00,20,10
Todmorden Sports Centre,Step- 10.00-11.00am,26-Sep-17,10:00:00,20,8
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,05-Jul-17,12:30:00,24,9
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,12-Jul-17,12:30:00,24,11
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,19-Jul-17,12:30:00,24,12
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,26-Jul-17,12:30:00,24,8
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,02-Aug-17,12:30:00,24,16
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,09-Aug-17,12:30:00,24,7
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,16-Aug-17,12:30:00,24,8
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,23-Aug-17,12:30:00,24,8
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,30-Aug-17,12:30:00,24,10
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,06-Sep-17,12:30:00,24,7
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,13-Sep-17,12:30:00,24,4
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,20-Sep-17,12:30:00,24,9
Todmorden Sports Centre,Stretch Ntone12.30-1.30pm,27-Sep-17,12:30:00,24,9
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,06-Jul-17,19:15:00,12,7
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,13-Jul-17,19:15:00,12,11
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,20-Jul-17,19:15:00,12,12
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,27-Jul-17,19:15:00,12,10
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,03-Aug-17,19:15:00,12,8
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,10-Aug-17,19:15:00,12,10
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,17-Aug-17,19:15:00,12,8
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,24-Aug-17,19:15:00,12,11
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,31-Aug-17,19:15:00,12,5
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,07-Sep-17,19:15:00,12,7
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,14-Sep-17,19:15:00,12,11
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,21-Sep-17,19:15:00,12,6
Todmorden Sports Centre,Stroke Skill19.15-20.15pm,28-Sep-17,19:15:00,12,10
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,06-Jul-17,20:15:00,18,10
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,13-Jul-17,20:15:00,18,12
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,20-Jul-17,20:15:00,18,17
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,27-Jul-17,20:15:00,18,10
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,03-Aug-17,20:15:00,18,12
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,10-Aug-17,20:15:00,18,13
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,17-Aug-17,20:15:00,18,11
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,24-Aug-17,20:15:00,18,10
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,31-Aug-17,20:15:00,18,9
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,07-Sep-17,20:15:00,18,14
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,14-Sep-17,20:15:00,18,12
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,21-Sep-17,20:15:00,18,12
Todmorden Sports Centre,Swim Fit-20.15-21.15pm,28-Sep-17,20:15:00,18,9
Todmorden Sports Centre,T M W Tai Chi 5.30-6.30pm,03-Jul-17,17:30:00,24,2
Todmorden Sports Centre,T M W Tai Chi 5.30-6.30pm,10-Jul-17,17:30:00,24,2
Todmorden Sports Centre,T M W Tai Chi 5.30-6.30pm,24-Jul-17,17:30:00,24,7
Todmorden Sports Centre,T M W Tai Chi 5.30-6.30pm,31-Jul-17,17:30:00,24,7
Todmorden Sports Centre,T M W Tai Chi 5.30-6.30pm,07-Aug-17,17:30:00,24,5
Todmorden Sports Centre,Yoga 1.45-2.45pm,03-Jul-17,13:45:00,24,9
Todmorden Sports Centre,Yoga 1.45-2.45pm,10-Jul-17,13:45:00,24,15
Todmorden Sports Centre,Yoga 1.45-2.45pm,17-Jul-17,13:45:00,24,8
Todmorden Sports Centre,Yoga 1.45-2.45pm,24-Jul-17,13:45:00,24,2
Todmorden Sports Centre,Yoga 1.45-2.45pm,31-Jul-17,13:45:00,24,6
Todmorden Sports Centre,Yoga 1.45-2.45pm,07-Aug-17,13:45:00,24,9
Todmorden Sports Centre,Yoga 1.45-2.45pm,14-Aug-17,13:45:00,24,8
Todmorden Sports Centre,Yoga 1.45-2.45pm,21-Aug-17,13:45:00,24,6
Todmorden Sports Centre,Yoga 1.45-2.45pm,28-Aug-17,13:45:00,24,4
Todmorden Sports Centre,Yoga 1.45-2.45pm,04-Sep-17,13:45:00,24,6
Todmorden Sports Centre,Yoga 1.45-2.45pm,11-Sep-17,13:45:00,24,6
Todmorden Sports Centre,Yoga 1.45-2.45pm,18-Sep-17,13:45:00,24,7
Todmorden Sports Centre,Yoga 1.45-2.45pm,25-Sep-17,13:45:00,24,3
Todmorden Sports Centre,Yoga 10.30-11.30am,05-Jul-17,10:30:00,24,22
Todmorden Sports Centre,Yoga 10.30-11.30am,07-Jul-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,12-Jul-17,10:30:00,24,23
Todmorden Sports Centre,Yoga 10.30-11.30am,14-Jul-17,10:30:00,24,23
Todmorden Sports Centre,Yoga 10.30-11.30am,19-Jul-17,10:30:00,24,23
Todmorden Sports Centre,Yoga 10.30-11.30am,21-Jul-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,26-Jul-17,10:30:00,24,20
Todmorden Sports Centre,Yoga 10.30-11.30am,28-Jul-17,10:30:00,24,19
Todmorden Sports Centre,Yoga 10.30-11.30am,02-Aug-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,04-Aug-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,09-Aug-17,10:30:00,24,20
Todmorden Sports Centre,Yoga 10.30-11.30am,11-Aug-17,10:30:00,24,22
Todmorden Sports Centre,Yoga 10.30-11.30am,16-Aug-17,10:30:00,24,21
Todmorden Sports Centre,Yoga 10.30-11.30am,18-Aug-17,10:30:00,24,22
Todmorden Sports Centre,Yoga 10.30-11.30am,23-Aug-17,10:30:00,24,23
Todmorden Sports Centre,Yoga 10.30-11.30am,25-Aug-17,10:30:00,24,20
Todmorden Sports Centre,Yoga 10.30-11.30am,30-Aug-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,01-Sep-17,10:30:00,24,22
Todmorden Sports Centre,Yoga 10.30-11.30am,06-Sep-17,10:30:00,24,22
Todmorden Sports Centre,Yoga 10.30-11.30am,08-Sep-17,10:30:00,24,23
Todmorden Sports Centre,Yoga 10.30-11.30am,13-Sep-17,10:30:00,24,21
Todmorden Sports Centre,Yoga 10.30-11.30am,15-Sep-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,20-Sep-17,10:30:00,24,24
Todmorden Sports Centre,Yoga 10.30-11.30am,22-Sep-17,10:30:00,24,23
Todmorden Sports Centre,Yoga 10.30-11.30am,27-Sep-17,10:30:00,24,22
Todmorden Sports Centre,Yoga 10.30-11.30am,29-Sep-17,10:30:00,24,19
Todmorden Sports Centre,Yoga 12.45-1.45pm,03-Jul-17,12:45:00,24,10
Todmorden Sports Centre,Yoga 12.45-1.45pm,10-Jul-17,12:45:00,24,16
Todmorden Sports Centre,Yoga 12.45-1.45pm,17-Jul-17,12:45:00,24,14
Todmorden Sports Centre,Yoga 12.45-1.45pm,24-Jul-17,12:45:00,24,2
Todmorden Sports Centre,Yoga 12.45-1.45pm,31-Jul-17,12:45:00,24,13
Todmorden Sports Centre,Yoga 12.45-1.45pm,07-Aug-17,12:45:00,24,8
Todmorden Sports Centre,Yoga 12.45-1.45pm,14-Aug-17,12:45:00,24,8
Todmorden Sports Centre,Yoga 12.45-1.45pm,21-Aug-17,12:45:00,24,11
Todmorden Sports Centre,Yoga 12.45-1.45pm,28-Aug-17,12:45:00,24,10
Todmorden Sports Centre,Yoga 12.45-1.45pm,04-Sep-17,12:45:00,24,6
Todmorden Sports Centre,Yoga 12.45-1.45pm,11-Sep-17,12:45:00,24,11
Todmorden Sports Centre,Yoga 12.45-1.45pm,18-Sep-17,12:45:00,24,14
Todmorden Sports Centre,Yoga 12.45-1.45pm,25-Sep-17,12:45:00,24,7
Todmorden Sports Centre,Yogalates 7.45-8.30pm,04-Jul-17,19:30:00,24,21
Todmorden Sports Centre,Yogalates 7.45-8.30pm,11-Jul-17,19:30:00,24,19
Todmorden Sports Centre,Yogalates 7.45-8.30pm,18-Jul-17,19:30:00,24,21
Todmorden Sports Centre,Yogalates 7.45-8.30pm,25-Jul-17,19:30:00,24,1
Todmorden Sports Centre,Yogalates 7.45-8.30pm,01-Aug-17,19:30:00,24,16
Todmorden Sports Centre,Yogalates 7.45-8.30pm,08-Aug-17,19:30:00,24,24
Todmorden Sports Centre,Yogalates 7.45-8.30pm,15-Aug-17,19:30:00,24,19
Todmorden Sports Centre,Yogalates 7.45-8.30pm,22-Aug-17,19:30:00,24,17
Todmorden Sports Centre,Yogalates 7.45-8.30pm,29-Aug-17,19:30:00,24,17
Todmorden Sports Centre,Yogalates 7.45-8.30pm,05-Sep-17,19:45:00,24,19
Todmorden Sports Centre,Yogalates 7.45-8.30pm,12-Sep-17,19:45:00,24,22
Todmorden Sports Centre,Yogalates 7.45-8.30pm,19-Sep-17,19:45:00,24,16
Todmorden Sports Centre,Yogalates 7.45-8.30pm,26-Sep-17,19:45:00,24,17
Todmorden Sports Centre,Yogalates 10.00-11.00am,06-Jul-17,10:00:00,24,9
Todmorden Sports Centre,Yogalates 10.00-11.00am,13-Jul-17,10:00:00,24,10
Todmorden Sports Centre,Yogalates 10.00-11.00am,20-Jul-17,10:00:00,24,17
Todmorden Sports Centre,Yogalates 10.00-11.00am,27-Jul-17,10:00:00,24,10
Todmorden Sports Centre,Yogalates 10.00-11.00am,03-Aug-17,10:00:00,24,8
Todmorden Sports Centre,Yogalates 10.00-11.00am,10-Aug-17,10:00:00,24,13
