"OA11CD","LAD11NM","PM252013me"
"E00024050","Westminster",17.772189834971
"E00023828","Westminster",18.247792243958
"E00023829","Westminster",18.060260314941
"E00024058","Westminster",17.514884312948
"E00175262","Westminster",16.237658674067
"E00175263","Westminster",16.852745691935
"E00175260","Westminster",16.231334686279
"E00175261","Westminster",16.244288704612
"E00175266","Westminster",16.934794690874
"E00175267","Westminster",17.056083092323
"E00175264","Westminster",16.764277384831
"E00175265","Westminster",16.888278556593
"E00175268","Westminster",16.820337234005
"E00175269","Westminster",17.519404820033
"E00023226","Wandsworth",16.648333685739
"E00023227","Wandsworth",16.073249457539
"E00023224","Wandsworth",16.20495027966
"E00023225","Wandsworth",16.19709019039
"E00023222","Wandsworth",16.091213359389
"E00023223","Wandsworth",16.2119809064
"E00023220","Wandsworth",16.076219486468
"E00023221","Wandsworth",16.731009352441
"E00023228","Wandsworth",16.101886546358
"E00023229","Wandsworth",16.215139808655
"E00023387","Wandsworth",15.876942672729
"E00023306","Wandsworth",17.245063011463
"E00023386","Wandsworth",15.905285104529
"E00023307","Wandsworth",16.409610012599
"E00023385","Wandsworth",15.857668526967
"E00023304","Wandsworth",15.876265643584
"E00023384","Wandsworth",16.255184690831
"E00023305","Wandsworth",16.600852562617
"E00022656","Wandsworth",16.250820713658
"E00022657","Wandsworth",16.28364202836
"E00022654","Wandsworth",16.204861140487
"E00022655","Wandsworth",16.191356346255
"E00022652","Wandsworth",16.390958899543
"E00022653","Wandsworth",16.10614247944
"E00022650","Wandsworth",16.273856755176
"E00022651","Wandsworth",16.026835712732
"E00022853","Wandsworth",17.588754615005
"E00022850","Wandsworth",17.520470182774
"E00022851","Wandsworth",16.589967956543
"E00022858","Wandsworth",16.839342467451
"E00023269","Wandsworth",15.930712008538
"E00022556","Wandsworth",16.569051876403
"E00022557","Wandsworth",16.015080738068
"E00022554","Wandsworth",16.30185539658
"E00022555","Wandsworth",16.037643628243
"E00022552","Wandsworth",16.056176079644
"E00022553","Wandsworth",15.941396507428
"E00022550","Wandsworth",16.057053706685
"E00022551","Wandsworth",16.035777201524
"E00022558","Wandsworth",16.145590356056
"E00022559","Wandsworth",16.217063419154
"E00022787","Wandsworth",16.020129166397
"E00022706","Wandsworth",16.492744487265
"E00022707","Wandsworth",16.240173409202
"E00022786","Wandsworth",16.42461027101
"E00022704","Wandsworth",16.206386465775
"E00022785","Wandsworth",16.054714935166
"E00022705","Wandsworth",16.20802971522
"E00022784","Wandsworth",16.911825862932
"E00022702","Wandsworth",16.221778399324
"E00022783","Wandsworth",15.898375689983
"E00022703","Wandsworth",16.242909411167
"E00022782","Wandsworth",15.920169448853
"E00022700","Wandsworth",16.599941339066
"E00022781","Wandsworth",15.918064233419
"E00022701","Wandsworth",16.224668101261
"E00022780","Wandsworth",16.408349928309
"E00022789","Wandsworth",16.003201949887
"E00022708","Wandsworth",16.465592505715
"E00022709","Wandsworth",16.726942844078
"E00022788","Wandsworth",16.382633266449
"E00022658","Wandsworth",15.971850758975
"E00022659","Wandsworth",16.210015109328
"E00023176","Wandsworth",15.981224291252
"E00023177","Wandsworth",16.226953892768
"E00023174","Wandsworth",16.046994978382
"E00023175","Wandsworth",16.004482448965
"E00023172","Wandsworth",16.002734494209
"E00023173","Wandsworth",15.911206928889
"E00023170","Wandsworth",16.055924818549
"E00023171","Wandsworth",16.155416220164
"E00171072","Wandsworth",17.095337978629
"E00023178","Wandsworth",15.925950664585
"E00171071","Wandsworth",16.498840219834
"E00022936","Wandsworth",16.256206144366
"E00023179","Wandsworth",15.939973546748
"E00022937","Wandsworth",16.243250253066
"E00171077","Wandsworth",17.561665161796
"E00022934","Wandsworth",16.257955891745
"E00171074","Wandsworth",16.899435043335
"E00022935","Wandsworth",16.287302364003
"E00171075","Wandsworth",16.736825386683
"E00022932","Wandsworth",16.78523235321
"E00022933","Wandsworth",16.365015126891
"E00022930","Wandsworth",16.415873484178
"E00022931","Wandsworth",16.314028580983
"E00171079","Wandsworth",16.536584036691
"E00022938","Wandsworth",16.315272292046
"E00022939","Wandsworth",16.321473347057
"E00022846","Wandsworth",16.624075712981
"E00022847","Wandsworth",16.663850021362
"E00022844","Wandsworth",16.896198309385
"E00022845","Wandsworth",17.224155099051
"E00022842","Wandsworth",17.298340554671
"E00022843","Wandsworth",16.565385112056
"E00022840","Wandsworth",16.6732820115
"E00022841","Wandsworth",16.88804602623
"E00022848","Wandsworth",16.626512029897
"E00022849","Wandsworth",17.124740396227
"E00023097","Wandsworth",16.464357530749
"E00023016","Wandsworth",16.297673622767
"E00023096","Wandsworth",16.817684145397
"E00023017","Wandsworth",15.870325938464
"E00023095","Wandsworth",16.529784760385
"E00023014","Wandsworth",16.155947451322
"E00023094","Wandsworth",16.568625670213
"E00023015","Wandsworth",15.721028654543
"E00023093","Wandsworth",16.520636582986
"E00023092","Wandsworth",16.496198327201
"E00023013","Wandsworth",16.079729252551
"E00023091","Wandsworth",17.242571310564
"E00023010","Wandsworth",16.053863400998
"E00023011","Wandsworth",16.128356146462
"E00023099","Wandsworth",16.622109660396
"E00023018","Wandsworth",15.741650271128
"E00023098","Wandsworth",16.544511141096
"E00023019","Wandsworth",15.633799885259
"E00023326","Wandsworth",15.785373391457
"E00023327","Wandsworth",15.779885626187
"E00023324","Wandsworth",15.980497990714
"E00023325","Wandsworth",15.69901817117
"E00023322","Wandsworth",15.697259283557
"E00023323","Wandsworth",15.677989959717
"E00023320","Wandsworth",15.76560033118
"E00023321","Wandsworth",15.950829772062
"E00023328","Wandsworth",15.969991402193
"E00023329","Wandsworth",15.764709017723
"E00023276","Wandsworth",15.933017280367
"E00023277","Wandsworth",16.268731117249
"E00023274","Wandsworth",15.986894011497
"E00023275","Wandsworth",16.412882976532
"E00023272","Wandsworth",15.996057078523
"E00023273","Wandsworth",16.073646392822
"E00023270","Wandsworth",15.977252820442
"E00023271","Wandsworth",16.038835946251
"E00023278","Wandsworth",16.196611445437
"E00023279","Wandsworth",16.121431444512
"E00022526","Wandsworth",16.542802150433
"E00022527","Wandsworth",16.421461105347
"E00022524","Wandsworth",16.490403579943
"E00022525","Wandsworth",16.249108069284
"E00022522","Wandsworth",16.27746726142
"E00022523","Wandsworth",16.448107674008
"E00022520","Wandsworth",16.40013184086
"E00022521","Wandsworth",16.52258738156
"E00022528","Wandsworth",16.42442326668
"E00022529","Wandsworth",16.359327267997
"E00022716","Wandsworth",16.645598643535
"E00022797","Wandsworth",15.887741253926
"E00022717","Wandsworth",16.876109960128
"E00022796","Wandsworth",15.87745736627
"E00022714","Wandsworth",17.133337676525
"E00022715","Wandsworth",17.006270780527
"E00022794","Wandsworth",15.8445481371
"E00022712","Wandsworth",16.584015226364
"E00022793","Wandsworth",15.862953042331
"E00022713","Wandsworth",16.497989420988
"E00022791","Wandsworth",16.419245848289
"E00022710","Wandsworth",16.953959089337
"E00022711","Wandsworth",16.58813289974
"E00022790","Wandsworth",16.126682059406
"E00022718","Wandsworth",16.629567380221
"E00022799","Wandsworth",15.964820095987
"E00022719","Wandsworth",16.890877731987
"E00022798","Wandsworth",15.816209384373
"E00170962","Wandsworth",15.783971250057
"E00170963","Wandsworth",16.088761711121
"E00170960","Wandsworth",17.191431857921
"E00022626","Wandsworth",16.333346628007
"E00022627","Wandsworth",16.126848936081
"E00022624","Wandsworth",16.038306992629
"E00170967","Wandsworth",16.219554301671
"E00022625","Wandsworth",16.457497440685
"E00022622","Wandsworth",16.132028423507
"E00170965","Wandsworth",15.898469534787
"E00022623","Wandsworth",16.473711952796
"E00022620","Wandsworth",16.252023210713
"E00022621","Wandsworth",16.131926854451
"E00170968","Wandsworth",17.775213241577
"E00022628","Wandsworth",16.056188177179
"E00022629","Wandsworth",15.975451009027
"E00023146","Wandsworth",15.818317594982
"E00023147","Wandsworth",16.354840634474
"E00023144","Wandsworth",15.765272567147
"E00023145","Wandsworth",16.253772318363
"E00023142","Wandsworth",15.990129291147
"E00023143","Wandsworth",15.823631429672
"E00023140","Wandsworth",16.249048720235
"E00023141","Wandsworth",16.14478142317
"E00171043","Wandsworth",16.790708888661
"E00171040","Wandsworth",16.156605243683
"E00023148","Wandsworth",15.845014957671
"E00171041","Wandsworth",16.745144738091
"E00022906","Wandsworth",16.077439097354
"E00022987","Wandsworth",16.977309286594
"E00023149","Wandsworth",17.27073159089
"E00171046","Wandsworth",16.67704978356
"E00022907","Wandsworth",16.223586811312
"E00171047","Wandsworth",16.940044049591
"E00022904","Wandsworth",16.150505900383
"E00022985","Wandsworth",16.534637186262
"E00171044","Wandsworth",17.164983113607
"E00022905","Wandsworth",16.151760288926
"E00022984","Wandsworth",16.949932336807
"E00022902","Wandsworth",16.109006294837
"E00022983","Wandsworth",17.080080529918
"E00022903","Wandsworth",16.45617858731
"E00022982","Wandsworth",17.030214012994
"E00022900","Wandsworth",16.186183956307
"E00022981","Wandsworth",16.97166744579
"E00022901","Wandsworth",16.218026660738
"E00022980","Wandsworth",16.646915748938
"E00171049","Wandsworth",16.511186917623
"E00022908","Wandsworth",16.438275483938
"E00022989","Wandsworth",16.944962910243
"E00022988","Wandsworth",16.528999017209
"E00022909","Wandsworth",16.166826804479
"E00022856","Wandsworth",16.600815740125
"E00022857","Wandsworth",17.094662815691
"E00022854","Wandsworth",16.756943692866
"E00022855","Wandsworth",16.570451595165
"E00022852","Wandsworth",16.602946160545
"E00023337","Wandsworth",16.173726425171
"E00023334","Wandsworth",15.691435935649
"E00023335","Wandsworth",15.697129266015
"E00023332","Wandsworth",15.686585172017
"E00023333","Wandsworth",15.855400013924
"E00023330","Wandsworth",15.720553059048
"E00023331","Wandsworth",15.714818227859
"E00023338","Wandsworth",15.86096457112
"E00023339","Wandsworth",16.115529520758
"E00023246","Wandsworth",16.068736827374
"E00023247","Wandsworth",15.991607723814
"E00023244","Wandsworth",16.446580886841
"E00023245","Wandsworth",16.097866086399
"E00023242","Wandsworth",16.36496350735
"E00023243","Wandsworth",16.457829108605
"E00023240","Wandsworth",16.051717973091
"E00023241","Wandsworth",16.024122879423
"E00023248","Wandsworth",15.84917631397
"E00023249","Wandsworth",16.033803111628
"E00022536","Wandsworth",15.886508146922
"E00022537","Wandsworth",16.029996810421
"E00022534","Wandsworth",15.986754903988
"E00022535","Wandsworth",16.010898385729
"E00022532","Wandsworth",16.164652906145
"E00022533","Wandsworth",16.268859792639
"E00022530","Wandsworth",16.769496545559
"E00022531","Wandsworth",16.754084138309
"E00022538","Wandsworth",16.377165569979
"E00022539","Wandsworth",16.075380643809
"E00170970","Wandsworth",15.790406442458
"E00022636","Wandsworth",16.165384234452
"E00170971","Wandsworth",16.339120149612
"E00022637","Wandsworth",16.511236667633
"E00022634","Wandsworth",16.054356498718
"E00022635","Wandsworth",16.195763778687
"E00022632","Wandsworth",16.308635178734
"E00022633","Wandsworth",16.107471847534
"E00022630","Wandsworth",16.0184043155
"E00022631","Wandsworth",16.301062300399
"E00022638","Wandsworth",16.351322656654
"E00022639","Wandsworth",15.930418119039
"E00023156","Wandsworth",16.196057995883
"E00023157","Wandsworth",16.166057063084
"E00023155","Wandsworth",16.436365623474
"E00023152","Wandsworth",16.531004069402
"E00023153","Wandsworth",16.434867240287
"E00023151","Wandsworth",16.805146898542
"E00171052","Wandsworth",16.305931713492
"E00023158","Wandsworth",16.509286735631
"E00171051","Wandsworth",16.315821647644
"E00022916","Wandsworth",16.96170592308
"E00022997","Wandsworth",16.474095589774
"E00023159","Wandsworth",16.317602837339
"E00022917","Wandsworth",16.542846569294
"E00022996","Wandsworth",16.554846392737
"E00171057","Wandsworth",17.052843729655
"E00022914","Wandsworth",16.692143344879
"E00022995","Wandsworth",17.081043958664
"E00171054","Wandsworth",16.183006262927
"E00022915","Wandsworth",16.933221408299
"E00022994","Wandsworth",16.733153820038
"E00171055","Wandsworth",16.677151965204
"E00022912","Wandsworth",16.523853815519
"E00022993","Wandsworth",16.515603316458
"E00022992","Wandsworth",17.187393824259
"E00022910","Wandsworth",17.107722329312
"E00022991","Wandsworth",16.567139925276
"E00171058","Wandsworth",16.659971378468
"E00022911","Wandsworth",16.92270737506
"E00022990","Wandsworth",16.521120986938
"E00022918","Wandsworth",16.639389928182
"E00022999","Wandsworth",16.938501189737
"E00022919","Wandsworth",16.840585147633
"E00022998","Wandsworth",17.261529193205
"E00022689","Wandsworth",16.635086157383
"E00022609","Wandsworth",16.182246658037
