Newcastle City Council Invoices over £500 paid in May 2010,,,,,,

Directorate,Service Area,Payment Date,Supplier Name,Internal Ref,Capital/ Revenue,Grand Total
Environment & Regeneration,NS: Community Support       ,11/05/10,HAMJOLI BME WOMENS GROUP,4658503,Revenue,1000.00
Environment & Regeneration,NS: Community Support       ,11/05/10,LEMINGTON COMMUNITY ASSOCIATION,4658498,Revenue,1200.00
Environment & Regeneration,NS: Community Support       ,11/05/10,LEMINGTON COMMUNITY ASSOCIATION,4658499,Revenue,1500.00
Environment & Regeneration,NS: Community Support       ,11/05/10,MOORSIDE ALLOTMENTS ASSOCIATION,4658505,Revenue,925.00
Environment & Regeneration,NS: Community Support       ,11/05/10,NEW BLAKELAW TENANTS AND RESIDENTS ASSOC,4658501,Revenue,1470.00
Environment & Regeneration,NS: Community Support       ,11/05/10,NEWCASTLE EAST END JUNIOR FC,4658500,Revenue,600.00
Environment & Regeneration,NS: Community Support       ,06/05/10,SCOTSWOOD AREA STRATEGY,4632508,Revenue,17500.00
Environment & Regeneration,NS: Community Support       ,20/05/10,ST MARTINS CENTRE PARTNERSHIP,4670261,Revenue,1880.00
Environment & Regeneration,NS: Community Support       ,11/05/10,THROCKLEY LEAZES TENANTS & RESIDENTS GRP,4658507,Revenue,932.00
Environment & Regeneration,NS: Community Support       ,20/05/10,TIME EXCHANGE LTD,4670258,Revenue,1408.00
Environment & Regeneration,NS: Community Support       ,20/05/10,WALKER CENTRAL FOOTBALL CLUB,4670257,Revenue,5000.00
Environment & Regeneration,NS: Community Support       ,16/05/10,WALKER COMMUNITES CREDIT UNION,4663483,Revenue,1000.00
Environment & Regeneration,NS: Community Support       ,11/05/10,WESTGATE JUDO CLUB,4658506,Revenue,750.00
Environment & Regeneration,NS: D&CS Support Services  ,20/05/10,BCS COLLEGE,4644888,Revenue,2243.50
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,BUNZL VENDING SERVICES LTD,4660964,Revenue,797.82
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,BUNZL VENDING SERVICES LTD,4660965,Revenue,797.82
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,BUNZL VENDING SERVICES LTD,4660966,Revenue,797.82
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,BUNZL VENDING SERVICES LTD,4660976,Revenue,806.31
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,BUNZL VENDING SERVICES LTD,4660977,Revenue,797.82
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,BUNZL VENDING SERVICES LTD,4660978,Revenue,797.82
Environment & Regeneration,NS: D&CS Support Services  ,18/05/10,BUNZL VENDING SERVICES LTD,4667134,Revenue,797.82
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,CHIRMARN LTD,4659735,Revenue,13133.99
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,GILLS OF BYKER,4659732,Revenue,4345.75
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,JT DUFFY ROOFING LTD,4659726,Revenue,840.00
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,JT DUFFY ROOFING LTD,4659734,Revenue,29164.43
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,M&C ROOFING CONTRACTORS,4659728,Revenue,1598.12
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,M&C ROOFING CONTRACTORS,4659738,Revenue,10637.05
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,MIS ENVIROMENTAL LTD,4659737,Revenue,3865.00
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,NORTECH CONTRACTS,4659736,Revenue,7692.00
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,NORTHERN FLOORCRAFT (GATESHEAD) LTD,4659739,Revenue,32984.81
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,NORTHERN INTERIORS (GATESHEAD) LTD,4659727,Revenue,6545.24
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,PETER COX PROPERTY SERVICES,4659730,Revenue,685.51
Environment & Regeneration,NS: D&CS Support Services  ,16/05/10,PHS GROUP LTD,4664413,Revenue,639.68
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,RENVAC SCAFFOLDING,4659731,Revenue,39977.81
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,SECURIDOOR (NE) LTD IN LIQUIDATION,4659729,Revenue,5741.35
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,SECURIDOOR (NE) LTD IN LIQUIDATION,4659733,Revenue,12019.80
Environment & Regeneration,NS: D&CS Support Services  ,12/05/10,SPRINGS ROOFING LTD,4659724,Revenue,1330.20
Environment & Regeneration,NS: D&CS Support Services  ,16/05/10,TELEWEST COMMUNICATIONS,4664415,Revenue,1115.97
Environment & Regeneration,NS: District Heating       ,06/05/10,ADC ELECTRICAL CO LTD,4653000,Revenue,590.00
Environment & Regeneration,NS: District Heating       ,19/05/10,BOC LTD,4645663,Revenue,792.90
Environment & Regeneration,NS: District Heating       ,20/05/10,BOC LTD,4671110,Revenue,792.90
Environment & Regeneration,NS: District Heating       ,27/05/10,BOC LTD,4667850,Revenue,739.40
Environment & Regeneration,NS: District Heating       ,04/05/10,GB LUBRICANTS LTD,4650350,Revenue,1355.00
Environment & Regeneration,NS: District Heating       ,05/05/10,GB LUBRICANTS LTD,4650175,Revenue,1092.00
Environment & Regeneration,NS: District Heating       ,09/05/10,GB LUBRICANTS LTD,4653051,Revenue,1115.00
Environment & Regeneration,NS: District Heating       ,10/05/10,GB LUBRICANTS LTD,4656282,Revenue,1584.35
Environment & Regeneration,NS: District Heating       ,13/05/10,GB LUBRICANTS LTD,4656456,Revenue,2260.00
Environment & Regeneration,NS: District Heating       ,24/05/10,GB LUBRICANTS LTD,4674466,Revenue,1994.40
Environment & Regeneration,NS: District Heating       ,27/05/10,GB LUBRICANTS LTD,4679064,Revenue,2467.76
Environment & Regeneration,NS: District Heating       ,27/05/10,GB LUBRICANTS LTD,4679195,Revenue,1983.85
Environment & Regeneration,NS: District Heating       ,18/05/10,PERMA-PIPE SERVICES LTD,4667593,Revenue,36705.79
Environment & Regeneration,NS: District Heating       ,03/05/10,SCHNEIDER ELECTRIC BUILDINGS UK LTD,4648713,Revenue,1595.00
Environment & Regeneration,NS: District Heating       ,06/05/10,SCHNEIDER ELECTRIC BUILDINGS UK LTD,4652181,Revenue,1075.00
Environment & Regeneration,NS: District Heating       ,10/05/10,SCHNEIDER ELECTRIC BUILDINGS UK LTD,4656287,Revenue,1075.00
Environment & Regeneration,NS: District Heating       ,05/05/10,TOTAL PUMP SOLUTIONS LTD,4586194,Revenue,791.00
Environment & Regeneration,NS: District Heating       ,17/05/10,WATKINS HIRE,4665915,Revenue,2110.00
Environment & Regeneration,NS: District Heating       ,27/05/10,WATKINS HIRE,4654172,Revenue,4220.00
Environment & Regeneration,NS: District Heating       ,13/05/10,WOLSELEY UK LTD,4639886,Revenue,944.29
Environment & Regeneration,NS: District Heating       ,20/05/10,WOLSELEY UK LTD,4647926,Revenue,1139.65
Environment & Regeneration,NS: District Heating       ,20/05/10,WOLSELEY UK LTD,4648418,Revenue,569.83
Environment & Regeneration,NS: District Heating       ,27/05/10,WOLSELEY UK LTD,4655110,Revenue,569.83
Environment & Regeneration,NS: District Heating       ,27/05/10,WOLSELEY UK LTD,4664356,Revenue,988.98
Environment & Regeneration,NS: Energy              ,17/05/10,N POWER NORTHERN LTD,4665276,Revenue,2169.44
Environment & Regeneration,NS: Energy              ,17/05/10,N POWER NORTHERN LTD,4665279,Revenue,712.79
Environment & Regeneration,NS: Energy              ,26/05/10,N POWER NORTHERN LTD,4677291,Revenue,798.71
Environment & Regeneration,NS: Energy              ,26/05/10,N POWER NORTHERN LTD,4677294,Revenue,5506.28
Environment & Regeneration,NS: Energy              ,26/05/10,N POWER NORTHERN LTD,4677295,Revenue,755.09
Environment & Regeneration,NS: Energy                 ,27/05/10,SSH CHARTERED SURVEYORS,4651553,Both,650.00
Environment & Regeneration,NS: Energy                 ,26/05/10,STARK SOFTWARE INTERNATIONAL LTD,4677385,Revenue,3221.96
Environment & Regeneration,NS: Repairs & Maintenance  ,12/05/10,DPC SCREEDING LTD,4659770,Revenue,910.00
Environment & Regeneration,NS: Repairs & Maintenance  ,12/05/10,JMW (ALUMINIUM) LTD,4659746,Revenue,1444.00
Environment & Regeneration,NS: Repairs & Maintenance  ,06/05/10,KD SCAFFOLDING,4653144,Revenue,549.00
Environment & Regeneration,NS: Repairs & Maintenance  ,24/05/10,KD SCAFFOLDING,4673404,Revenue,1943.77
Environment & Regeneration,NS: Repairs & Maintenance  ,20/05/10,NATURAL GAS SERVICES TRAINING (NCLE)LTD,4653149,Revenue,1284.00
Environment & Regeneration,NS: Repairs & Maintenance  ,09/05/10,NICEIC SALES,4653729,Revenue,580.00
Environment & Regeneration,NS: Repairs & Maintenance  ,06/05/10,NORTHERN SIGNS ENGRAVERS LTD,4653145,Revenue,540.00
Environment & Regeneration,NS: Repairs & Maintenance  ,12/05/10,R J  UTILITY SERVICES LTD,4659749,Revenue,924.00
Environment & Regeneration,NS: Repairs & Maintenance  ,24/05/10,R J  UTILITY SERVICES LTD,4673408,Revenue,730.00
Environment & Regeneration,NS: Repairs & Maintenance  ,24/05/10,R J  UTILITY SERVICES LTD,4673414,Revenue,940.00
Environment & Regeneration,NS: Repairs & Maintenance  ,06/05/10,SKYLINE SCAFFOLDING LTD,4653133,Revenue,800.00
Environment & Regeneration,NS: Repairs & Maintenance  ,12/05/10,SKYLINE SCAFFOLDING LTD,4659742,Revenue,2440.00
Environment & Regeneration,NS: Repairs & Maintenance  ,06/05/10,SUPERJET NORTH EAST LTD,4653142,Revenue,1008.00
Environment & Regeneration,NS: Repairs & Maintenance  ,06/05/10,SUPERJET NORTH EAST LTD,4653143,Revenue,1039.00
Environment & Regeneration,NS: Resources           ,06/05/10,COMENSURA LTD,4646597,Revenue,16956.49
Environment & Regeneration,NS: Resources           ,13/05/10,COMENSURA LTD,4646598,Revenue,14199.63
Environment & Regeneration,NS: Resources           ,26/05/10,COMENSURA LTD,4677069,Revenue,15953.89
Environment & Regeneration,NS: Resources              ,05/05/10,NORTHUMBRIAN WATER LIMITED,4651552,Revenue,1621.35
Environment & Regeneration,NS: Strategy               ,18/05/10,ALBANY OFFICE FURNITURE SOLUTIONS,4654103,Revenue,565.00
Environment & Regeneration,NS: Strategy               ,26/05/10,CONSILLIUM TECHNOLOGIES,4677371,Revenue,2340.00
Environment & Regeneration,NS: Strategy               ,16/05/10,DOREE BONNER INTERNATIONAL,4664323,Revenue,1118.50
Environment & Regeneration,NS: Strategy               ,16/05/10,DOREE BONNER INTERNATIONAL,4664334,Revenue,675.00
Environment & Regeneration,NS: Strategy               ,12/05/10,IDOX SOFTWARE LTD,4660822,Revenue,75665.17
Environment & Regeneration,NS: Strategy               ,12/05/10,IDOX SOFTWARE LTD,4660823,Revenue,31500.24
Environment & Regeneration,NS: Strategy               ,16/05/10,OSYS TECHNOLOGY LTD,4607591,Revenue,3536.00
Environment & Regeneration,NS: Strategy               ,05/05/10,SPIRIT DATA CAPTURE LTD,4542681,Revenue,941.00
Environment & Regeneration,NS: Strategy               ,16/05/10,ULTIMA COMPUTERS LTD,4631995,Revenue,1260.00
Environment & Regeneration,NS: Street Lighting PFI    ,26/05/10,SOUTHERN ELECTRIC CONTRACTING,4664379,Capital,585.00
Environment & Regeneration,NS: Street Lighting PFI    ,26/05/10,TAY VALLEY LIGHTING,4675639,Revenue,511746.38
Environment & Regeneration,NS: Total Research         ,26/05/10,HPM LTD,4677386,Revenue,2500.00
Environment & Regeneration,NS: Total Research         ,26/05/10,HPM LTD,4677387,Revenue,3590.00
Environment & Regeneration,NS: Total Research         ,26/05/10,HPM LTD,4677388,Revenue,1985.00
Environment & Regeneration,NS: Voids                  ,06/05/10,A&J KEITH LTD,4653150,Revenue,1820.00
Environment & Regeneration,NS: Voids                  ,06/05/10,A&J KEITH LTD,4653151,Revenue,1920.00
Environment & Regeneration,NS: Voids                  ,06/05/10,A&J KEITH LTD,4653152,Revenue,2010.00
Environment & Regeneration,NS: Voids                  ,06/05/10,A&J KEITH LTD,4653153,Revenue,1920.00
Environment & Regeneration,NS: Voids                  ,24/05/10,DPC SCREEDING LTD,4673412,Revenue,1062.00
Environment & Regeneration,NS: Voids                  ,27/05/10,DPC SCREEDING LTD,4673411,Revenue,805.00
Environment & Regeneration,NS: Voids                  ,06/05/10,PF BURRIDGE & SONS LTD,4653132,Revenue,2751.98
Environment & Regeneration,NS: Voids                  ,06/05/10,PF BURRIDGE & SONS LTD,4653134,Revenue,654.98
Environment & Regeneration,NS: Voids                  ,06/05/10,PF BURRIDGE & SONS LTD,4653135,Revenue,2554.55
Environment & Regeneration,NS: Voids                  ,24/05/10,R J  UTILITY SERVICES LTD,4673413,Revenue,940.00
Environment & Regeneration,NS: Waste Management       ,04/05/10,ALNCROFT LTD,4649109,Revenue,550.00
Environment & Regeneration,NS: Waste Management       ,04/05/10,BLUE MACHINERY (SCOTLAND) LTD,4649110,Revenue,3500.00
Environment & Regeneration,NS: Waste Management       ,04/05/10,BLUE MACHINERY (SCOTLAND) LTD,4650083,Revenue,3200.00
Environment & Regeneration,NS: Waste Management       ,06/05/10,G&B WASTE SERVICES,4652857,Revenue,4106.87
Environment & Regeneration,NS: Waste Management       ,06/05/10,HOLYSTONE LIMITED,4652771,Revenue,8255.76
Environment & Regeneration,NS: Waste Management       ,10/05/10,HOLYSTONE LIMITED,4652177,Revenue,19699.64
Environment & Regeneration,NS: Waste Management       ,18/05/10,HOLYSTONE LIMITED,4667801,Revenue,27340.78
Environment & Regeneration,NS: Waste Management       ,24/05/10,HOLYSTONE LIMITED,4664016,Revenue,21717.35
Environment & Regeneration,NS: Waste Management       ,27/05/10,HOLYSTONE LIMITED,4679894,Revenue,20243.61
Environment & Regeneration,NS: Waste Management       ,04/05/10,INITIAL SECURITY,4649969,Revenue,3982.11
Environment & Regeneration,NS: Waste Management       ,16/05/10,INITIAL SECURITY,4664017,Revenue,4167.23
Environment & Regeneration,NS: Waste Management       ,03/05/10,NORTH EAST RECYCLING LTD,4648609,Revenue,1350.00
Environment & Regeneration,NS: Waste Management       ,03/05/10,NORTH EAST RECYCLING LTD,4648610,Revenue,742.50
Environment & Regeneration,NS: Waste Management       ,27/05/10,POLYTHENE UK,4655520,Revenue,2000.00
Environment & Regeneration,NS: Waste Management       ,23/05/10,REIVERS REPROCESSING LTD,4672452,Revenue,3285.28
Environment & Regeneration,NS: Waste Management       ,03/05/10,RIVERDALE PAPER PLC,4648613,Revenue,550.00
Environment & Regeneration,NS: Waste Management       ,04/05/10,SITA,4649973,Revenue,607179.02
Environment & Regeneration,NS: Waste Management       ,04/05/10,SITA,4650080,Revenue,11700.19
Environment & Regeneration,NS: Waste Management       ,04/05/10,SITA,4650347,Revenue,11700.19
Environment & Regeneration,NS: Waste Management       ,25/05/10,SITA,4652854,Revenue,11700.19
Environment & Regeneration,NS: Waste Management       ,25/05/10,SITA,4652896,Revenue,11700.19
Environment & Regeneration,NS: Waste Management       ,27/05/10,SITA,4670185,Revenue,721723.79
Environment & Regeneration,NS: Waste Management       ,04/05/10,T SERVICES (N.E) LTD,4649968,Revenue,1825.00
Environment & Regeneration,NS: Waste Management       ,04/05/10,T SERVICES (N.E) LTD,4649972,Revenue,1345.75
Environment & Regeneration,NS: Waste Management       ,04/05/10,T SERVICES (N.E) LTD,4650354,Revenue,657.00
Environment & Regeneration,NS: Waste Management       ,06/05/10,T SERVICES (N.E) LTD,4652858,Revenue,1083.00
Environment & Regeneration,NS: Waste Management       ,06/05/10,T SERVICES (N.E) LTD,4652894,Revenue,1423.00
Environment & Regeneration,NS: Waste Management       ,27/05/10,TOM HUGHES TARPAULINS,4678785,Revenue,565.00
Environment & Regeneration,NS:City Design YHN Tech Support  ,04/05/10,SPRINGS ROOFING LTD,4648598,Capital,12611.34
Environment & Regeneration,Regen B N & G                 ,17/05/10,N POWER NORTHERN LTD,4665091,Revenue,556.80
Environment & Regeneration,Regen B N & G                 ,17/05/10,N POWER NORTHERN LTD,4665092,Revenue,888.01
Environment & Regeneration,Regen B/Control         ,04/05/10,DISTRICT SURVEYORS ASSOCIATION LTD,4648237,Revenue,2587.21
Environment & Regeneration,Regen B/Control         ,04/05/10,NORTHUMBRIA UNIVERSITY,4648239,Revenue,984.00
Environment & Regeneration,Regen C/Wide Ouseburn      ,17/05/10,BYKER COMMUNITY CENTRE,4666028,Capital,5000.00
Environment & Regeneration,Regen C/Wide Ouseburn      ,11/05/10,CLOWNING AROUND,4658447,Revenue,864.00
Environment & Regeneration,Regen C/Wide Ouseburn      ,12/05/10,MWH UK LTD,4660750,Revenue,1500.00
Environment & Regeneration,Regen C/Wide Ouseburn      ,17/05/10,NOMAD E5 HOUSING ASSOCIATION,4666026,Capital,1027.22
Environment & Regeneration,Regen C/Wide Ouseburn      ,06/05/10,PARSONS BRINCKERHOFF LTD,4653036,Capital,44032.73
Environment & Regeneration,Regen C/Wide Ouseburn      ,06/05/10,PARSONS BRINCKERHOFF LTD,4653088,Capital,5872.80
Environment & Regeneration,Regen Central Sup       ,10/05/10,ROYAL MAIL,4655021,Revenue,1464.77
Environment & Regeneration,Regen Central Sup       ,19/05/10,ROYAL MAIL,4668683,Revenue,1154.13
Environment & Regeneration,Regen Clients           ,25/05/10,BRITISH GAS TRADING LTD,4591376,Revenue,1002.76
Environment & Regeneration,Regen Dev Team          ,25/05/10,BRITISH GAS TRADING LTD,4649310,Revenue,773.44
Environment & Regeneration,Regen Dev Team          ,25/05/10,BRITISH GAS TRADING LTD,4649312,Revenue,988.94
Environment & Regeneration,Regen Dev Team          ,09/05/10,MOVING GALLERY,4653897,Revenue,3969.00
Environment & Regeneration,Regen Dev Team          ,09/05/10,N POWER NORTHERN LTD,4654019,Revenue,915.48
Environment & Regeneration,Regen Dev Team          ,09/05/10,N POWER NORTHERN LTD,4654020,Revenue,1256.97
