Department,Entity,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312171,101.43,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312172,176.02,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312173,32.51,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312189,120.31,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312192,316.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312358,7.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312359,74.81,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312416,103.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312423,111.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312428,198.71,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312469,226.01,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312471,3555.48,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312543,29.71,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312554,54.58,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312604,166.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312724,51.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312745,11.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25701,FUSION,RS COMPONENTS LTD,5100311288,175.32,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25701,FUSION,RS COMPONENTS LTD,5100311667,152.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25701,FUSION,RS COMPONENTS LTD,5100311980,130.97,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25701,FUSION,RS COMPONENTS LTD,5100312737,101.43,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100311666,232.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100311733,43.66,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100311773,78.41,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100311823,163.01,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100312084,21.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100312096,90.59,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100312470,21.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25702,FUSION,RS COMPONENTS LTD,5100312541,82.91,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311258,84.34,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311374,230.34,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311388,125.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311389,164.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311399,86.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311714,67.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311722,149.26,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311762,45.52,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100311815,173.12,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100312074,183.38,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100312098,751.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100312167,6.35,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100312374,220.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25704,FUSION,RS COMPONENTS LTD,5100312448,27.09,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25836,FUSION,RS COMPONENTS LTD,5100312456,187.27,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25836,FUSION,RS COMPONENTS LTD,5100312539,18.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,26000,,RS COMPONENTS LTD,5100312764,77.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,29030,FUSION,RS COMPONENTS LTD,5100311774,11.58,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,29200,FUSION,RS COMPONENTS LTD,5100312095,21.47,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,29200,FUSION,RS COMPONENTS LTD,5100312723,948.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,OTHER EXTERNAL COSTS,25103,FUSION,RSK Environment Ltd,1900060486,1968.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,OTHER EXTERNAL COSTS,23700,FUSION,Ruder Boskovic Institute,1900060530,227.59,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,20/11/2014,CONFERENCES/MEETINGS,26900,,Ruder Boskovic Institute,1900060558,462.93,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,HIRED STAFF,0,FUSION,RULLION ENGINEERING PERSONNEL LTD,5100311424,999978.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,HIRED STAFF,29200,FUSION,RULLION ENGINEERING PERSONNEL LTD,5100312481,3518.85,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23134,FUSION,SAE-TECH LTD,5100312611,335.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,Safetykleen UK Limited,5100311940,558.10,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,Safetykleen UK Limited,5100312042,234.07,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,OTHER EXTERNAL COSTS,25501,FUSION,Salter's Steamers,1900060482,580.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,IT EQUIPMENT NON CAPITAL,23134,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100311606,2926.53,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,IT EQUIPMENT NON CAPITAL,23134,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100311845,3347.85,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,IT EQUIPMENT NON CAPITAL,23134,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100312618,4188.97,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,SCHROFF UK LTD,5100311809,9445.86,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,SCHROFF UK LTD,5100311833,3134.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25702,FUSION,SCHROFF UK LTD,5100311826,1640.16,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25702,FUSION,SCHROFF UK LTD,5100311832,99.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25702,FUSION,SCHROFF UK LTD,5100312015,2737.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25704,FUSION,SCHROFF UK LTD,5100311763,1864.58,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25704,FUSION,SCHROFF UK LTD,5100311822,228.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25704,FUSION,SCHROFF UK LTD,5100311857,120.34,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,25103,FUSION,SCIENTIFIC MANUFACTURING,5100311429,15306.35,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,PROFESSIONAL SERVICES,25103,FUSION,SCIENTIFIC MANUFACTURING,5100311430,1359.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PROFESSIONAL SERVICES,25103,FUSION,SCIENTIFIC MANUFACTURING,5100311431,629.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,PROFESSIONAL SERVICES,25103,FUSION,SCIENTIFIC MANUFACTURING,5100311434,361.94,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PROFESSIONAL SERVICES,23150,FUSION,SCIENTIFICS LTD,5100311816,105.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,23151,FUSION,SCIENTIFICS LTD,5100310545,1200.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,23151,FUSION,SCIENTIFICS LTD,5100311236,1080.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,23151,FUSION,SCIENTIFICS LTD,5100311460,2160.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,23151,FUSION,SCIENTIFICS LTD,5100311943,1200.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PROFESSIONAL SERVICES,23164,FUSION,SCIENTIFICS LTD,5100310786,900.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,PROFESSIONAL SERVICES,23164,FUSION,SCIENTIFICS LTD,5100311237,567.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PROFESSIONAL SERVICES,23164,FUSION,SCIENTIFICS LTD,5100311459,297.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PROFESSIONAL SERVICES,23164,FUSION,SCIENTIFICS LTD,5100311946,297.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,PROFESSIONAL SERVICES,23164,FUSION,SCIENTIFICS LTD,5100312076,297.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,PROFESSIONAL SERVICES,23164,FUSION,SCIENTIFICS LTD,5100312158,594.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PROFESSIONAL SERVICES,28200,PROPERTY,SCIENTIFICS LTD,5100311268,7500.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,SITE SUPPORT SERVICES,23161,FUSION,SCION ESTATES,5100312113,158.32,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,SITE SUPPORT SERVICES,28030,PROPERTY,SCION ESTATES,5100311591,853.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,SITE SUPPORT SERVICES,28030,PROPERTY,SCION ESTATES,5100312115,316.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,SITE SUPPORT SERVICES,28030,PROPERTY,SCION ESTATES,5100312116,386.10,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,SITE SUPPORT SERVICES,28900,PROPERTY,SCION ESTATES,5100312120,704.15,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,PLANT & EQUIPMENT,23101,FUSION,Scottiish and Sourthern Energy Ltd,5100312133,106197.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23103,FUSION,SCREWFIX DIRECT LTD,5100311273,299.97,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23103,FUSION,SCREWFIX DIRECT LTD,5100311624,156.30,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23103,FUSION,SCREWFIX DIRECT LTD,5100311932,153.35,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23105,FUSION,SCREWFIX DIRECT LTD,5100311276,10.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23120,FUSION,SCREWFIX DIRECT LTD,5100311277,433.32,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23125,FUSION,SCREWFIX DIRECT LTD,5100311928,83.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23151,FUSION,SCREWFIX DIRECT LTD,5100311627,1110.81,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23151,FUSION,SCREWFIX DIRECT LTD,5100311924,203.23,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,SCREWFIX DIRECT LTD,5100311272,124.98,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,SCREWFIX DIRECT LTD,5100311623,64.98,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,SCREWFIX DIRECT LTD,5100311625,234.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,SCREWFIX DIRECT LTD,5100311626,97.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,MATERIALS & SPARES,23164,FUSION,SCREWFIX DIRECT LTD,5100311274,80.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,SCREWFIX DIRECT LTD,5100311923,151.81,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,29200,FUSION,SCREWFIX DIRECT LTD,5100311925,29.16,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PLANT SPARES,25103,FUSION,Selby Engineering & Lifting Safety,5100312717,881.33,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23129,FUSION,SETON,5100312375,72.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23161,FUSION,SETON,5100311309,472.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,TRAINING COURSE FEES,25501,FUSION,SFEN,1900060489,212.26,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,18/11/2014,MATERIALS & SPARES,25103,FUSION,Sheffield Gauge Plate,1900060546,135.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HEALTH PHYSICS,28200,PROPERTY,Shield Environmental services Ltd,5100312033,15537.89,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,SECURITY & EMERGENCY,28030,PROPERTY,SHRED-IT,5100311846,145.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,23128,FUSION,SHRINK POLYMER SYSTEMS,5100312257,137.03,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,PLANT & EQUIPMENT REPAIR,25103,FUSION,Sifco Applied  Surface Concepts (UK) Ltd,1900060549,895.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PROFESSIONAL SERVICES,23164,FUSION,SIGMA - ALDRICH CO LTD,5100312761,435.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,MATERIALS & SPARES,25103,FUSION,Silex Ltd,1900060487,646.08,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,OTHER EXTERNAL COSTS,29200,FUSION,Site Data (Sutton Coldfield) Ltd,1900060534,695.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23161,FUSION,SKC LIMITED,5100311847,107.00,,
