Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
15.07.2015,KNOPLAW PRIMARY,FREEMAN CATERING BUTCH,83.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,42.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,32.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,SACRED HEART PRI,FREEMAN CATERING BUTCH,30.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,KENTON SCHOOL,FREEMAN CATERING BUTCH,175.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,18.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WELBECK PRIMARY,FREEMAN CATERING BUTCH,101.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,CANNING STREET,JR HOLLAND FOODSERVICE,176.55,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,9.02,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,49.91,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,KNOPLAW PRIMARY,BRAKE BROS LTD,94.98,School meals,CATERERS
15.07.2015,KINGSTON PARK,JR HOLLAND FOODSERVICE,35.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WALKERGATE PRIMARY,FREEMAN CATERING BUTCH,108.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,55.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,ST BEDES RC,JR HOLLAND FOODSERVICE,33.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,CRAGSIDE PRIMARY,FREEMAN CATERING BUTCH,79.44,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,TYNEVIEW PRIMARY,BRAKE BROS LTD,224.19,School meals,CATERERS
15.07.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,35.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,BENTON PARK,FREEMAN CATERING BUTCH,51.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,44.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,9.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015, BRIDGEWATER,FREEMAN CATERING BUTCH,22.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,55.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WEST JESMOND,JR HOLLAND FOODSERVICE,124.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,WYNDHAM PRIMARY,JR HOLLAND FOODSERVICE,25.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,32.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,ST MARKS RC,JR HOLLAND FOODSERVICE,14.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,37.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
15.07.2015,"Wellbeing, Care and Learning",WWW.ONLINE-ERGONOMICS.,109.74,TRACKBAR EMOTION,OFFICE AND COMMERCIAL FURNITURE
14.07.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,5.36,School meals,CATERERS
14.07.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,97.2,School meals,CATERERS
14.07.2015,CHRIST CHURCH,BRAKE BROS LTD,26.58,School meals,CATERERS
14.07.2015,ST GEORGES RC,BRAKE BROS LTD,106.06,School meals,CATERERS
14.07.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,163.42,School meals,CATERERS
14.07.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,5.34,School meals,CATERERS
14.07.2015,ST CHARLES' RC,BRAKE BROS LTD,74.49,School meals,CATERERS
14.07.2015,ST JOHN VIANNEY,BRAKE BROS LTD,91.92,School meals,CATERERS
14.07.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,5.32,School meals,CATERERS
14.07.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,246.94,School meals,CATERERS
14.07.2015,WAVERLEY PRIMARY,BLAKEMORE FOODSERVICE,74.11,School meals,CATERERS
14.07.2015,KNOPLAW PRIMARY,BLAKEMORE FOODSERVICE,6.97,School meals,CATERERS
14.07.2015,GOSFORTH ACADEMY,BRAKE BROS LTD,75.6,School meals,CATERERS
14.07.2015,CONNIE LEWCOCK,BLAKEMORE FOODSERVICE,233.15,School meals,CATERERS
14.07.2015,THOMAS BEWICK,BLAKEMORE FOODSERVICE,78.18,School meals,CATERERS
14.07.2015,KENTON BAR,BLAKEMORE FOODSERVICE,118.18,School meals,CATERERS
14.07.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,7.38,School meals,CATERERS
14.07.2015,KNOPLAW PRIMARY,BLAKEMORE FOODSERVICE,100.53,School meals,CATERERS
14.07.2015,ST TERESAS,BRAKE BROS LTD,77.84,School meals,CATERERS
14.07.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,39.07,School meals,CATERERS
14.07.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,139.04,School meals,CATERERS
14.07.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,61.75,School meals,CATERERS
14.07.2015,KENTON SCHOOL,SMART FOOD UK LIMITED,222,School meals,CATERERS
14.07.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,78.46,School meals,CATERERS
14.07.2015,STOCKSFIELD AVENUE,BLAKEMORE FOODSERVICE,10.42,School meals,CATERERS
14.07.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,136.8,School meals,CATERERS
14.07.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,194.43,School meals,CATERERS
14.07.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,60.14,School meals,CATERERS
14.07.2015,GOSFORTH JUNIOR,BRAKE BROS LTD,404.52,School meals,CATERERS
14.07.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,132.45,School meals,CATERERS
14.07.2015,ST BEDES RC,BRAKE BROS LTD,55.68,School meals,CATERERS
14.07.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,18.8,School meals,CATERERS
14.07.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,188.35,School meals,CATERERS
14.07.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,778.57,School meals,CATERERS
14.07.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,684.32,School meals,CATERERS
14.07.2015,ST VINCENTS RC,BLAKEMORE FOODSERVICE,140.66,School meals,CATERERS
14.07.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,13.73,School meals,CATERERS
14.07.2015,KINGSTON PARK,BRAKE BROS LTD,176.81,School meals,CATERERS
14.07.2015,GRANGE FIRST SCHOOL,BRAKE BROS LTD,202.8,School meals,CATERERS
14.07.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,12.78,School meals,CATERERS
14.07.2015,ST MARKS RC,BLAKEMORE FOODSERVICE,59.58,School meals,CATERERS
14.07.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,484.79,School meals,CATERERS
14.07.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,140.85,School meals,CATERERS
14.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,12.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
14.07.2015,BYKER LODGE,BLAKEMORE FOODSERVICE,307.93,School meals,CATERERS
14.07.2015,ST BEDES RC,BLAKEMORE FOODSERVICE,103.76,School meals,CATERERS
14.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,47.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
14.07.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,79.35,School meals,CATERERS
14.07.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,134.02,School meals,CATERERS
14.07.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,17.22,School meals,CATERERS
14.07.2015,GOSFORTH JUNIOR,SMART FOOD UK LIMITED,159.2,School meals,CATERERS
14.07.2015,CENTRAL WALKER,BLAKEMORE FOODSERVICE,226.06,School meals,CATERERS
14.07.2015,NEWBURN MANOR,BRAKE BROS LTD,158.33,School meals,CATERERS
14.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,31.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
14.07.2015,FARNE PRIMARY,BLAKEMORE FOODSERVICE,216.46,School meals,CATERERS
14.07.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,87.79,School meals,CATERERS
14.07.2015,BENFIELD SCHOOL,SMART FOOD UK LIMITED,427.18,School meals,CATERERS
14.07.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,19.24,School meals,CATERERS
14.07.2015,CONNIE LEWCOCK,BRAKE BROS LTD,66.48,School meals,CATERERS
14.07.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,136.43,School meals,CATERERS
14.07.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,91.99,School meals,CATERERS
14.07.2015,CHEVIOT PRIMARY,BLAKEMORE FOODSERVICE,171.01,School meals,CATERERS
14.07.2015,WEST WALKER,BLAKEMORE FOODSERVICE,136.05,School meals,CATERERS
14.07.2015,MONKCHESTER ROAD,BLAKEMORE FOODSERVICE,136.29,School meals,CATERERS
14.07.2015,MOUNTFIELD PRIMARY,BLAKEMORE FOODSERVICE,43.86,School meals,CATERERS
14.07.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,250.98,School meals,CATERERS
14.07.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,142.15,School meals,CATERERS
14.07.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,6.97,School meals,CATERERS
14.07.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,0.89,School meals,CATERERS
14.07.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,47.45,School meals,CATERERS
14.07.2015,ARCHBISHOP RUNCIE,BRAKE BROS LTD,241.69,School meals,CATERERS
14.07.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,227.33,School meals,CATERERS
14.07.2015,KINGSTON PARK,BLAKEMORE FOODSERVICE,17.01,School meals,CATERERS
14.07.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,340.08,School meals,CATERERS
14.07.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,1207.5,School meals,CATERERS
14.07.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,134.93,School meals,CATERERS
14.07.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,82.38,School meals,CATERERS
14.07.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,14.9,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
14.07.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,80.7,School meals,CATERERS
14.07.2015,BEECH HILL,BRAKE BROS LTD,74.58,School meals,CATERERS
14.07.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,21.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
14.07.2015,WEST JESMOND,BRAKE BROS LTD,264.86,School meals,CATERERS
14.07.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,49.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
14.07.2015,KENTON BAR,BRAKE BROS LTD,126.05,School meals,CATERERS
14.07.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,9.36,School meals,CATERERS
14.07.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,253.01,School meals,CATERERS
14.07.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,118.16,School meals,CATERERS
14.07.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,100.6,School meals,CATERERS
14.07.2015,ST MICHAELS RC,BRAKE BROS LTD,29.08,School meals,CATERERS
14.07.2015,REGENT FARM FIRST,BRAKE BROS LTD,105.36,School meals,CATERERS
14.07.2015,SACRED HEART HIGH,BLAKEMORE FOODSERVICE,137.17,School meals,CATERERS
14.07.2015,STOCKSFIELD AVENUE,BLAKEMORE FOODSERVICE,167.64,School meals,CATERERS
14.07.2015,LINHOPE PRU,BLAKEMORE FOODSERVICE,72.06,School meals,CATERERS
14.07.2015,ST CUTHBERTS KENT,BRAKE BROS LTD,265.31,School meals,CATERERS
14.07.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,249.67,School meals,CATERERS
14.07.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,1150.57,School meals,CATERERS
14.07.2015,SOUTH GOSFORTH,BRAKE BROS LTD,61.99,School meals,CATERERS
14.07.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,4.77,School meals,CATERERS
14.07.2015,SOUTH GOSFORTH,BRAKE BROS LTD,45.95,School meals,CATERERS
13.07.2015,ST JOSEPHS RC,BRAKE BROS LTD,134.81,School meals,CATERERS
13.07.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,133.15,School meals,CATERERS
13.07.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,3.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,39.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,191.29,School meals,CATERERS
13.07.2015,REGENT FARM FIRST,BRAKE BROS LTD,110.35,School meals,CATERERS
13.07.2015, BRIDGEWATER,BRAKE BROS LTD,306.79,School meals,CATERERS
13.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,WALBOTTLE CAMPUS,BRAKE BROS LTD,280.2,School meals,CATERERS
13.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,59.97,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,40.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,WEST JESMOND,BRAKE BROS LTD,215.78,School meals,CATERERS
13.07.2015,KINGSTON PARK,BRAKE BROS LTD,162.46,School meals,CATERERS
13.07.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,60.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,SOUTH GOSFORTH,BRAKE BROS LTD,94.39,School meals,CATERERS
13.07.2015,BEECH HILL,BRAKE BROS LTD,92.97,School meals,CATERERS
13.07.2015,ST CHARLES' RC,BRAKE BROS LTD,117.32,School meals,CATERERS
13.07.2015,NEWBURN MANOR,BRAKE BROS LTD,72.56,School meals,CATERERS
13.07.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,5.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,26.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,83.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,59.25,School meals,CATERERS
13.07.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,62.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,7.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,WEST WALKER,JR HOLLAND FOODSERVICE,27.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,GOSFORTH PARK,BRAKE BROS LTD,452.43,School meals,CATERERS
13.07.2015,ST BEDES RC,BRAKE BROS LTD,73.65,School meals,CATERERS
13.07.2015,DINNINGTON FIRST,BRAKE BROS LTD,192.63,School meals,CATERERS
13.07.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,19.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,HADRIAN SCHOOL,BRAKE BROS LTD,149.92,School meals,CATERERS
13.07.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,1.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,160.12,School meals,CATERERS
13.07.2015,WESTGATE VICTORIA,BRAKE BROS LTD,84.48,School meals,CATERERS
13.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,25.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,KINGSTON PARK,BRAKE BROS LTD,16.99,School meals,CATERERS
13.07.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,218.94,School meals,CATERERS
13.07.2015,WEST WALKER,BRAKE BROS LTD,13.32,School meals,CATERERS
13.07.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,58.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
13.07.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,140.23,School meals,CATERERS
10.07.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,14.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST TERESAS,JR HOLLAND FOODSERVICE,48.76,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,BENTON PARK,JR HOLLAND FOODSERVICE,41.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST CUTHBERTS KENT,JR HOLLAND FOODSERVICE,97.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WALKERGATE PRIMARY,BRAKE BROS LTD,282.96,School meals,CATERERS
10.07.2015,REGENT FARM FIRST,JR HOLLAND FOODSERVICE,141.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST OSWALDS,JR HOLLAND FOODSERVICE,89.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,6.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST PAULS CE,BRAKE BROS LTD,179.92,School meals,CATERERS
10.07.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,63.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ARCHBISHOP RUNCIE,JR HOLLAND FOODSERVICE,81.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ARTHURS WESTAGE,BRAKE BROS LTD,229.9,School meals,CATERERS
10.07.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,3.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,LINHOPE PRU,JR HOLLAND FOODSERVICE,62.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,BROADWOOD PRIMARY,BRAKE BROS LTD,249.67,School meals,CATERERS
10.07.2015,NORTH FAWDON,BRAKE BROS LTD,263.46,School meals,CATERERS
10.07.2015,ST VINCENTS RC,JR HOLLAND FOODSERVICE,61.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST VINCENTS RC,JR HOLLAND FOODSERVICE,80.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,KENTON BAR,JR HOLLAND FOODSERVICE,89.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,49.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,SACRED HEART PRI,BRAKE BROS LTD,186.19,School meals,CATERERS
10.07.2015,ST MARYS CATHOLIC,BRAKE BROS LTD,182.8,School meals,CATERERS
10.07.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,3.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST OSWALDS,BRAKE BROS LTD,128.12,School meals,CATERERS
10.07.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,6.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,SACRED HEART HIGH,ON A ROLL SANDWICH COM,364.15,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
10.07.2015,ST BEDES RC,JR HOLLAND FOODSERVICE,79.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,47.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WELBECK PRIMARY,BRAKE BROS LTD,234.27,School meals,CATERERS
10.07.2015,HILTON PRIMARY,JR HOLLAND FOODSERVICE,183.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,GRANGE FIRST SCHOOL,JR HOLLAND FOODSERVICE,55.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,MILECASTLE PRIMARY,BRAKE BROS LTD,237.13,School meals,CATERERS
10.07.2015, BRIDGEWATER,JR HOLLAND FOODSERVICE,122.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,SOUTH GOSFORTH,JR HOLLAND FOODSERVICE,5.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ENGLISH MARTYRS,JR HOLLAND FOODSERVICE,65.49,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,69.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,TRINITY OAKFIELD,JR HOLLAND FOODSERVICE,40.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,HOTSPUR PRIMARY,JR HOLLAND FOODSERVICE,140.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,67.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,149.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,SIMONSIDE COMMUNITY,BRAKE BROS LTD,221.71,School meals,CATERERS
10.07.2015,ST CUTHBERTS WALB,JR HOLLAND FOODSERVICE,93.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,KNOPLAW PRIMARY,BRAKE BROS LTD,184.98,School meals,CATERERS
10.07.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,87.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,29.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WEST DENTON PRIMARY,ON A ROLL SANDWICH COM,91.3,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
10.07.2015,MOUNTFIELD PRIMARY,BRAKE BROS LTD,88.3,School meals,CATERERS
10.07.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,89.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST CUTHBERTS HIGH,JR HOLLAND FOODSERVICE,96.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,30.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,9.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ARTHURS WESTAGE,JR HOLLAND FOODSERVICE,71.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST PAULS CE,JR HOLLAND FOODSERVICE,73.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,51.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,CIVIC BANQUETING,ON A ROLL SANDWICH COM,357.5,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
10.07.2015,ST JOHNS PRIMARY,JR HOLLAND FOODSERVICE,57.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,18.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST LAWRENCES RC,BRAKE BROS LTD,60.99,School meals,CATERERS
10.07.2015,CHEVIOT PRIMARY,JR HOLLAND FOODSERVICE,62.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,CANNING STREET,BRAKE BROS LTD,133.52,School meals,CATERERS
10.07.2015,ENGLISH MARTYRS,BRAKE BROS LTD,384.91,School meals,CATERERS
10.07.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,64.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,27.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,45.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,THOMAS BEWICK,BRAKE BROS LTD,106.75,School meals,CATERERS
10.07.2015,MILECASTLE PRIMARY,JR HOLLAND FOODSERVICE,41.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,TRINITY DENEVIEW,JR HOLLAND FOODSERVICE,55.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,WAVERLEY PRIMARY,JR HOLLAND FOODSERVICE,97.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,THOMAS BEWICK,JR HOLLAND FOODSERVICE,55.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,ST MARYS CATHOLIC,ON A ROLL SANDWICH COM,298.82,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
10.07.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,16.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
10.07.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,180.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
